,y
2558,0.0
2355,0.0
2908,0.0
3916,0.0
2663,0.0
2809,0.0
3078,0.0
3224,0.0
3967,0.0
2746,0.0
2510,0.0
2719,0.0
2610,0.0
3336,0.0
3893,0.0
2628,0.0
2956,0.0
2934,0.0
3099,0.0
2967,0.0
3888,0.0
3485,1.0
3382,0.0
2316,0.0
2747,0.0
3856,0.0
3590,0.0
3524,0.0
3158,0.0
2447,1.0
2127,0.0
2333,0.0
3313,0.0
2393,0.0
3931,0.0
2516,0.0
3608,0.0
3433,0.0
2277,0.0
2919,0.0
3778,0.0
2448,0.0
2865,0.0
3190,0.0
3602,0.0
2244,0.0
3027,0.0
2911,0.0
2630,0.0
2762,0.0
2596,0.0
2395,0.0
2079,0.0
3614,0.0
2230,0.0
2886,1.0
3993,0.0
2760,0.0
3285,0.0
3286,1.0
3769,0.0
3951,0.0
3835,0.0
2007,0.0
2574,0.0
3306,0.0
2520,0.0
3473,0.0
3456,0.0
3297,0.0
2923,0.0
2627,0.0
2241,0.0
2669,0.0
2022,0.0
3048,0.0
3037,1.0
3621,0.0
2597,1.0
3963,0.0
3352,0.0
3330,1.0
3971,1.0
3679,0.0
2260,0.0
3701,0.0
3918,0.0
3758,0.0
3262,1.0
3169,0.0
2048,0.0
2625,0.0
2348,0.0
2339,0.0
2776,0.0
3828,0.0
3011,0.0
2561,0.0
2974,0.0
2612,0.0
3879,0.0
3617,0.0
3942,0.0
2268,0.0
3974,0.0
3573,0.0
3300,0.0
3125,0.0
2679,0.0
2481,0.0
3474,0.0
2933,0.0
2346,0.0
2641,0.0
3070,0.0
3233,0.0
2962,0.0
3531,1.0
3741,0.0
2018,0.0
3732,0.0
3008,0.0
3822,0.0
2060,0.0
3356,0.0
3906,0.0
3320,0.0
2003,0.0
2457,0.0
2135,1.0
2362,0.0
3562,0.0
3451,0.0
3080,0.0
2463,0.0
2353,0.0
2954,0.0
2977,0.0
3896,0.0
2385,0.0
2083,0.0
3088,0.0
2408,0.0
2461,0.0
2922,0.0
2265,0.0
2896,0.0
2672,0.0
2690,0.0
3862,0.0
2856,0.0
2806,0.0
2452,0.0
2419,0.0
2358,0.0
2629,0.0
3545,1.0
3570,0.0
2480,0.0
3428,0.0
3538,0.0
3508,0.0
3200,0.0
2406,0.0
2128,0.0
2801,0.0
2769,0.0
3492,0.0
2138,0.0
3628,0.0
3743,0.0
3092,0.0
2635,0.0
3436,0.0
3527,0.0
2198,0.0
2050,0.0
2483,0.0
3834,0.0
3665,0.0
3002,0.0
3240,0.0
3060,0.0
3883,1.0
2594,0.0
2345,0.0
2418,0.0
2177,0.0
2863,0.0
3438,0.0
3400,0.0
2837,0.0
3597,0.0
2642,1.0
3405,0.0
2183,0.0
2866,0.0
2633,0.0
2354,1.0
2564,0.0
