,years_experience,degree
3351,0.0,1.0
3553,0.0,3.0
2621,0.0,3.0
2778,1.0,1.0
3394,1.0,1.0
2516,1.0,0.0
3131,0.0,3.0
2704,0.0,3.0
3293,0.0,2.0
3982,0.0,1.0
2439,0.0,2.0
3911,0.0,1.0
3288,1.0,1.0
3630,2.0,0.0
3836,0.0,2.0
2834,0.0,3.0
2074,0.0,2.0
2661,0.0,2.0
3569,3.0,0.0
2309,0.0,3.0
3299,1.0,0.0
2538,1.0,0.0
2465,0.0,2.0
2584,0.0,1.0
2768,2.0,0.0
2747,0.0,3.0
3719,0.0,3.0
3742,1.0,0.0
2111,0.0,3.0
2625,2.0,0.0
3451,1.0,0.0
3057,0.0,3.0
3800,0.0,1.0
2370,3.0,0.0
2794,0.0,3.0
3002,0.0,1.0
3860,1.0,0.0
2417,0.0,2.0
3223,2.0,1.0
3983,1.0,0.0
2879,0.0,2.0
2697,0.0,1.0
3039,1.0,0.0
2663,0.0,1.0
2008,0.0,2.0
2227,1.0,0.0
2753,1.0,0.0
3973,0.0,3.0
3058,0.0,2.0
2508,0.0,2.0
2555,2.0,0.0
2340,1.0,1.0
2644,1.0,0.0
3874,0.0,3.0
2328,0.0,3.0
3811,0.0,1.0
2620,2.0,1.0
2356,2.0,0.0
2203,2.0,0.0
2311,0.0,3.0
3226,0.0,1.0
3453,0.0,1.0
3277,0.0,1.0
2801,1.0,0.0
2057,2.0,1.0
2151,0.0,3.0
3107,0.0,1.0
2967,0.0,2.0
3740,0.0,1.0
3092,0.0,3.0
2022,1.0,1.0
3454,1.0,1.0
3069,2.0,0.0
3176,1.0,1.0
2749,0.0,3.0
3661,1.0,0.0
2611,0.0,1.0
2851,1.0,1.0
2081,0.0,3.0
3997,0.0,1.0
2467,0.0,3.0
2117,1.0,0.0
3319,1.0,0.0
2638,1.0,0.0
2448,0.0,1.0
3361,1.0,0.0
2104,0.0,3.0
3396,1.0,1.0
3473,0.0,2.0
2124,0.0,3.0
2001,1.0,0.0
2000,0.0,1.0
2250,0.0,1.0
2559,0.0,3.0
3770,1.0,2.0
2367,2.0,0.0
2544,0.0,2.0
2485,0.0,3.0
3781,2.0,0.0
2016,1.0,1.0
2103,1.0,1.0
2462,0.0,1.0
3619,0.0,3.0
2956,0.0,1.0
3440,1.0,1.0
2711,0.0,3.0
3966,0.0,2.0
3887,0.0,1.0
3323,0.0,3.0
2314,2.0,1.0
2399,2.0,1.0
2496,2.0,0.0
2365,1.0,1.0
2108,0.0,1.0
2530,2.0,0.0
3309,1.0,1.0
3596,0.0,3.0
3403,0.0,1.0
2381,0.0,3.0
2115,1.0,0.0
3980,0.0,3.0
3467,1.0,1.0
3409,0.0,1.0
2576,0.0,3.0
2591,0.0,3.0
3207,3.0,0.0
3788,0.0,2.0
2290,0.0,2.0
3650,1.0,0.0
3084,1.0,1.0
3026,2.0,0.0
2100,1.0,1.0
3812,0.0,1.0
3273,1.0,0.0
3738,2.0,1.0
3827,0.0,2.0
2857,0.0,1.0
2797,0.0,1.0
3415,0.0,1.0
3656,0.0,2.0
3886,2.0,0.0
3617,1.0,1.0
3230,0.0,3.0
3638,0.0,2.0
2107,0.0,2.0
2300,0.0,2.0
2069,0.0,2.0
2574,1.0,0.0
2121,1.0,1.0
3193,2.0,1.0
3420,3.0,0.0
3561,0.0,3.0
3708,0.0,2.0
3009,0.0,1.0
3511,2.0,1.0
2550,0.0,3.0
3028,0.0,3.0
3444,0.0,2.0
3547,1.0,0.0
2392,0.0,3.0
2456,0.0,3.0
2432,2.0,1.0
2519,1.0,0.0
2254,0.0,3.0
3345,0.0,2.0
3690,0.0,1.0
2757,0.0,2.0
3388,0.0,2.0
2350,2.0,1.0
2463,1.0,1.0
2112,0.0,3.0
2892,0.0,3.0
2777,2.0,0.0
2812,1.0,0.0
3099,1.0,0.0
3879,1.0,0.0
2183,0.0,1.0
3915,2.0,0.0
3806,1.0,1.0
3801,0.0,3.0
3491,2.0,1.0
3703,0.0,1.0
2321,0.0,3.0
2091,0.0,3.0
3486,0.0,1.0
2265,0.0,3.0
2082,2.0,0.0
2440,0.0,2.0
2549,0.0,1.0
3330,0.0,1.0
3627,0.0,1.0
2900,1.0,0.0
2653,0.0,3.0
3178,0.0,1.0
3081,1.0,0.0
2606,0.0,3.0
2015,0.0,3.0
3633,0.0,1.0
3419,1.0,1.0
3163,1.0,0.0
