,senior-level_skill
2621,1.0
3978,1.0
3402,1.0
3988,1.0
3905,1.0
2127,1.0
2970,0.0
2539,1.0
2643,1.0
3388,1.0
3349,1.0
3158,1.0
3547,1.0
2173,1.0
3190,1.0
3458,1.0
2197,1.0
2071,1.0
3545,1.0
2231,1.0
3069,1.0
3346,1.0
2196,1.0
2058,1.0
3167,1.0
2463,1.0
2985,1.0
2732,1.0
2076,1.0
3323,1.0
2694,1.0
3183,1.0
3421,1.0
3985,1.0
3033,1.0
2996,1.0
2820,1.0
2086,1.0
3973,1.0
2933,0.0
3880,1.0
2083,1.0
3984,1.0
3567,1.0
3706,1.0
2081,1.0
2958,1.0
2144,1.0
3568,1.0
2459,1.0
3327,1.0
3941,1.0
2036,1.0
3677,1.0
2329,1.0
2261,1.0
3931,1.0
2096,1.0
2657,1.0
3057,1.0
3303,1.0
2707,1.0
2126,1.0
3956,1.0
2398,1.0
3151,1.0
2821,1.0
3829,1.0
2307,1.0
2636,1.0
2245,1.0
3553,1.0
3698,1.0
3684,1.0
3810,1.0
3652,1.0
3222,1.0
3769,1.0
2654,1.0
3417,1.0
2269,0.0
3672,1.0
2445,1.0
2599,0.0
3324,1.0
3221,1.0
3019,1.0
2248,1.0
2783,1.0
3537,1.0
3302,1.0
2271,1.0
3679,1.0
2244,1.0
2361,1.0
2940,1.0
3969,1.0
2158,1.0
2418,1.0
3028,1.0
2984,1.0
2590,1.0
3379,1.0
2185,1.0
2345,1.0
2946,1.0
3998,1.0
3983,1.0
2837,1.0
3263,1.0
3343,1.0
3270,1.0
3250,1.0
2776,1.0
3524,1.0
3209,1.0
3225,1.0
3864,1.0
2365,1.0
2085,1.0
2523,1.0
3641,1.0
2552,1.0
2373,1.0
2995,1.0
3813,1.0
3267,1.0
2019,1.0
2343,1.0
2347,1.0
2045,0.0
2579,1.0
3031,1.0
2824,1.0
3554,1.0
2014,1.0
3728,1.0
3745,1.0
3888,1.0
2297,1.0
2017,1.0
3009,1.0
2945,1.0
2243,1.0
2064,1.0
2831,0.0
2722,1.0
3849,1.0
3902,1.0
2823,1.0
3292,0.0
2410,1.0
2179,1.0
2736,1.0
3665,1.0
2331,1.0
3163,1.0
3434,1.0
3205,1.0
2118,1.0
3767,1.0
3288,1.0
2865,1.0
3617,1.0
3834,1.0
2814,1.0
3467,1.0
2219,1.0
2845,1.0
3427,1.0
3791,1.0
2962,0.0
2733,1.0
3393,1.0
2258,1.0
2501,1.0
3313,1.0
3787,0.0
3468,1.0
3967,1.0
2140,0.0
3638,1.0
3200,1.0
2844,1.0
3823,1.0
3942,1.0
2887,1.0
2469,1.0
2918,1.0
3011,1.0
3958,1.0
2898,1.0
3148,1.0
2021,1.0
2371,1.0
3087,1.0
2866,1.0
3803,1.0
3940,1.0
2106,1.0
