,senior-level_skill
3055,0.0
3501,0.0
2532,0.0
3490,0.0
2153,0.0
2910,0.0
2526,0.0
3176,0.0
3873,0.0
2170,0.0
3162,0.0
3599,0.0
2572,0.0
3775,0.0
2262,0.0
3665,0.0
3129,0.0
3487,0.0
2233,0.0
3249,0.0
2784,0.0
3051,0.0
3795,0.0
3575,0.0
3868,0.0
3845,0.0
2292,0.0
3494,0.0
2139,0.0
2877,0.0
2226,0.0
2163,0.0
3175,0.0
2392,0.0
3318,0.0
3500,0.0
2184,0.0
2494,0.0
3762,0.0
3300,0.0
2612,0.0
2989,0.0
2221,0.0
2744,0.0
2800,0.0
3882,0.0
3486,0.0
3516,0.0
2327,0.0
2425,0.0
3442,0.0
3886,0.0
2539,0.0
2822,0.0
2368,0.0
3013,0.0
2511,0.0
2022,0.0
3102,0.0
2596,0.0
3492,0.0
2940,0.0
2272,0.0
3756,0.0
2091,0.0
2991,0.0
3922,0.0
3614,1.0
3654,0.0
2579,0.0
2754,0.0
3679,0.0
3561,0.0
3544,0.0
3910,0.0
2396,0.0
2548,0.0
2289,0.0
2286,0.0
3926,0.0
3178,0.0
3508,0.0
3244,0.0
2505,0.0
3872,0.0
3655,0.0
3979,0.0
2276,0.0
2795,0.0
2832,0.0
3657,0.0
2500,0.0
2684,0.0
2335,0.0
3412,0.0
2347,0.0
2699,0.0
3535,0.0
3131,0.0
2256,0.0
3576,0.0
2798,0.0
3085,0.0
3857,0.0
3988,0.0
3309,0.0
2679,0.0
2530,0.0
3537,0.0
2642,0.0
2855,0.0
3338,0.0
3758,0.0
3177,0.0
3147,0.0
2884,0.0
2851,0.0
3656,0.0
2288,0.0
2671,0.0
2399,0.0
2312,0.0
2977,0.0
3860,0.0
3007,0.0
2346,0.0
2909,0.0
2441,0.0
2237,0.0
2990,0.0
3777,0.0
3167,0.0
2356,0.0
3786,0.0
2047,0.0
2955,0.0
2854,0.0
3325,0.0
2702,0.0
2583,0.0
3785,0.0
2323,0.0
2244,0.0
3816,0.0
3050,0.0
3760,0.0
2201,0.0
2811,0.0
2533,0.0
2610,0.0
2806,0.0
2493,0.0
3651,0.0
3622,0.0
3723,0.0
2028,0.0
2849,0.0
2668,0.0
2331,0.0
3427,0.0
3387,0.0
3199,0.0
2470,0.0
3730,0.0
2686,0.0
2825,0.0
3284,0.0
2703,0.0
2647,0.0
3832,0.0
3828,0.0
2124,0.0
3408,0.0
3237,0.0
2552,0.0
2283,0.0
2976,0.0
3546,0.0
3633,0.0
3974,0.0
2782,0.0
3652,0.0
3701,0.0
3673,0.0
3514,0.0
2766,0.0
2224,0.0
2765,0.0
2111,0.0
3101,0.0
2004,0.0
2476,0.0
3195,0.0
2761,0.0
2828,0.0
3064,0.0
2896,0.0
3534,0.0
3002,0.0
2185,0.0
