,years_experience,degree,nr_commits,nr_languages,nr_stars
2768,0.0,0.0,835.0,0.0,6.0
2250,0.0,0.0,828.0,0.0,7.0
2212,0.0,0.0,836.0,0.0,5.0
3377,0.0,0.0,831.0,0.0,6.0
3331,0.0,0.0,820.0,0.0,0.0
2529,0.0,0.0,831.0,0.0,4.0
3519,0.0,0.0,1818.0,0.0,6.0
2066,0.0,0.0,813.0,0.0,8.0
2374,0.0,0.0,833.0,0.0,10.0
2613,0.0,0.0,819.0,0.0,10.0
2477,0.0,0.0,830.0,0.0,2.0
3302,0.0,0.0,833.0,0.0,4.0
2431,0.0,0.0,836.0,0.0,5.0
2136,0.0,0.0,812.0,0.0,1.0
3395,0.0,0.0,1824.0,0.0,8.0
3908,0.0,0.0,841.0,0.0,9.0
3045,0.0,0.0,837.0,0.0,9.0
2928,0.0,0.0,1824.0,0.0,3.0
3876,0.0,0.0,826.0,0.0,1.0
3050,0.0,0.0,829.0,0.0,5.0
2456,0.0,0.0,831.0,0.0,5.0
3032,0.0,0.0,834.0,0.0,3.0
2071,0.0,0.0,831.0,0.0,7.0
3040,0.0,0.0,816.0,0.0,1.0
2734,0.0,0.0,812.0,0.0,7.0
2759,0.0,0.0,824.0,0.0,9.0
3309,0.0,0.0,818.0,0.0,6.0
2728,0.0,0.0,815.0,0.0,3.0
2189,0.0,0.0,1824.0,0.0,5.0
2500,0.0,0.0,827.0,0.0,9.0
2047,0.0,0.0,812.0,0.0,1.0
2516,0.0,0.0,829.0,0.0,5.0
3906,0.0,0.0,829.0,0.0,6.0
2813,0.0,0.0,819.0,0.0,7.0
2458,0.0,0.0,824.0,0.0,7.0
2832,0.0,0.0,833.0,0.0,7.0
3666,0.0,0.0,827.0,0.0,9.0
2715,0.0,0.0,819.0,0.0,6.0
3920,0.0,0.0,846.0,0.0,9.0
3362,0.0,0.0,-4.0,0.0,7.0
2241,0.0,0.0,834.0,0.0,5.0
3250,0.0,0.0,823.0,0.0,7.0
3562,0.0,0.0,844.0,0.0,5.0
2396,0.0,0.0,829.0,0.0,6.0
3968,0.0,0.0,824.0,0.0,4.0
3664,0.0,0.0,818.0,0.0,6.0
2739,0.0,0.0,829.0,0.0,8.0
2894,0.0,0.0,836.0,0.0,6.0
2246,0.0,0.0,826.0,0.0,5.0
3194,0.0,0.0,0.0,0.0,9.0
3795,0.0,0.0,835.0,0.0,8.0
