,years_experience,degree,nr_commits,nr_languages,nr_stars
2701,1.0,1.0,17.0,5.0,1.0
3374,0.0,2.0,3.0,14.0,6.0
2079,2.0,0.0,26.0,8.0,3.0
3450,0.0,1.0,1.0,2.0,8.0
2430,1.0,0.0,13.0,1.0,6.0
2785,2.0,0.0,24.0,3.0,4.0
3071,0.0,0.0,5.0,6.0,4.0
2040,0.0,1.0,4.0,9.0,3.0
3474,1.0,0.0,10.0,1.0,5.0
3167,2.0,0.0,22.0,2.0,1.0
3281,2.0,0.0,22.0,5.0,5.0
3047,2.0,0.0,25.0,3.0,3.0
3248,1.0,0.0,11.0,5.0,6.0
3039,2.0,0.0,23.0,4.0,4.0
2345,2.0,0.0,24.0,3.0,3.0
2445,2.0,1.0,25.0,0.0,4.0
3721,2.0,1.0,25.0,0.0,12.0
3924,2.0,0.0,29.0,3.0,3.0
3198,3.0,0.0,33.0,7.0,5.0
2156,2.0,0.0,25.0,1.0,1.0
3052,2.0,0.0,22.0,8.0,2.0
3917,1.0,1.0,17.0,3.0,7.0
2840,1.0,2.0,12.0,7.0,4.0
2314,2.0,1.0,25.0,1.0,5.0
2734,1.0,1.0,11.0,6.0,3.0
2795,1.0,0.0,14.0,2.0,1.0
3435,1.0,0.0,12.0,7.0,2.0
3164,3.0,0.0,34.0,1.0,1.0
2219,0.0,2.0,3.0,5.0,1.0
2601,1.0,1.0,12.0,0.0,5.0
3452,2.0,0.0,23.0,1.0,2.0
3596,2.0,0.0,24.0,4.0,6.0
3331,0.0,0.0,4.0,6.0,10.0
2131,2.0,0.0,25.0,6.0,9.0
3634,2.0,0.0,26.0,1.0,3.0
2610,1.0,2.0,12.0,2.0,8.0
2846,2.0,1.0,27.0,6.0,8.0
2173,2.0,0.0,25.0,1.0,5.0
3626,2.0,0.0,21.0,1.0,6.0
3962,1.0,0.0,16.0,8.0,3.0
3539,3.0,0.0,35.0,3.0,6.0
2007,2.0,0.0,25.0,3.0,9.0
3265,4.0,0.0,44.0,2.0,0.0
2835,2.0,0.0,27.0,1.0,9.0
2834,1.0,0.0,14.0,1.0,1.0
2332,2.0,0.0,22.0,2.0,3.0
3896,3.0,0.0,33.0,1.0,4.0
3940,2.0,0.0,23.0,1.0,0.0
3500,1.0,1.0,15.0,6.0,4.0
3884,0.0,1.0,1.0,3.0,2.0
3011,0.0,2.0,5.0,0.0,3.0
2614,1.0,2.0,15.0,2.0,3.0
3221,2.0,1.0,26.0,4.0,4.0
3859,3.0,0.0,35.0,3.0,4.0
2132,1.0,2.0,13.0,1.0,3.0
3641,1.0,0.0,11.0,5.0,6.0
3150,1.0,0.0,15.0,2.0,3.0
3197,1.0,2.0,14.0,1.0,4.0
2908,1.0,0.0,12.0,2.0,3.0
2681,1.0,0.0,12.0,2.0,2.0
3328,2.0,0.0,27.0,0.0,3.0
2129,4.0,0.0,47.0,2.0,14.0
3815,1.0,0.0,16.0,2.0,2.0
3999,3.0,0.0,35.0,4.0,0.0
2737,2.0,0.0,26.0,6.0,7.0
2875,2.0,0.0,23.0,5.0,7.0
2489,1.0,1.0,15.0,3.0,4.0
3867,3.0,0.0,35.0,7.0,2.0
3231,2.0,1.0,23.0,2.0,1.0
2377,0.0,0.0,3.0,9.0,8.0
3009,2.0,0.0,22.0,2.0,3.0
2320,2.0,0.0,28.0,6.0,5.0
2090,2.0,0.0,28.0,2.0,2.0
2099,2.0,1.0,24.0,4.0,3.0
2658,4.0,0.0,42.0,6.0,1.0
3503,2.0,0.0,27.0,2.0,4.0
3320,0.0,1.0,2.0,19.0,0.0
3694,2.0,1.0,26.0,8.0,5.0
3943,2.0,0.0,24.0,3.0,4.0
3909,2.0,0.0,23.0,0.0,1.0
3242,2.0,0.0,25.0,3.0,3.0
3412,1.0,0.0,15.0,7.0,7.0
3300,1.0,2.0,15.0,6.0,4.0
2355,0.0,2.0,8.0,3.0,2.0
2480,2.0,0.0,25.0,1.0,4.0
2148,1.0,0.0,11.0,9.0,5.0
2642,3.0,0.0,32.0,0.0,3.0
2106,0.0,1.0,4.0,2.0,2.0
2475,2.0,0.0,22.0,2.0,2.0
2194,0.0,0.0,5.0,7.0,4.0
3211,2.0,0.0,25.0,5.0,3.0
2063,4.0,0.0,45.0,4.0,0.0
2053,1.0,0.0,17.0,0.0,6.0
2924,2.0,0.0,24.0,0.0,2.0
2271,0.0,1.0,2.0,6.0,4.0
3509,1.0,0.0,14.0,5.0,2.0
2885,1.0,0.0,11.0,4.0,3.0
3599,1.0,1.0,14.0,0.0,3.0
3284,0.0,0.0,5.0,3.0,2.0
2378,1.0,1.0,15.0,10.0,3.0
2820,0.0,2.0,6.0,0.0,6.0
2072,2.0,1.0,22.0,5.0,2.0
3069,1.0,1.0,18.0,0.0,2.0
3537,3.0,0.0,36.0,5.0,4.0
3984,0.0,1.0,4.0,2.0,4.0
3956,2.0,0.0,23.0,2.0,5.0
3132,3.0,0.0,32.0,6.0,8.0
3856,3.0,0.0,33.0,4.0,5.0
3506,1.0,0.0,13.0,6.0,4.0
3148,0.0,0.0,2.0,2.0,0.0
3675,1.0,0.0,14.0,3.0,10.0
2451,1.0,1.0,15.0,2.0,2.0
3993,2.0,0.0,29.0,11.0,6.0
2217,4.0,0.0,46.0,2.0,0.0
3946,1.0,0.0,17.0,4.0,5.0
3040,1.0,0.0,12.0,1.0,3.0
3455,3.0,0.0,39.0,6.0,3.0
2545,4.0,0.0,40.0,1.0,10.0
3789,1.0,0.0,15.0,2.0,9.0
3222,1.0,0.0,13.0,6.0,1.0
2101,2.0,0.0,25.0,5.0,1.0
2731,3.0,0.0,32.0,11.0,3.0
2948,2.0,0.0,27.0,2.0,4.0
2254,2.0,0.0,26.0,2.0,0.0
3111,1.0,0.0,11.0,7.0,3.0
2061,1.0,1.0,14.0,3.0,6.0
3982,2.0,0.0,23.0,1.0,5.0
3637,2.0,0.0,22.0,5.0,4.0
2399,2.0,0.0,21.0,3.0,5.0
3456,3.0,0.0,35.0,8.0,4.0
3189,2.0,0.0,22.0,6.0,4.0
2559,1.0,0.0,13.0,2.0,5.0
2802,2.0,0.0,25.0,5.0,3.0
2333,0.0,0.0,1.0,2.0,2.0
3469,2.0,0.0,25.0,2.0,7.0
2295,4.0,0.0,41.0,6.0,4.0
3750,3.0,0.0,37.0,0.0,2.0
2983,1.0,0.0,15.0,5.0,4.0
3566,1.0,2.0,16.0,4.0,1.0
2260,2.0,1.0,24.0,12.0,11.0
3433,2.0,1.0,22.0,3.0,4.0
2472,2.0,0.0,22.0,0.0,4.0
3306,2.0,1.0,25.0,0.0,3.0
2554,0.0,1.0,3.0,1.0,9.0
3752,0.0,1.0,2.0,6.0,2.0
2821,3.0,0.0,32.0,4.0,1.0
2750,3.0,0.0,35.0,4.0,6.0
3622,2.0,0.0,22.0,6.0,5.0
2337,3.0,0.0,34.0,5.0,4.0
2962,3.0,0.0,35.0,2.0,5.0
2969,2.0,0.0,22.0,5.0,2.0
2385,3.0,0.0,37.0,5.0,6.0
2943,2.0,1.0,23.0,1.0,7.0
3401,2.0,0.0,22.0,4.0,3.0
3217,1.0,0.0,13.0,8.0,6.0
2521,1.0,0.0,14.0,3.0,3.0
2565,2.0,0.0,24.0,11.0,1.0
3773,2.0,0.0,26.0,0.0,3.0
2112,1.0,2.0,13.0,2.0,5.0
2471,1.0,0.0,16.0,1.0,8.0
2728,3.0,0.0,31.0,8.0,2.0
3591,2.0,0.0,23.0,1.0,3.0
2837,1.0,0.0,15.0,1.0,0.0
3410,2.0,0.0,23.0,2.0,1.0
2743,3.0,0.0,30.0,2.0,4.0
3240,3.0,0.0,35.0,3.0,5.0
2682,2.0,0.0,24.0,4.0,3.0
2303,3.0,0.0,36.0,9.0,3.0
3351,3.0,0.0,31.0,5.0,6.0
2619,0.0,3.0,5.0,1.0,2.0
3776,2.0,0.0,25.0,2.0,5.0
2185,1.0,0.0,15.0,7.0,5.0
3025,3.0,0.0,32.0,2.0,3.0
2580,2.0,0.0,25.0,5.0,3.0
2118,2.0,1.0,27.0,4.0,4.0
3810,0.0,1.0,5.0,3.0,2.0
3256,3.0,0.0,35.0,10.0,6.0
3911,1.0,0.0,13.0,4.0,3.0
2625,1.0,2.0,16.0,7.0,6.0
3980,0.0,0.0,1.0,2.0,7.0
2421,0.0,2.0,3.0,2.0,1.0
2209,1.0,0.0,13.0,2.0,0.0
2034,2.0,0.0,21.0,1.0,4.0
3831,1.0,1.0,11.0,1.0,9.0
2665,1.0,1.0,12.0,6.0,5.0
2064,0.0,0.0,3.0,1.0,4.0
3738,0.0,0.0,4.0,2.0,4.0
3267,2.0,0.0,28.0,11.0,1.0
2880,1.0,0.0,13.0,0.0,4.0
3780,2.0,0.0,24.0,0.0,2.0
2011,1.0,0.0,13.0,7.0,5.0
3480,2.0,1.0,26.0,5.0,6.0
2732,1.0,2.0,11.0,0.0,1.0
2589,3.0,0.0,40.0,9.0,1.0
2422,1.0,0.0,12.0,2.0,2.0
2963,3.0,0.0,32.0,4.0,8.0
2575,2.0,0.0,21.0,3.0,0.0
3944,1.0,0.0,12.0,2.0,6.0
2812,1.0,0.0,17.0,3.0,1.0
3439,3.0,0.0,33.0,6.0,3.0
