,u_x1,u_x2,u_y,u_x3
2000,-0.91233057,-0.35744658,0.26528895,1.2632297
2001,1.8064219,0.6906229,0.32306874,-0.40267643
2002,-1.0107297,0.3002412,0.13355255,-0.9971752
2003,-0.09470678,-1.1787344,0.6968539,0.39668602
2004,0.62659466,-0.4462674,0.1459384,0.34277076
2005,-1.5110359,0.13662215,0.6505424,-0.32483265
2006,0.51977503,1.0304421,0.75771964,-1.0354373
2007,0.6748477,0.2542925,0.41502357,0.6576125
2008,0.5179567,-0.2961717,0.9648001,-2.5986733
2009,-0.44778806,0.28547636,0.8009808,-1.4770507
2010,-1.0898168,-0.8514993,0.63459265,0.5824377
2011,1.0433561,-0.046496794,0.9731854,-1.6231053
2012,0.063349314,0.9728178,0.125368,-1.3227669
2013,-0.14524674,-0.48286924,0.10469186,1.3626167
2014,0.6278912,-0.6598266,0.77573,-0.3437351
2015,0.4834306,0.02931039,0.11815882,-0.24412352
2016,1.3724015,0.41950932,0.17898381,0.31008276
2017,0.82887435,0.3767925,0.43279445,-0.13735345
2018,0.88152874,-1.2692982,0.5397961,-1.164852
2019,1.2527446,-1.3471999,0.87429035,-2.1352758
2020,0.29547852,-0.52429366,0.30638134,0.85672563
2021,-0.58421296,-0.26118648,0.09291637,-0.3783281
2022,-2.223215,0.28404993,0.75815225,0.81454134
2023,1.3286827,-0.03441029,0.67242503,1.670681
2024,-0.07173507,-0.406831,0.6296319,0.6821422
2025,-0.66825974,-0.19323719,0.28869665,0.4192819
2026,-0.40241882,0.3561236,0.03249812,-1.1349134
2027,-0.98908526,0.16154462,0.778311,-2.3966157
2028,-1.7830838,-0.22820097,0.55850613,1.210282
2029,-0.97306746,0.5646505,0.35890508,-0.11852146
2030,1.4339076,-1.78078,0.8715962,0.57925135
2031,0.84888715,0.85986024,0.70410895,-0.91964036
2032,0.71896774,-0.72344476,0.9401163,0.49596894
2033,1.7243363,0.3653811,0.051748753,-1.0010773
2034,0.32548934,0.289609,0.89627016,0.8927859
2035,0.29069012,-0.25800106,0.752247,1.9346284
2036,-0.39654583,0.782297,0.41511798,-0.055509992
2037,-2.3843162,-1.5002847,0.9403608,0.64091706
2038,-1.2695395,0.5023831,0.83966434,-0.921113
2039,-0.16410556,-0.76473236,0.6471391,0.21189001
2040,-0.9815958,0.20335588,0.7333305,0.8293728
2041,0.76501846,0.34510913,0.6197587,0.9605004
2042,-1.0651025,-0.4719073,0.7865038,-0.83516324
