,u_x1,u_x2,u_x3,u_y
2000,-1.1107017,-0.8976995,0.10262934,0.71582305
2001,-0.76577926,-0.98518676,-0.13428426,0.5907934
2002,2.0343266,-0.25230244,0.051180094,0.33999133
2003,-0.40669823,1.0032395,-0.029167822,0.22896278
2004,1.054349,-1.8886014,-0.13455564,0.8070762
2005,-0.37496087,-1.279397,-0.052872457,0.83823764
2006,-3.0015502,0.33472732,-0.15958093,0.04551804
2007,-0.9096283,0.14694123,0.061481614,0.28384805
2008,-0.5983823,2.1620846,0.10282433,0.13204706
2009,-1.4889215,-0.12018992,0.14939809,0.25024164
2010,-0.90997905,0.10306338,-0.08158191,0.039378524
2011,0.70094424,0.48756638,-0.09324332,0.92343616
2012,-0.97137594,0.23015368,0.014393429,0.16957223
2013,-0.8099991,0.44854638,-0.035793845,0.9707936
2014,0.50515467,-1.0368927,0.028403748,0.12521052
2015,-1.1086061,0.25432828,-0.09916749,0.57330644
2016,-0.077198476,-1.5730923,-0.010396569,0.21634972
2017,-0.2610752,1.3000735,-0.005681398,0.99077296
2018,-0.6386512,-0.32139632,-0.020418098,0.94479406
2019,0.99281174,0.36008698,-0.03640616,0.049408674
2020,-0.9653952,0.36950335,-0.08658251,0.92633915
2021,-0.40428782,-0.7642341,-0.039122608,0.9587209
2022,1.9060907,1.5046316,-0.00065768545,0.28375423
2023,1.0514745,0.6502799,-0.21317868,0.41507065
2024,-0.590238,0.12541163,0.08193731,0.47108638
2025,0.27615917,-0.30169708,0.045850202,0.41122782
2026,-1.3621703,0.075010955,0.018906416,0.9488057
2027,1.2304047,1.8294308,0.055864926,0.8978344
2028,-0.9177937,-0.3600667,-0.0012779025,0.9448949
2029,0.7283238,0.032019515,-0.1379891,0.4103899
2030,-0.54058033,0.5552059,-0.18805711,0.06508541
2031,-1.9733324,0.7749044,-0.089116976,0.23930025
2032,0.53134364,-1.6121202,-0.103687,0.43339276
2033,1.0796075,-1.0013622,-0.03358477,0.9450357
2034,-0.35988373,1.5673212,0.023772532,0.71394515
2035,0.7037415,-0.6140234,0.021520847,0.60017776
2036,-0.040528018,0.32422274,-0.08650656,0.4828434
2037,0.15285204,0.51901793,-0.08352928,0.11072707
2038,0.37493512,0.6208143,0.20515978,0.68699837
2039,-0.2064509,-2.9628546,-0.03784276,0.3808323
2040,-0.58210087,-1.3457227,0.097673036,0.96694076
2041,1.9865205,1.3232641,-0.0512151,0.58411217
2042,-0.7258156,0.39197284,-0.077014975,0.8519747
2043,-0.8302218,0.58799255,0.06863781,0.1398052
2044,0.08219449,3.01314,0.09879847,0.43280196
2045,0.13486725,-2.0079155,0.028175527,0.15941298
2046,-0.7147933,1.7181963,0.07026146,0.17752552
2047,-0.2613457,-0.20623447,-0.032531686,0.18083072
2048,-0.49371913,-0.006484519,-0.046356443,0.8430698
2049,-1.2194977,0.3817197,0.026173329,0.77331126
2050,-0.3936524,0.6529658,0.0029626375,0.15976262
2051,0.8469449,-0.26174212,0.14219932,0.34237587
2052,-1.7092233,-0.14585799,-0.16421677,0.352131
2053,-0.124544136,2.6345968,0.027231872,0.6837541
2054,0.032117274,0.780585,0.13151066,0.31448925
2055,1.2356546,0.9175842,0.047054883,0.46126008
2056,0.99005514,0.9818785,0.0034076774,0.26962328
2057,1.5107408,1.1989752,-0.021607568,0.90836704
2058,-0.48437843,-0.027328612,-0.14110695,0.5243887
2059,0.38071585,0.20578413,-0.012060168,0.07220924
2060,0.7905178,-0.21600378,-0.00857127,0.9541465
2061,-1.7375587,0.6564919,0.17187028,0.5407084
2062,1.4249246,0.28262964,0.104667,0.28778744
2063,2.5727441,-1.1624873,-0.06932088,0.46310055
2064,0.10220426,-0.42794073,0.028895123,0.35815978
2065,0.70635515,-0.5164242,-0.12919211,0.08271134
2066,-1.1943883,0.6517085,0.053669024,0.8087692
2067,2.0379508,-0.49999404,-0.18503611,0.49151587
