,x1,x2,x3,x4,x5
2187,0.21455283,0.07546232,-0.21825859,0.22613877,-0.10126387
2362,0.99256426,-0.592859,-0.13905317,0.4143766,-0.046421207
3045,0.16045849,0.29190922,0.8683469,1.3188314,-0.14886442
3860,0.22650388,0.1666213,-0.9389752,0.091425814,-0.22120826
3954,0.52063954,-0.0963016,0.2757232,0.020196449,-0.026939314
3911,0.13261084,0.30854082,-1.1609958,-0.15422188,-0.40455458
2206,1.0499202,-0.7719815,-0.4922492,-0.33832514,-0.0976236
2984,-0.36255562,0.99078494,-1.3779395,0.8455202,-0.43101525
3420,0.19314113,0.18980713,0.88603926,0.21298541,0.1027292
3660,2.2204802,-1.0197693,-0.73618793,0.9393996,-0.3137695
3782,-0.055504605,0.40538114,-2.8853087,-1.1967725,-0.5476175
3311,-0.8947866,1.5905476,0.085409164,0.5573043,-0.05350716
2854,-2.3947716,2.01359,1.2907434,0.49460354,0.24513125
3098,-0.14679246,0.5834972,0.46564445,-1.3364996,0.40653783
2497,-1.1625965,1.5698785,-0.16125959,0.3140024,-0.24344516
2322,-0.91372216,1.4962097,0.13687724,-0.26010266,0.08971659
2103,-0.37439033,1.1665447,1.0237278,-0.12081298,0.1687704
2116,-0.10658522,0.5987609,0.9069525,-0.6815923,0.2767676
3082,0.21141484,0.41818386,0.10209626,-0.15349647,0.12564476
2500,0.8091823,-0.54603827,-0.92542124,1.3987514,-0.5780893
3192,0.23259522,0.09285981,0.05643429,1.0814406,-0.27355883
3985,-0.07406843,0.5365191,-0.24756563,0.42149764,-0.19056164
3893,-1.4488016,1.8100662,-2.6828885,-0.17879178,-0.3147608
3321,0.3745302,-0.23643783,1.3164015,0.3004384,0.19818422
2368,0.26394615,0.07317582,-0.95337987,0.0899757,-0.14382479
2031,0.92440975,-0.6154215,1.0603713,1.0015885,0.0097407345
3414,0.5479572,-0.29633304,-0.32589614,-0.1292421,-0.090236366
2240,0.6230765,-0.21115285,0.55868745,0.64956206,-0.047385663
2815,0.37157437,0.018546987,0.7344082,-0.6994244,0.1947814
3125,-0.12676023,0.51116073,1.5841994,1.4032506,0.09368169
3526,-0.60458106,1.2181829,0.45909455,-1.6525832,0.33029872
2347,-0.77635616,1.4693596,-1.2722907,0.5870281,-0.34830183
2632,0.67827904,-0.21722254,-0.77677816,0.89905524,-0.31007004
3726,-1.1225488,1.8190583,-1.3678367,-0.1256753,-0.20883662
2635,0.58718324,-0.36239824,-0.41734532,0.23469442,-0.13388413
2803,-1.1278206,1.8711158,1.6113828,1.9819417,-0.016375367
2889,-0.2146496,0.94434786,0.32894266,-0.22108978,0.11160667
3250,-0.22156872,0.8693863,-0.3442121,0.9307954,0.0020917952
3551,1.5010802,-0.8681559,-0.38378286,-1.2231383,0.026732028
2811,-0.59185994,1.2471095,-1.5182973,1.3184885,-0.66041964
3680,-0.61508846,1.301841,1.9715416,1.2558142,0.319977
3463,-0.6897294,1.456208,-0.13822895,-0.5021622,0.11334179
3766,-1.2350096,1.6160207,1.5319724,-0.8644484,0.59788203
3974,0.5315064,-0.21430442,0.12507054,1.3239745,-0.16912508
3482,-0.6436997,1.4359986,-0.13933307,-1.3384445,0.35371146
3618,-0.13002408,0.64700544,-0.222521,0.4607321,-0.044512063
2137,0.5616975,-0.38425922,0.6821725,-1.3011001,0.44527534
2295,-0.37641543,0.95814633,-0.3086652,-0.26002136,0.05442523
2651,-0.67880595,1.4854423,0.5182003,-1.5617232,0.46527174
3940,-0.6047081,1.1454155,-0.08702627,0.7370339,-0.30213958
3578,-2.3600066,1.9716777,-0.01078701,-0.40828142,0.22420222
2802,-1.5398157,1.7558056,1.5370433,-0.26781058,0.24849702
2599,0.9663488,-0.66136837,-0.75612444,-0.031567328,-0.07442773
2805,-0.53067744,1.2444876,-1.0090225,0.18061887,-0.1597296
3767,0.1224128,0.20665827,-1.8923581,0.8450183,-0.5596932
3546,0.593268,-0.17518589,-2.228078,-0.8001648,-0.27034485
2917,0.3634552,-0.12413295,-0.9219363,0.5606661,-0.29286006
3047,1.053729,-0.64639163,-0.9898121,0.8011717,-0.34402254
3976,-1.0431365,1.6922457,-0.14754069,-0.4996084,0.11638421
2437,0.39157113,0.043393157,0.08338,0.8379224,-0.12157895
2267,-0.03349031,0.44175008,0.6069017,0.7296448,-0.09745132
3239,-1.361974,1.9081367,0.5952246,-1.0693718,0.37938532
2768,-0.02140287,0.43691978,-1.2948431,0.3305245,-0.20305085
2039,-2.376212,2.078386,0.35619992,-0.9288034,0.3695217
3245,0.83264536,-0.5099343,-0.8027078,-0.05415044,-0.270665
3686,-0.20885777,0.8349525,1.0668757,0.08993609,0.17914848
3519,0.51780427,-0.12746467,-1.0439831,0.21000516,-0.33955315
3757,-0.11360976,0.5821748,-1.4943085,0.12367917,-0.49045894
2991,0.59868157,-0.21354163,-0.43388197,0.6497303,0.033770055
3119,1.50556,-0.7882433,-0.71904707,-1.1718181,0.023181595
2627,1.1795382,-0.5029799,-1.9447622,-0.81261736,-0.14786941
2442,-1.2032403,1.8724653,0.3048706,1.7322111,-0.16693568
2994,1.4072062,-0.7761557,-1.1007499,0.27802563,-0.42420524
2997,1.5536736,-0.9215572,-0.47029835,-0.6804815,0.057287794
3941,0.6345003,-0.28011245,-0.46510267,-0.8815721,0.23051065
2141,1.3473678,-0.7871517,-1.002942,1.461053,-0.5395963
3800,1.1377552,-1.0107875,-0.8102548,0.13432269,-0.08562479
3718,0.85951173,-0.6561874,-0.45798707,1.5768825,-0.5321695
2737,1.051797,-0.7184755,0.34331077,-1.727108,-0.31952068
2296,0.1571864,0.32756776,1.2568747,-2.0600903,-0.32664642
3560,1.2845694,-0.6439374,-0.1445998,0.8667312,-0.19190419
3217,1.1892852,-0.71199477,-0.8398128,0.01610442,-0.09365287
3124,-3.242125,1.9218618,1.6733395,0.2591277,0.06241682
2783,-0.28082618,0.7884302,0.07385428,1.6853279,-0.3165943
2499,0.21688952,0.3336391,-1.6817405,0.19378263,-0.5299833
3843,0.4054952,0.024928033,0.82072014,-0.86752254,-0.40967825
2829,-1.1658236,1.6990708,0.30988047,0.7987797,-0.15374084
2414,-0.33290517,0.83269554,1.6569625,-0.23534307,0.467809
3805,-0.59044254,1.4644427,-0.47214544,-1.8279603,0.23598915
2303,0.6697792,-0.53942096,-0.974512,1.2084554,-0.55686325
