,y_hat
2029,False
2794,False
3147,False
2231,False
3144,False
2359,False
2216,False
2374,False
2251,False
3811,False
3747,False
2160,False
3995,False
3334,False
2499,False
2978,False
3050,False
3520,False
2171,False
3402,False
3762,False
3323,False
2537,False
2770,False
3179,False
3125,False
2844,False
2258,False
3367,False
3984,False
3013,False
2217,False
3213,False
3003,False
3666,False
2798,False
2232,False
2165,False
2860,False
3074,False
2091,False
2580,False
3793,False
2001,False
2517,False
3745,False
2642,False
3691,False
3399,False
3847,False
3506,False
3087,False
3500,False
2197,False
3800,False
2656,False
3529,False
2633,False
2467,False
3742,False
3704,False
2437,False
2594,False
3759,False
3679,False
3939,False
2038,False
3649,False
3451,False
2506,False
3047,False
3931,False
3444,False
2601,False
3211,False
3219,False
3944,False
3216,False
2186,False
2699,False
2879,False
3274,False
2691,False
3963,False
3162,False
2586,False
3297,False
2135,False
2902,False
3084,False
2634,False
3452,False
2698,False
2873,False
3019,False
3942,False
2099,False
2898,False
3305,False
2935,False
2572,False
2908,False
3656,False
3478,False
3882,False
3043,False
3036,False
2325,False
2751,False
3525,False
2709,False
2593,False
3457,False
3532,False
3495,False
2116,False
3509,False
2119,False
2347,False
2928,False
3065,False
3833,False
2609,False
2491,False
2986,False
2573,False
3869,False
3295,False
3242,False
3396,False
2308,False
3204,False
2286,False
3887,False
2067,False
2575,False
3289,False
3600,False
3667,False
3308,False
3255,False
2673,False
3318,False
3773,False
3558,False
3836,False
3862,False
2068,False
2202,False
3855,False
2591,False
3540,False
3512,False
2843,False
3292,False
2300,False
3061,False
2648,False
2179,False
2074,False
2275,False
2611,False
2292,False
3523,False
3079,False
3029,False
2424,False
3844,False
2260,False
2568,False
3132,False
3270,False
2555,False
3492,False
3054,False
2760,False
3938,False
3122,False
2676,False
3104,False
3427,False
2768,False
3676,False
2904,False
2412,False
3504,False
3528,False
3239,False
3536,False
3405,False
2526,False
3223,False
2976,False
2492,False
2391,False
3725,False
2827,False
3178,False
2157,False
2156,False
