,years_experience,degree,nr_commits,nr_languages,nr_stars
3076,2.0,1.0,22.0,9.0,6.0
2320,1.0,0.0,16.0,2.0,2.0
2420,2.0,0.0,23.0,0.0,5.0
2155,1.0,0.0,14.0,7.0,2.0
2957,3.0,0.0,31.0,6.0,1.0
2147,3.0,0.0,36.0,3.0,8.0
3217,2.0,0.0,23.0,1.0,3.0
3166,2.0,1.0,21.0,4.0,5.0
2464,3.0,0.0,34.0,3.0,5.0
2782,1.0,0.0,18.0,5.0,6.0
3000,0.0,1.0,2.0,0.0,7.0
3142,2.0,1.0,24.0,0.0,5.0
3461,2.0,1.0,22.0,2.0,6.0
2052,3.0,0.0,33.0,4.0,2.0
3714,1.0,0.0,14.0,10.0,3.0
3484,2.0,0.0,23.0,4.0,0.0
3912,2.0,1.0,25.0,4.0,2.0
3943,0.0,0.0,7.0,0.0,5.0
2795,0.0,2.0,9.0,10.0,3.0
2677,1.0,0.0,15.0,3.0,10.0
2880,3.0,0.0,32.0,2.0,4.0
2404,1.0,1.0,12.0,1.0,4.0
2335,2.0,0.0,28.0,0.0,5.0
2853,3.0,0.0,35.0,4.0,4.0
3375,2.0,1.0,25.0,6.0,3.0
2521,1.0,0.0,13.0,1.0,5.0
3257,1.0,0.0,12.0,8.0,4.0
2142,1.0,2.0,12.0,7.0,1.0
2172,0.0,0.0,3.0,2.0,5.0
2153,0.0,2.0,0.0,3.0,1.0
3071,3.0,0.0,35.0,3.0,3.0
3632,1.0,2.0,11.0,5.0,2.0
2011,2.0,0.0,28.0,4.0,1.0
3526,2.0,0.0,23.0,9.0,1.0
2178,2.0,0.0,23.0,4.0,10.0
2321,2.0,0.0,26.0,1.0,2.0
2028,1.0,1.0,11.0,11.0,5.0
2022,1.0,1.0,12.0,5.0,4.0
3204,0.0,0.0,3.0,5.0,4.0
3809,3.0,0.0,33.0,9.0,6.0
2276,2.0,1.0,22.0,9.0,5.0
3652,2.0,0.0,24.0,5.0,4.0
2146,0.0,0.0,7.0,3.0,3.0
2463,2.0,0.0,20.0,21.0,2.0
2159,3.0,0.0,36.0,4.0,4.0
3281,2.0,0.0,30.0,0.0,1.0
3304,0.0,0.0,7.0,11.0,5.0
2066,2.0,0.0,21.0,2.0,0.0
3669,0.0,0.0,5.0,0.0,2.0
2297,1.0,2.0,15.0,5.0,3.0
2613,2.0,0.0,23.0,8.0,6.0
3802,1.0,1.0,13.0,10.0,9.0
2882,1.0,1.0,13.0,5.0,3.0
3423,2.0,0.0,26.0,7.0,2.0
2723,1.0,1.0,14.0,1.0,3.0
3212,2.0,0.0,24.0,6.0,1.0
3448,2.0,0.0,25.0,5.0,1.0
3077,2.0,0.0,21.0,0.0,8.0
2098,1.0,0.0,15.0,3.0,9.0
2230,2.0,0.0,22.0,0.0,7.0
3384,1.0,1.0,15.0,6.0,5.0
3693,3.0,0.0,34.0,1.0,3.0
2633,1.0,0.0,10.0,3.0,2.0
3424,3.0,0.0,33.0,0.0,5.0
3516,3.0,1.0,36.0,0.0,4.0
2350,3.0,0.0,35.0,2.0,2.0
2252,0.0,2.0,2.0,3.0,4.0
2288,2.0,0.0,25.0,5.0,2.0
3222,0.0,2.0,4.0,2.0,3.0
2779,1.0,0.0,13.0,6.0,11.0
2929,1.0,2.0,12.0,6.0,3.0
3371,4.0,0.0,41.0,3.0,4.0
3532,1.0,0.0,18.0,4.0,8.0
3309,0.0,0.0,1.0,2.0,5.0
2726,1.0,1.0,15.0,6.0,2.0
2758,1.0,0.0,12.0,5.0,6.0
2939,1.0,1.0,12.0,17.0,0.0
3695,1.0,2.0,15.0,2.0,3.0
3613,1.0,0.0,16.0,3.0,3.0
3566,3.0,0.0,33.0,4.0,1.0
2862,0.0,0.0,3.0,0.0,5.0
3057,1.0,1.0,17.0,4.0,5.0
3862,0.0,0.0,5.0,0.0,2.0
