,senior-level_skill
3076,1.0
2320,1.0
2420,1.0
2155,1.0
2957,1.0
2147,1.0
3217,1.0
3166,1.0
2464,1.0
2782,1.0
3000,1.0
3142,1.0
3461,1.0
2052,1.0
3714,1.0
3484,1.0
3912,1.0
3943,1.0
2795,1.0
2677,1.0
2880,1.0
2404,1.0
2335,1.0
2853,1.0
3375,1.0
2521,1.0
3257,1.0
2142,1.0
2172,1.0
2153,1.0
3071,1.0
3632,1.0
2011,1.0
3526,1.0
2178,1.0
2321,1.0
2028,1.0
2022,1.0
3204,1.0
3809,1.0
2276,1.0
3652,1.0
2146,1.0
2463,1.0
2159,1.0
3281,1.0
3304,1.0
2066,1.0
3669,1.0
2297,1.0
2613,1.0
3802,1.0
2882,1.0
3423,1.0
2723,1.0
3212,1.0
3448,1.0
3077,1.0
2098,1.0
2230,1.0
3384,1.0
3693,1.0
2633,1.0
3424,1.0
3516,1.0
2350,1.0
2252,1.0
2288,1.0
3222,1.0
2779,1.0
2929,1.0
3371,1.0
3532,0.0
3309,1.0
2726,1.0
2758,1.0
2939,1.0
3695,1.0
3613,1.0
3566,1.0
2862,1.0
3057,1.0
3862,1.0
2195,1.0
2750,1.0
3041,1.0
3672,1.0
2833,1.0
3946,1.0
3402,1.0
3828,1.0
3795,1.0
2340,1.0
3608,1.0
2442,1.0
3364,1.0
2907,1.0
2689,1.0
3609,1.0
2518,1.0
3357,1.0
2203,1.0
2777,1.0
3290,1.0
3408,1.0
3581,0.0
2107,1.0
3505,1.0
3967,1.0
2887,1.0
2289,1.0
2014,1.0
3838,1.0
2275,1.0
3502,1.0
2987,1.0
3804,1.0
3551,1.0
2706,1.0
3440,1.0
2671,1.0
2410,1.0
3091,1.0
2936,1.0
2466,1.0
2968,1.0
2673,1.0
2148,1.0
3932,0.0
2732,1.0
2510,1.0
2571,1.0
3741,0.0
2545,1.0
3202,1.0
3972,1.0
3032,1.0
3458,1.0
3677,1.0
3318,1.0
3046,1.0
2660,1.0
3745,1.0
3368,1.0
2239,1.0
2039,1.0
2559,1.0
3210,1.0
3187,1.0
2036,1.0
2265,1.0
3255,1.0
3565,1.0
3340,1.0
2653,1.0
3097,1.0
2547,1.0
2400,1.0
3438,1.0
3529,1.0
3562,1.0
3769,1.0
2474,1.0
2542,1.0
3118,1.0
3908,1.0
3135,1.0
2366,1.0
3628,1.0
2556,1.0
3157,1.0
2911,1.0
3219,1.0
2211,1.0
2754,1.0
3369,1.0
2643,1.0
3790,1.0
3992,1.0
3873,1.0
3429,1.0
2108,1.0
3676,1.0
3214,1.0
2997,1.0
2765,1.0
2002,1.0
3159,1.0
2020,1.0
3975,1.0
3742,1.0
2552,1.0
3024,1.0
3890,1.0
2961,1.0
3810,1.0
2332,1.0
3870,1.0
3535,1.0
3174,1.0
