,years_experience,degree
3076,0.0,1.0
2320,0.0,3.0
2420,1.0,1.0
2155,0.0,3.0
2957,2.0,0.0
2147,0.0,2.0
3217,1.0,1.0
3166,0.0,1.0
2464,0.0,1.0
2782,0.0,3.0
3000,1.0,2.0
3142,0.0,1.0
3461,0.0,1.0
2052,1.0,1.0
3714,0.0,3.0
3484,1.0,1.0
3912,0.0,1.0
3943,2.0,2.0
2795,1.0,1.0
2677,0.0,3.0
2880,2.0,0.0
2404,0.0,2.0
2335,1.0,1.0
2853,2.0,0.0
3375,0.0,1.0
2521,0.0,3.0
3257,2.0,1.0
2142,0.0,1.0
2172,1.0,3.0
2153,1.0,1.0
3071,1.0,1.0
3632,0.0,1.0
2011,0.0,2.0
3526,0.0,2.0
2178,0.0,2.0
2321,0.0,2.0
2028,2.0,0.0
2022,0.0,2.0
3204,2.0,2.0
3809,0.0,2.0
2276,0.0,1.0
3652,0.0,2.0
2146,1.0,3.0
2463,0.0,2.0
2159,2.0,0.0
3281,1.0,1.0
3304,1.0,3.0
2066,0.0,2.0
3669,2.0,2.0
2297,0.0,1.0
2613,0.0,2.0
3802,0.0,2.0
2882,1.0,1.0
3423,1.0,1.0
2723,0.0,2.0
3212,0.0,2.0
3448,1.0,1.0
3077,1.0,1.0
2098,2.0,1.0
2230,0.0,2.0
3384,0.0,2.0
3693,0.0,2.0
2633,0.0,3.0
3424,1.0,1.0
3516,0.0,1.0
2350,1.0,1.0
2252,1.0,1.0
2288,0.0,2.0
3222,1.0,1.0
2779,0.0,3.0
2929,0.0,1.0
3371,0.0,1.0
3532,2.0,1.0
3309,1.0,3.0
2726,0.0,2.0
2758,2.0,1.0
2939,0.0,2.0
3695,0.0,1.0
3613,2.0,1.0
3566,1.0,1.0
2862,1.0,3.0
3057,0.0,2.0
3862,1.0,3.0
2195,0.0,1.0
2750,2.0,0.0
3041,3.0,0.0
3672,1.0,1.0
2833,0.0,1.0
3946,0.0,3.0
3402,1.0,1.0
3828,0.0,2.0
3795,1.0,3.0
2340,0.0,3.0
3608,3.0,1.0
2442,2.0,0.0
3364,0.0,1.0
2907,1.0,1.0
2689,0.0,2.0
3609,0.0,1.0
2518,0.0,1.0
3357,1.0,3.0
2203,0.0,1.0
2777,0.0,2.0
3290,0.0,2.0
3408,2.0,0.0
3581,0.0,1.0
2107,1.0,2.0
3505,2.0,0.0
3967,1.0,1.0
2887,1.0,1.0
2289,3.0,1.0
2014,0.0,2.0
3838,1.0,1.0
2275,0.0,2.0
3502,2.0,0.0
2987,2.0,1.0
3804,0.0,1.0
3551,1.0,3.0
2706,1.0,2.0
3440,3.0,0.0
2671,2.0,0.0
2410,1.0,2.0
3091,0.0,3.0
2936,2.0,0.0
2466,1.0,1.0
2968,0.0,3.0
2673,2.0,0.0
2148,2.0,0.0
3932,0.0,2.0
2732,2.0,0.0
2510,1.0,3.0
2571,0.0,2.0
3741,0.0,2.0
2545,2.0,0.0
3202,0.0,1.0
3972,0.0,1.0
3032,0.0,2.0
3458,0.0,2.0
3677,0.0,2.0
3318,1.0,2.0
3046,1.0,1.0
2660,0.0,1.0
3745,1.0,1.0
3368,0.0,3.0
2239,1.0,1.0
2039,1.0,1.0
2559,0.0,1.0
3210,0.0,3.0
3187,0.0,2.0
2036,2.0,0.0
2265,1.0,2.0
3255,2.0,0.0
3565,0.0,1.0
3340,0.0,3.0
2653,0.0,2.0
3097,1.0,1.0
2547,1.0,1.0
2400,0.0,2.0
3438,3.0,1.0
3529,0.0,2.0
3562,1.0,1.0
3769,0.0,1.0
2474,0.0,2.0
2542,0.0,3.0
3118,0.0,3.0
3908,2.0,0.0
3135,1.0,2.0
2366,0.0,2.0
3628,1.0,2.0
2556,0.0,2.0
3157,0.0,2.0
2911,1.0,3.0
3219,2.0,0.0
2211,0.0,2.0
2754,3.0,0.0
3369,1.0,1.0
2643,0.0,2.0
3790,0.0,2.0
3992,1.0,1.0
3873,0.0,2.0
3429,2.0,0.0
2108,2.0,1.0
3676,0.0,1.0
3214,0.0,3.0
2997,1.0,1.0
2765,0.0,2.0
2002,1.0,1.0
3159,0.0,2.0
2020,2.0,0.0
3975,1.0,2.0
3742,0.0,2.0
2552,0.0,1.0
3024,0.0,1.0
3890,0.0,2.0
2961,1.0,1.0
3810,0.0,2.0
2332,0.0,1.0
3870,0.0,3.0
3535,0.0,2.0
3174,2.0,0.0
