,years_experience,degree
3186,0.0,1.0
3433,2.0,1.0
3306,0.0,1.0
2806,0.0,3.0
3631,0.0,1.0
3498,1.0,1.0
3020,3.0,0.0
3520,0.0,1.0
3530,0.0,3.0
3768,0.0,1.0
3883,1.0,2.0
3352,1.0,1.0
3379,1.0,1.0
3972,0.0,1.0
3840,0.0,1.0
2051,1.0,0.0
2881,0.0,3.0
3008,1.0,2.0
3460,0.0,1.0
2030,1.0,1.0
3252,1.0,1.0
3033,0.0,2.0
2891,0.0,1.0
3821,1.0,1.0
3956,0.0,2.0
2980,0.0,2.0
3023,1.0,2.0
2128,1.0,1.0
2851,1.0,1.0
2857,0.0,3.0
2254,0.0,1.0
2674,0.0,1.0
3093,1.0,3.0
2566,1.0,1.0
2481,0.0,2.0
2145,0.0,1.0
3677,0.0,1.0
2501,1.0,1.0
2076,0.0,1.0
3659,0.0,1.0
2369,1.0,1.0
3936,1.0,1.0
2309,0.0,2.0
3769,0.0,1.0
2892,0.0,1.0
3604,2.0,0.0
3292,0.0,3.0
3917,0.0,3.0
2209,0.0,2.0
2811,0.0,1.0
2567,1.0,2.0
3928,0.0,2.0
3685,2.0,1.0
2494,0.0,1.0
3692,0.0,1.0
2007,1.0,1.0
2635,0.0,1.0
2298,1.0,3.0
2487,1.0,1.0
2632,0.0,1.0
3617,0.0,1.0
3157,0.0,1.0
3416,0.0,2.0
2362,1.0,1.0
3108,1.0,1.0
3848,0.0,1.0
3872,1.0,0.0
3728,2.0,0.0
2546,0.0,3.0
2288,0.0,1.0
3106,0.0,1.0
3179,1.0,2.0
3641,0.0,1.0
3384,1.0,3.0
2143,1.0,1.0
2396,1.0,2.0
3204,0.0,1.0
3670,0.0,2.0
2858,3.0,1.0
2040,0.0,1.0
2884,2.0,0.0
2551,0.0,1.0
2414,1.0,1.0
3098,1.0,1.0
2407,1.0,1.0
2103,0.0,2.0
3607,0.0,2.0
2460,1.0,1.0
3895,1.0,1.0
3017,0.0,3.0
2920,0.0,1.0
3988,0.0,3.0
2723,0.0,1.0
2919,1.0,1.0
3079,0.0,1.0
2899,3.0,1.0
2888,1.0,1.0
2009,0.0,1.0
2717,1.0,3.0
2623,0.0,3.0
2442,1.0,1.0
2438,1.0,1.0
3107,1.0,1.0
3903,2.0,0.0
2778,0.0,1.0
2485,0.0,3.0
3843,1.0,1.0
2825,0.0,1.0
3032,0.0,3.0
3438,0.0,1.0
2211,1.0,1.0
2729,2.0,1.0
3732,0.0,1.0
2883,2.0,0.0
3479,2.0,1.0
2587,1.0,1.0
3971,0.0,1.0
2550,0.0,3.0
3257,1.0,3.0
2849,1.0,2.0
3457,1.0,2.0
3467,2.0,0.0
3260,1.0,1.0
3314,0.0,3.0
2837,1.0,1.0
3528,0.0,2.0
3244,0.0,1.0
2843,0.0,2.0
2978,1.0,1.0
2490,1.0,1.0
2737,0.0,1.0
2166,3.0,1.0
3421,1.0,0.0
2230,0.0,1.0
3330,1.0,3.0
3716,1.0,1.0
3368,0.0,1.0
3932,1.0,1.0
3154,0.0,1.0
2589,0.0,2.0
3254,0.0,3.0
3503,0.0,1.0
2161,1.0,1.0
3669,1.0,1.0
2307,1.0,3.0
3676,1.0,3.0
2489,0.0,1.0
2378,1.0,3.0
2037,0.0,1.0
3559,0.0,2.0
2712,0.0,1.0
2055,1.0,0.0
3594,2.0,1.0
2873,2.0,1.0
2176,1.0,2.0
2802,0.0,1.0
3535,0.0,1.0
3458,0.0,3.0
3112,0.0,1.0
2405,3.0,1.0
3755,0.0,1.0
2499,2.0,0.0
2068,1.0,1.0
3375,0.0,1.0
2916,1.0,1.0
2848,0.0,1.0
3097,1.0,1.0
3930,2.0,1.0
3985,1.0,1.0
2236,1.0,1.0
3007,1.0,2.0
2191,0.0,1.0
2537,1.0,1.0
2878,1.0,0.0
3396,0.0,3.0
2808,1.0,1.0
2643,0.0,3.0
3137,1.0,1.0
2523,1.0,1.0
2541,1.0,0.0
2323,1.0,1.0
3225,1.0,1.0
2893,1.0,3.0
2860,1.0,0.0
3064,0.0,2.0
3114,1.0,1.0
3453,1.0,1.0
3633,1.0,0.0
2043,1.0,1.0
2665,0.0,2.0
2152,0.0,2.0
2493,0.0,1.0
3718,0.0,2.0
2584,0.0,2.0
2577,1.0,1.0
3810,1.0,2.0
3507,1.0,0.0
3364,3.0,1.0
3425,0.0,3.0
3239,0.0,2.0
