,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-1.8328781,-0.016994309,-0.02555573,0.2164371,-1.0470114,0.21834221
2001,1.1318057,-0.04241007,-0.9763821,0.57620025,0.9098332,0.042884685
2002,1.0553783,0.03507977,-3.4581532,0.48759747,-0.06364889,0.12173708
2003,1.307738,-0.20578483,1.5324935,0.1443007,-1.2676075,-0.0798782
2004,-0.37976936,-0.15457489,-1.4074503,0.7139162,1.0034109,-0.22048867
2005,0.36659455,-0.16805933,1.2005488,0.78748333,-1.1765941,-0.049516503
2006,-1.3280411,0.017953284,0.78868663,0.8919716,-0.4184959,0.063693576
2007,-0.85154694,0.017951068,1.5698766,0.955726,-0.04173385,0.17838205
2008,2.0478716,-0.12180453,0.15464267,0.3815174,-0.55196935,-0.015782524
2009,-2.068228,-0.058440328,-0.3109098,0.61754096,-0.46138328,-0.028468577
2010,-0.5498399,0.03292356,0.23408231,0.046889782,0.9230963,-0.06331767
2011,-0.5577516,-0.06365926,1.1933315,0.66888547,-0.26790938,0.0648586
2012,0.42520028,0.06799258,0.91960394,0.015017986,0.37841624,0.11771237
2013,-0.19569132,-0.14006427,-1.6256955,0.5058801,0.33146667,0.040825915
2014,-0.32635418,-0.04586967,-0.19091572,0.5124135,-0.48684278,-0.13635038
2015,0.24060704,-0.027645392,-0.49455437,0.85877144,0.23651229,0.12272755
2016,0.61673695,-0.0640805,-0.7322441,0.062645316,-2.6571677,0.23149614
2017,0.8072036,-0.016961142,0.9291992,0.034309268,0.9778036,0.0073921755
2018,0.76776165,-0.022936288,-2.025868,0.67144275,-1.5924151,-0.117431834
2019,-0.01717148,0.024765441,1.4778843,0.6475928,-1.2875081,0.016830428
2020,-1.7816545,0.05615583,0.69178975,0.2027551,0.9315482,-0.06808823
2021,0.50159544,-0.09081388,0.8008032,0.99766004,-0.06755381,0.0773822
2022,1.7662201,-0.09859152,0.26661572,0.6563653,0.763493,0.03334467
2023,1.6818599,0.33399364,-0.1069209,0.50041914,-0.97715914,0.021354908
2024,2.3926663,-0.08456507,-0.24314651,0.7706728,0.10442252,0.12746236
2025,0.38071007,0.055227052,0.78322256,0.21751225,0.8207781,-0.094733894
2026,0.6574789,-0.10781671,-0.08811465,0.34325886,-0.21127476,0.03636566
2027,0.8276583,0.016719451,1.5518459,0.54325974,0.45149222,-0.11379347
2028,0.76200104,0.07289111,-0.1689118,0.2936337,0.4300422,0.027180184
2029,-1.6670612,-0.08169697,-0.77167094,0.9249126,-0.18844531,-0.1891597
2030,0.7039708,0.10651492,-0.61457044,0.76997244,1.0342268,-0.05196942
2031,0.19157381,0.21392074,0.79780036,0.94158804,2.48347,0.08370406
2032,1.8908294,0.049516886,0.91007143,0.08042669,-0.44634464,0.16936426
2033,0.6208658,-0.21493435,0.26660335,0.21726596,1.4606456,-0.009408817
2034,0.1257158,0.0023197841,-0.9777499,0.0100079775,-1.1995631,-0.06781815
2035,-1.505958,0.059545007,-0.62805444,0.446182,-0.774041,-0.011454512
2036,-0.34377375,-0.08412999,0.9634787,0.71209085,0.37206557,0.019402836
2037,1.8774532,-0.16691719,-1.0374738,0.12064946,0.7476488,0.027998878
2038,-0.036561906,0.16961499,1.3867103,0.8782973,-0.3320017,0.03674838
2039,0.42599067,-0.085297056,1.0036567,0.15241206,0.82558763,0.0046180454
2040,1.2164038,0.113849066,0.27995956,0.4375291,-1.7046739,0.07423006
2041,0.4865893,-0.0816606,0.25768766,0.2569939,-1.6480894,-0.15009452
2042,0.9303687,0.09451738,1.4022745,0.09017134,-0.044878226,0.05457079
2043,0.6925187,0.121738635,1.2406309,0.5721122,-1.5318725,0.11602588
2044,1.2370065,0.24580136,1.0848966,0.09545672,-0.25373128,-0.10441265
2045,-1.5959042,-0.044218972,-0.20259131,0.72918475,-0.8076906,-0.02595417
2046,1.8319483,-0.009875037,-0.49683568,0.054001093,1.1190693,-0.09253125
2047,-1.3230524,-0.06814113,0.22795483,0.89809227,-1.4084148,-0.07453918
2048,-1.392039,0.118684135,-0.34845713,0.8446758,-0.2598974,-0.11056533
2049,1.2961004,0.17667606,-0.22337253,0.9966421,0.6043068,-0.12359077
2050,0.033828612,-0.15204915,1.1949561,0.88254833,-0.34132215,0.08432373
2051,0.6709689,-0.0019175357,-0.59381235,0.9516989,-1.9204142,0.24294297
2052,0.78014416,-0.062820114,-0.7499596,0.30077863,-0.48244494,-0.0008936655
2053,1.0829654,-0.20908181,2.3760386,0.05426228,-1.6499655,0.12132416
2054,-1.4188143,0.21072176,-0.12956151,0.7253207,1.003287,-0.053190272
2055,0.7514299,0.058736604,-0.9720107,0.54322875,-0.43662924,-0.02099311
2056,-2.1362112,0.030523075,0.45362476,0.102947235,-0.7572843,-0.02073408
2057,-0.8376492,-0.013722012,-0.82541484,0.34110248,-0.70953375,0.066572554
2058,1.7268393,-0.033042338,-1.1595278,0.7694969,-0.43491408,-0.11089548
2059,0.17701297,0.050321247,-0.46647254,0.5095866,1.1374577,-0.09910804
2060,-0.9000093,-0.12167519,1.385916,0.76684177,0.57576764,-0.041534208
2061,-1.3206592,0.21344982,0.44261497,0.81684625,2.5236595,-0.09592265
2062,0.5643915,-0.17757013,1.4844314,0.97766376,-0.8463303,0.00040337673
2063,0.26273718,0.03550076,0.9383114,0.22522163,1.4882822,-0.0711249
2064,-0.49473166,0.10073066,0.20983106,0.40042806,-1.5307423,0.19903937
2065,-0.7889634,0.0027323083,-1.3132312,0.57156944,-0.7207115,0.06781294
2066,1.6664004,0.18254031,-0.41528732,0.999447,-0.17803216,-0.091292374
2067,-1.990709,-0.059533294,0.24734445,0.3545004,0.12283821,-0.017610777
2068,-0.9047969,-0.10629898,-2.6815002,0.7607113,1.2444285,-0.092227645
2069,0.1718019,0.16758256,-0.3863363,0.5905045,0.08237708,-0.05436763
2070,1.1213638,0.024999402,0.81869483,0.20859551,0.793125,-0.088829584
2071,-1.0519803,0.05731037,-1.7970272,0.5712528,0.90612656,-0.016524293
2072,1.0485911,-0.07998661,0.41844878,0.68416536,-0.35888955,-0.086665444
2073,-0.28114766,0.10115401,-1.6033379,0.4199469,-1.9662459,-0.086861186
2074,0.13938275,0.05567013,1.2249044,0.4766568,-0.10200287,0.10337796
2075,0.13805616,0.08006277,1.7339392,0.06799054,-0.79805815,-0.026451442
