ix,goal_cost,intv_cost
2788,0.995,10.0
2915,0.875,10.0
2489,0.994,15.0
3635,0.994,15.0
2130,0.994,15.0
3230,0.932,5.0
3208,0.867,10.0
2559,0.851,5.0
2730,0.883,10.0
3373,0.936,5.0
3696,0.962,10.0
2324,0.929,5.0
3018,0.991,15.0
2432,0.864,5.0
2402,0.997,15.0
2103,0.863,10.0
3209,0.866,10.0
3005,0.957,15.0
2382,0.912,5.0
3458,0.885,5.0
2742,0.868,10.0
3820,0.858,5.0
2894,0.988,15.0
3639,0.989,10.0
2408,0.886,10.0
3379,0.879,15.0
3632,0.897,10.0
2527,0.976,5.0
2328,0.935,5.0
2342,0.993,15.0
2679,0.992,15.0
3371,0.979,10.0
2967,0.957,10.0
2231,0.852,5.0
3382,0.9,5.0
3047,0.863,15.0
3978,0.882,15.0
2451,0.931,5.0
3864,0.879,10.0
2940,0.876,10.0
2447,0.944,10.0
2952,0.867,15.0
3551,0.975,5.0
2341,0.956,10.0
2366,0.996,15.0
2770,0.939,5.0
2918,0.89,15.0
2244,0.931,5.0
3228,0.994,15.0
3481,0.995,15.0
2797,0.978,10.0
3573,0.921,5.0
3026,0.99,15.0
2924,0.976,5.0
3414,0.87,15.0
2738,0.98,15.0
2089,0.988,10.0
3246,0.999,15.0
2017,0.881,15.0
2283,0.96,10.0
3266,0.988,15.0
3794,0.95,10.0
2666,0.952,15.0
3805,0.957,10.0
2995,0.894,15.0
3178,0.947,10.0
2840,0.942,15.0
2352,0.966,10.0
3932,0.974,10.0
3502,0.881,10.0
2325,0.883,15.0
3718,0.869,5.0
3431,0.928,5.0
2072,0.956,10.0
3937,0.877,5.0
3451,0.965,5.0
3464,0.946,5.0
2220,0.949,10.0
3510,0.985,10.0
2554,0.995,15.0
3645,0.993,10.0
2535,0.998,10.0
2883,0.88,10.0
3087,0.986,10.0
3983,0.958,10.0
3364,0.95,10.0
2235,0.992,15.0
3125,0.887,15.0
3479,0.993,15.0
3868,0.945,10.0
3238,0.893,10.0
3519,0.893,15.0
2754,0.938,5.0
2590,0.978,5.0
3813,0.937,10.0
3710,0.975,5.0
2645,0.875,10.0
3171,0.988,5.0
3797,0.962,10.0
2171,0.891,10.0
2453,0.958,5.0
2517,0.938,5.0
2875,0.979,5.0
2787,0.986,15.0
2596,0.979,10.0
2427,0.949,10.0
2696,0.985,10.0
2536,0.996,10.0
2951,0.917,5.0
3692,0.959,10.0
3439,0.937,5.0
2687,0.87,5.0
3495,0.954,10.0
2555,0.891,15.0
3541,0.928,5.0
2636,0.939,5.0
2401,0.962,10.0
3966,0.946,10.0
3948,0.877,10.0
2424,0.876,10.0
3716,0.872,10.0
3956,0.954,10.0
3196,0.979,5.0
3367,0.951,10.0
3882,0.958,10.0
3343,0.929,5.0
3637,0.944,5.0
2462,0.863,5.0
3949,0.981,10.0
2372,0.926,5.0
3050,0.926,5.0
2252,0.944,5.0
3366,0.892,10.0
3155,0.994,15.0
3600,0.853,5.0
2020,0.883,10.0
2532,0.874,10.0
2680,0.949,10.0
3905,0.883,15.0
2710,0.9,15.0
3271,0.993,10.0
3185,0.938,5.0
3876,0.866,10.0
3129,0.994,15.0
3027,0.982,10.0
3407,0.993,15.0
3372,0.949,10.0
3809,0.868,10.0
2917,0.877,15.0
2860,0.939,5.0
3137,0.891,10.0
2502,0.898,10.0
3848,0.944,15.0
3945,0.952,10.0
2052,0.954,10.0
3258,0.996,10.0
3761,0.872,10.0
2098,0.861,5.0
3901,0.969,5.0
3478,0.941,5.0
3651,0.991,10.0
3287,0.9,10.0
2782,0.881,10.0
2988,0.863,15.0
2683,0.968,5.0
2061,0.898,15.0
3170,0.981,15.0
2109,0.886,15.0
3799,0.988,10.0
2417,0.901,5.0
2652,0.897,15.0
3611,0.929,5.0
3605,0.95,5.0
3227,0.983,5.0
3356,0.925,5.0
3339,0.938,5.0
3545,0.944,15.0
2537,0.856,5.0
3048,0.947,10.0
2735,0.864,5.0
3583,0.96,10.0
3432,0.926,5.0
3222,0.869,10.0
3828,0.939,5.0
3280,0.988,15.0
2898,0.981,10.0
3615,0.957,10.0
2485,0.974,10.0
3064,0.9,5.0
3412,0.88,10.0
2075,0.991,10.0
3404,0.897,10.0
3251,0.945,10.0
2333,0.904,5.0
3442,0.891,15.0
2145,0.926,5.0
2250,0.943,15.0
3987,0.955,10.0
3299,0.93,5.0
3907,0.946,10.0
