,x1,x2,x3
3732,1.4,-0.0,2.1
2402,0.2,0.4,1.5
2565,-0.0,0.1,0.3
3001,0.6,3.2,6.8
2016,0.2,0.1,0.5
3219,1.0,0.5,6.0
3590,1.5,1.3,10.7
2645,0.6,1.2,3.7
2470,0.1,0.1,1.0
3061,0.5,0.1,4.0
2152,1.0,0.6,5.4
3033,1.7,2.4,5.6
2196,0.1,3.5,5.9
2343,0.1,0.0,4.8
2485,0.5,0.0,1.0
3775,-0.0,0.8,3.6
3755,1.0,1.5,5.2
3835,1.2,0.7,5.0
2706,-0.0,0.1,0.3
2693,0.2,0.3,1.3
3690,0.2,0.2,3.6
2481,-0.0,0.1,1.9
3368,0.1,0.2,1.4
2212,0.8,-0.0,3.8
2584,-0.0,0.9,3.7
2426,0.4,-0.0,0.9
2160,0.1,0.2,0.9
2036,1.3,0.7,5.5
2319,0.0,0.0,1.3
3659,0.1,0.1,1.7
2549,0.9,1.3,2.8
2098,0.1,0.1,1.3
3553,0.6,0.2,1.9
2330,0.7,0.2,2.6
3804,0.4,0.6,3.4
2325,-0.0,1.7,2.5
3179,0.1,-0.0,0.5
3112,0.2,0.4,1.3
3536,0.3,0.0,4.2
3419,-0.0,0.4,0.1
3445,0.9,0.2,2.8
3809,0.0,0.1,0.1
3531,0.0,-0.0,2.3
3516,0.0,0.4,1.3
3238,0.5,0.1,1.3
2403,0.2,0.8,3.0
2358,0.1,0.8,1.3
2520,1.5,0.1,6.2
3876,0.1,0.0,0.7
3958,0.0,0.0,1.3
3328,0.2,0.6,2.1
3971,0.2,0.1,1.8
2489,0.6,0.5,6.0
2992,0.2,0.3,1.0
2230,0.1,0.1,1.2
3282,0.3,1.2,4.9
3648,0.0,0.0,2.3
3429,0.5,0.7,6.2
2963,-0.0,0.0,0.3
2563,-0.0,0.1,0.2
3411,0.5,0.7,2.3
2900,0.1,0.7,1.0
3030,-0.0,0.6,2.0
2898,0.2,0.6,2.2
3127,0.0,0.1,0.6
2010,-0.0,0.0,0.1
2168,0.1,0.0,0.1
3585,0.1,0.4,2.1
3818,0.2,1.2,2.8
3684,0.1,0.9,1.8
2455,0.6,-0.0,4.1
3371,0.1,0.1,1.1
3045,0.6,0.8,2.8
2700,1.0,0.8,4.7
3448,0.1,0.2,1.9
3229,0.9,0.4,2.1
2854,0.2,1.3,1.8
2935,1.4,0.0,3.6
3119,0.7,0.1,2.6
2907,1.6,1.0,5.0
3919,0.2,0.0,1.9
2720,0.1,0.3,1.8
2624,-0.0,0.5,1.4
3031,0.3,0.0,0.7
2323,0.0,0.1,0.6
2785,0.7,0.5,5.3
2510,0.4,0.2,1.8
2188,1.4,0.7,2.6
3202,0.2,0.0,0.9
3226,0.0,-0.0,0.5
3930,0.8,1.6,3.6
2966,0.0,0.0,0.5
3610,0.2,0.7,1.4
3322,0.3,1.3,4.1
2709,0.0,0.2,1.9
3380,-0.0,0.0,0.1
2102,0.0,0.0,0.7
3281,1.6,0.3,3.9
3379,0.0,0.0,0.1
2649,0.0,0.3,1.8
2691,0.1,0.0,0.5
3845,0.1,0.5,3.6
3694,1.4,1.9,4.4
2579,0.8,0.9,2.6
2285,-0.0,0.2,0.8
2310,0.0,0.3,1.3
3921,0.1,0.8,3.0
3920,0.3,1.3,1.8
3578,0.8,0.2,1.8
3713,0.2,1.1,4.7
3452,1.5,0.2,5.9
3307,0.6,3.3,5.2
3513,0.1,0.0,1.5
2439,0.0,0.1,1.0
2080,0.9,0.5,2.8
2643,0.1,-0.0,1.3
2557,0.5,0.4,2.6
2141,0.9,0.5,4.5
2368,0.1,0.1,0.5
3534,0.2,0.1,2.0
3095,0.0,0.1,0.0
3831,0.6,0.5,1.8
3474,0.1,0.5,1.7
2997,1.8,0.7,4.5
2596,0.5,0.3,2.3
2111,-0.0,-0.0,0.1
2688,0.1,1.6,2.6
3709,1.9,1.7,5.6
2004,0.9,0.5,4.4
2081,0.1,0.0,2.0
3490,0.5,0.8,2.3
3747,1.0,0.3,2.1
2121,0.8,0.4,2.1
2602,1.2,0.8,2.5
3145,0.5,0.0,2.2
