ix,goal_cost,intv_cost
3086,0.787,0.9
2275,0.766,0.8
3913,0.772,1.5
2288,0.766,4.0
2379,0.756,3.5
2914,0.756,3.6
3699,0.768,1.1
2014,0.768,1.1
2427,0.778,2.2
3166,0.791,0.9
2234,0.79,0.8
2517,0.78,0.7
3170,0.775,1.8
3632,0.762,1.3
2664,0.79,0.9
3163,0.793,1.1
3306,0.755,2.1
2615,0.751,1.0
3152,0.784,1.0
2652,0.761,2.1
2009,0.76,1.6
3598,0.758,2.3
2489,0.751,6.699999999999999
3304,0.765,1.0
3142,0.752,1.3
2206,0.751,2.7
2145,0.752,3.7
3367,0.768,5.0
2527,0.769,4.9
3017,0.788,1.4
3207,0.751,1.1
3058,0.754,4.3
3795,0.786,1.1
3763,0.758,5.7
3045,0.767,6.1
3815,0.787,2.7
2534,0.773,1.3
3281,0.781,0.8
3941,0.771,0.8
2212,0.772,2.4
3293,0.757,1.9
3982,0.765,1.3
2523,0.773,0.6
3296,0.763,1.4000000000000001
2252,0.779,1.1
2767,0.753,1.2
2883,0.786,0.8
2191,0.754,0.8
3600,0.776,1.8
3008,0.757,1.6
2440,0.776,0.9
3875,0.766,1.6
2099,0.7570000290870667,1.0
3728,0.768,1.0
2880,0.768,0.7
3662,0.768,5.4
3938,0.763,0.9
2720,0.767,4.0
2139,0.756,3.6
2910,0.857,1.4
2171,0.764,4.4
2632,0.7580000162124634,1.5
3228,0.783,1.1
3556,0.772,1.8
3268,0.757,3.9000000000000004
2031,0.789,1.6
3923,0.78,1.1
3132,0.76,3.2
2868,0.766,1.3
2268,0.794,0.8
2368,0.7639999985694885,2.0
3639,0.774,1.2
2247,0.778,0.8
2370,0.755,2.5
2520,0.78,1.5
3225,0.769,1.3
3240,0.764,1.6
2555,0.758,1.4
3558,0.757,1.4
3769,0.794,0.9
2764,0.8259999752044678,1.0
2857,0.773,3.3
3156,0.813,1.4
3065,0.756,3.9000000000000004
2854,0.758,2.6
2367,0.761,2.8
2216,0.757,1.2
2770,0.767,0.8
2637,0.759,1.7
3582,0.774,0.9
3865,0.758,2.3
3619,0.753,0.7
2584,0.761,3.5
2745,0.757,2.8
2763,0.76,2.1
3325,0.761,1.2
2192,0.778,6.699999999999999
3006,0.758,2.1
3850,0.751,2.9
2314,0.778,0.8
2325,0.775,0.7
2798,0.755,2.3000000000000003
3530,0.762,3.9000000000000004
2779,0.757,8.4
2949,0.7730000019073486,2.5
2251,0.785,1.8
2761,0.761,1.1
3456,0.782,1.4
3144,0.7649999856948853,1.5
3974,0.7789999842643738,1.0
2604,0.796,1.3
3113,0.769,1.1
3739,0.757,2.1
3581,0.784,1.3
3246,0.757,6.0
3352,0.752,2.6
3882,0.799,1.9
2627,0.764,1.2
3673,0.773,0.8
3744,0.758,1.8
3539,0.756,1.6
2181,0.766,4.0
2817,0.757,6.199999999999999
2993,0.757,3.4
2947,0.7549999952316284,1.5
3939,0.814,2.2
2539,0.768,2.5
3083,0.784,0.8
3645,0.763,1.3
2965,0.761,1.6
3094,0.7739999890327454,1.0
3596,0.775,0.9
3418,0.764,1.7
2651,0.753,2.7
3951,0.752,2.3000000000000003
2270,0.77,1.3
2287,0.757,1.8
2202,0.813,2.3
2706,0.768,3.4000000000000004
2705,0.763,2.3000000000000003
2775,0.765,4.8
3602,0.771,0.9
2873,0.766,1.8
2957,0.798,1.8
3027,0.764,3.5
3901,0.778,0.8
3514,0.773,3.6
3988,0.76,3.5
3482,0.754,0.9
2725,0.774,1.5
3620,0.78,1.4
2735,0.761,1.9
2373,0.763,0.8
2233,0.762,0.8
2401,0.761,1.7
2174,0.765,5.7
3315,0.7699999809265137,1.0
3363,0.774,1.4
2791,0.779,1.7
2411,0.769,1.6
2447,0.76,5.3
3635,0.834,2.2
3818,0.768,5.1
3465,0.766,0.9
2516,0.753000020980835,1.5
2084,0.757,2.6
2403,0.752,5.7
2691,0.772,3.2
3001,0.757,4.5
2924,0.768,1.7
2971,0.762,0.8
3813,0.768,1.4
3294,0.757,2.8
2237,0.759,1.3
2609,0.76,4.4
2859,0.751,1.3
2215,0.7739999890327454,1.5
2193,0.757,1.2
2486,0.761,2.5
2976,0.767,1.1
2195,0.756,0.6
2022,0.751,3.9000000000000004
3694,0.778,0.7
3076,0.774,1.5
3725,0.773,2.1
3405,0.752,6.2
3687,0.756,0.9
2103,0.766,0.9
3564,0.765,2.7
2472,0.766,0.8
3054,0.762,1.7
2060,0.773,1.7
2752,0.754,1.9
3231,0.759,3.7
3457,0.769,1.8
2327,0.767,2.4
3931,0.783,0.7
3124,0.757,2.6
3924,0.774,1.7
2509,0.783,0.9
