,y_hat
3750,False
2559,False
3728,False
3336,False
2924,False
2775,False
2986,False
2374,False
3231,False
2945,False
3275,False
2434,False
3310,False
3527,False
3600,False
2943,False
2920,False
3014,False
3774,False
3007,False
3726,False
2950,False
3772,False
2456,False
2103,False
2151,False
3821,False
2677,False
2613,False
3657,False
3899,False
3307,False
3632,False
2420,False
3558,False
3100,False
3825,False
3186,False
2166,False
2625,False
2429,False
2692,False
2497,False
3453,False
3303,False
2568,False
2581,False
3931,False
3417,False
3779,False
3274,False
2909,False
3256,False
3530,False
2916,False
3045,False
2585,False
3797,False
2086,False
3375,False
2575,False
3521,False
2636,False
2688,False
3902,False
2378,False
3374,False
3578,False
3863,False
2249,False
3387,False
3292,False
2377,False
3682,False
2383,False
2140,False
3846,False
2403,False
3278,False
3011,False
3590,False
3283,False
3187,False
2812,False
2472,False
3373,False
3220,False
3826,False
2039,False
2838,False
3458,False
2627,False
2181,False
2934,False
3091,False
3646,False
3267,False
2153,False
2440,False
2035,False
3683,False
3037,False
3520,False
2553,False
2469,False
3378,False
2303,False
2231,False
2897,False
2379,False
2294,False
2051,False
3298,False
3226,False
3621,False
3208,False
3695,False
2907,False
2551,False
3625,False
3080,False
3127,False
3566,False
2179,False
3571,False
2905,False
3227,False
3317,False
2237,False
2074,False
3366,False
2055,False
3827,False
3832,False
3842,False
2016,False
2277,False
3243,False
2805,False
2484,False
3173,False
3479,False
3951,False
2431,False
3165,False
2901,False
2115,False
2033,False
2791,False
3961,False
3005,False
2304,False
2229,False
2491,False
3149,False
3246,False
2519,False
3865,False
3477,False
3747,False
3734,False
2635,False
3965,False
2455,False
3991,False
2447,False
2990,False
3049,False
2245,False
2428,False
2649,False
3940,False
3289,False
3349,False
2517,False
2522,False
3597,False
2020,False
2048,False
2156,False
3201,False
2131,False
3428,False
2601,False
2583,False
2839,False
3191,False
2630,False
2031,False
2760,False
3987,False
2311,False
2882,False
2868,False
2407,False
3057,False
2578,False
3192,False
3344,False
3110,False
