,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,2.0,0.84762335,1.0,0.0,2.0
2001,0.0,1.0,0.08966148,5.0,0.0,0.0
2002,3.0,0.0,0.6956048,2.0,1.0,6.0
2003,5.0,0.0,0.3852663,3.0,5.0,5.0
2004,2.0,0.0,0.08922279,3.0,6.0,4.0
2005,2.0,0.0,0.29849827,5.0,4.0,3.0
2006,2.0,0.0,0.055265665,4.0,4.0,3.0
2007,4.0,0.0,0.73066187,3.0,1.0,5.0
2008,4.0,2.0,0.8480823,6.0,11.0,9.0
2009,4.0,1.0,0.93240964,9.0,3.0,2.0
2010,0.0,1.0,0.20730174,4.0,4.0,9.0
2011,3.0,0.0,0.1755563,1.0,12.0,0.0
2012,2.0,2.0,0.5572238,2.0,6.0,7.0
2013,3.0,0.0,0.36019468,2.0,5.0,11.0
2014,6.0,0.0,0.61180913,1.0,7.0,3.0
2015,1.0,1.0,0.16067803,5.0,5.0,3.0
2016,1.0,0.0,0.45859826,6.0,7.0,4.0
2017,4.0,0.0,0.47734666,5.0,4.0,4.0
2018,4.0,3.0,0.419106,2.0,4.0,2.0
2019,0.0,2.0,0.35790598,3.0,6.0,6.0
2020,3.0,1.0,0.19329298,5.0,1.0,1.0
2021,1.0,0.0,0.34781504,1.0,3.0,4.0
2022,4.0,0.0,0.4973762,1.0,1.0,5.0
2023,4.0,0.0,0.016512156,7.0,1.0,5.0
2024,4.0,2.0,0.7937132,3.0,5.0,3.0
2025,5.0,1.0,0.67670405,2.0,0.0,3.0
2026,2.0,1.0,0.5749787,5.0,7.0,5.0
2027,1.0,2.0,0.7117994,1.0,6.0,9.0
2028,1.0,2.0,0.494902,6.0,0.0,4.0
2029,6.0,0.0,0.08381009,9.0,15.0,5.0
2030,8.0,0.0,0.030015111,4.0,8.0,12.0
2031,3.0,2.0,0.18641901,1.0,4.0,1.0
2032,6.0,0.0,0.14989817,3.0,3.0,2.0
2033,4.0,2.0,0.36849284,4.0,17.0,14.0
2034,2.0,0.0,0.5939529,4.0,6.0,10.0
2035,4.0,0.0,0.58519757,5.0,6.0,5.0
2036,2.0,2.0,0.19350135,3.0,3.0,0.0
2037,2.0,0.0,0.20177639,6.0,8.0,1.0
2038,2.0,2.0,0.9798956,1.0,7.0,6.0
2039,3.0,0.0,0.35255647,2.0,3.0,8.0
2040,2.0,0.0,0.83564866,5.0,4.0,8.0
2041,4.0,2.0,0.30427265,4.0,4.0,3.0
2042,6.0,2.0,0.2206055,3.0,8.0,1.0
2043,2.0,0.0,0.7537626,9.0,1.0,6.0
2044,5.0,2.0,0.8384199,3.0,2.0,7.0
2045,4.0,0.0,0.6109344,1.0,6.0,7.0
2046,8.0,2.0,0.758852,4.0,1.0,2.0
2047,5.0,1.0,0.37247062,4.0,0.0,5.0
2048,2.0,0.0,0.32147992,6.0,1.0,2.0
2049,1.0,2.0,0.60323644,1.0,5.0,5.0
2050,13.0,1.0,0.51181746,9.0,5.0,5.0
2051,6.0,0.0,0.9224858,5.0,10.0,8.0
2052,2.0,0.0,0.05027759,6.0,6.0,14.0
2053,2.0,0.0,0.6073115,2.0,6.0,1.0
2054,3.0,2.0,0.9057629,3.0,2.0,5.0
