,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,1.0,2.0,0.5685773,6.0,2.0,1.0
2001,0.0,0.0,0.5737399,4.0,1.0,5.0
2002,1.0,2.0,0.4167198,3.0,14.0,7.0
2003,2.0,2.0,0.4389981,2.0,0.0,6.0
2004,2.0,0.0,0.66029143,3.0,5.0,1.0
2005,6.0,1.0,0.27221382,4.0,2.0,2.0
2006,3.0,1.0,0.83231235,7.0,8.0,10.0
2007,3.0,2.0,0.79579675,3.0,7.0,3.0
2008,4.0,3.0,0.07239103,3.0,5.0,3.0
2009,3.0,0.0,0.4216857,2.0,6.0,3.0
2010,4.0,2.0,0.28617167,9.0,1.0,1.0
2011,7.0,2.0,0.5309943,4.0,16.0,11.0
2012,3.0,0.0,0.61879945,6.0,1.0,2.0
2013,2.0,0.0,0.9822711,3.0,3.0,5.0
2014,4.0,0.0,0.8454609,1.0,3.0,1.0
2015,3.0,0.0,0.7776233,4.0,8.0,10.0
2016,5.0,2.0,0.6359855,4.0,1.0,3.0
2017,2.0,2.0,0.38240802,5.0,5.0,0.0
2018,3.0,2.0,0.55606675,1.0,5.0,1.0
2019,2.0,0.0,0.2573129,5.0,3.0,3.0
2020,1.0,2.0,0.61978793,3.0,6.0,8.0
2021,3.0,0.0,0.12314916,2.0,5.0,2.0
2022,2.0,0.0,0.93569577,4.0,1.0,5.0
2023,4.0,1.0,0.84801435,4.0,1.0,3.0
2024,3.0,2.0,0.53492665,4.0,8.0,5.0
2025,2.0,2.0,0.82998264,1.0,5.0,6.0
2026,1.0,0.0,0.008806586,6.0,8.0,8.0
2027,0.0,0.0,0.5726992,3.0,3.0,5.0
2028,1.0,0.0,0.08961201,7.0,8.0,0.0
2029,0.0,0.0,0.27769315,3.0,6.0,3.0
2030,7.0,0.0,0.7857796,2.0,0.0,5.0
2031,4.0,0.0,0.29783833,3.0,7.0,12.0
2032,5.0,2.0,0.39448893,2.0,1.0,1.0
2033,3.0,0.0,0.68857,1.0,4.0,7.0
2034,1.0,0.0,0.08337891,4.0,3.0,5.0
2035,8.0,0.0,0.32111633,4.0,1.0,2.0
2036,2.0,1.0,0.46259534,9.0,7.0,2.0
2037,2.0,2.0,0.004392624,3.0,3.0,5.0
2038,3.0,0.0,0.97935045,2.0,5.0,3.0
2039,3.0,1.0,0.27236223,2.0,3.0,10.0
2040,5.0,0.0,0.78175735,2.0,1.0,2.0
2041,5.0,0.0,0.7149478,5.0,11.0,3.0
2042,1.0,1.0,0.82429326,4.0,1.0,2.0
2043,2.0,0.0,0.33442795,6.0,4.0,2.0
2044,1.0,2.0,0.7748275,6.0,3.0,1.0
2045,6.0,1.0,0.35889196,3.0,1.0,6.0
2046,3.0,0.0,0.35444713,2.0,6.0,4.0
2047,0.0,1.0,0.69008005,9.0,5.0,2.0
2048,2.0,0.0,0.6952286,1.0,0.0,4.0
2049,3.0,3.0,0.726694,3.0,5.0,3.0
2050,1.0,0.0,0.86603415,5.0,0.0,5.0
2051,4.0,1.0,0.67092323,5.0,0.0,3.0
2052,1.0,2.0,0.4090662,4.0,6.0,0.0
2053,4.0,0.0,0.42325807,3.0,5.0,2.0
2054,6.0,0.0,0.256634,1.0,3.0,3.0
2055,1.0,0.0,0.51100457,6.0,3.0,5.0
2056,3.0,0.0,0.10008311,3.0,6.0,2.0
2057,8.0,1.0,0.9720175,1.0,1.0,3.0
2058,2.0,0.0,0.7504407,4.0,0.0,5.0
2059,2.0,0.0,0.6716441,6.0,0.0,6.0
2060,2.0,0.0,0.57424366,9.0,7.0,2.0
2061,5.0,3.0,0.16772056,5.0,3.0,1.0
2062,6.0,0.0,0.039575577,4.0,4.0,6.0
2063,1.0,0.0,0.06258249,3.0,4.0,1.0
2064,4.0,2.0,0.6292639,3.0,2.0,6.0
2065,2.0,1.0,0.9149276,1.0,1.0,2.0
2066,2.0,2.0,0.50392604,0.0,1.0,3.0
2067,2.0,0.0,0.16580975,3.0,4.0,4.0
2068,3.0,0.0,0.15391505,8.0,1.0,3.0
2069,3.0,0.0,0.36657536,4.0,2.0,6.0
2070,2.0,2.0,0.4728124,5.0,0.0,2.0
2071,2.0,2.0,0.19818342,4.0,5.0,0.0
2072,1.0,0.0,0.022454143,6.0,2.0,5.0
2073,5.0,0.0,0.86083865,4.0,2.0,11.0
2074,2.0,2.0,0.096554756,5.0,10.0,6.0
2075,6.0,2.0,0.32189238,4.0,5.0,6.0
2076,4.0,0.0,0.8319986,3.0,7.0,1.0
2077,7.0,2.0,0.18339872,5.0,3.0,5.0
2078,3.0,1.0,0.014155149,5.0,2.0,3.0
2079,6.0,2.0,0.10463083,6.0,6.0,15.0
2080,3.0,1.0,0.0489558,3.0,1.0,2.0
2081,2.0,0.0,0.06678975,7.0,0.0,4.0
2082,1.0,3.0,0.58365333,4.0,9.0,8.0
2083,1.0,1.0,0.97792304,1.0,0.0,3.0
2084,1.0,3.0,0.48893487,7.0,5.0,3.0
2085,5.0,1.0,0.64405465,2.0,4.0,8.0
2086,4.0,2.0,0.15763927,5.0,2.0,2.0
2087,2.0,0.0,0.8765508,3.0,7.0,5.0
2088,2.0,0.0,0.48025048,7.0,12.0,1.0
2089,2.0,0.0,0.6024256,5.0,1.0,3.0
2090,4.0,2.0,0.11030328,4.0,3.0,4.0
2091,2.0,1.0,0.7589034,0.0,4.0,2.0
2092,5.0,0.0,0.0747807,3.0,3.0,7.0
2093,3.0,2.0,0.40793407,4.0,5.0,3.0
2094,3.0,1.0,0.5358647,0.0,4.0,3.0
2095,6.0,0.0,0.64783156,7.0,5.0,3.0
2096,3.0,1.0,0.90509796,2.0,7.0,7.0
2097,2.0,0.0,0.63121986,2.0,3.0,3.0
2098,4.0,3.0,0.010711908,3.0,1.0,3.0
2099,6.0,1.0,0.49853408,10.0,1.0,1.0
2100,7.0,1.0,0.21078026,3.0,1.0,2.0
2101,1.0,2.0,0.70714545,2.0,13.0,2.0
2102,2.0,1.0,0.7412565,5.0,13.0,8.0
2103,2.0,2.0,0.65287673,4.0,2.0,3.0
2104,3.0,1.0,0.7868228,6.0,4.0,8.0
2105,6.0,2.0,0.70044005,3.0,3.0,4.0
2106,0.0,0.0,0.79074395,4.0,5.0,2.0
2107,3.0,2.0,0.5048102,1.0,2.0,4.0
2108,3.0,1.0,0.4046687,3.0,2.0,2.0
2109,0.0,1.0,0.71971035,2.0,5.0,5.0
2110,6.0,1.0,0.30521488,4.0,0.0,6.0
2111,4.0,0.0,0.8907778,5.0,5.0,0.0
2112,4.0,2.0,0.54716194,6.0,6.0,4.0
2113,2.0,0.0,0.79754543,6.0,4.0,10.0
2114,2.0,3.0,0.49035585,3.0,4.0,2.0
2115,2.0,2.0,0.83170426,4.0,1.0,5.0
2116,0.0,2.0,0.50768197,9.0,9.0,2.0
2117,1.0,0.0,0.6453084,3.0,7.0,4.0
2118,5.0,2.0,0.37766957,8.0,11.0,6.0
2119,3.0,1.0,0.95083785,6.0,3.0,3.0
2120,8.0,0.0,0.14721513,2.0,3.0,5.0
2121,0.0,0.0,0.41779196,2.0,8.0,0.0
2122,2.0,0.0,0.88240016,6.0,3.0,4.0
2123,1.0,1.0,0.6416557,6.0,13.0,4.0
2124,1.0,0.0,0.2675798,4.0,4.0,3.0
2125,3.0,2.0,0.45597398,4.0,1.0,9.0
2126,2.0,0.0,0.44691777,4.0,5.0,2.0
2127,1.0,0.0,0.5353435,5.0,4.0,1.0
2128,1.0,0.0,0.95938575,5.0,14.0,4.0
2129,5.0,0.0,0.0899328,2.0,15.0,3.0
2130,7.0,1.0,0.49085402,4.0,6.0,0.0
2131,3.0,0.0,0.7457665,4.0,9.0,3.0
2132,0.0,3.0,0.49522173,6.0,16.0,4.0
2133,8.0,2.0,0.19892359,3.0,2.0,1.0
2134,4.0,0.0,0.30265927,7.0,5.0,4.0
2135,1.0,2.0,0.4234835,3.0,4.0,4.0
2136,9.0,2.0,0.54581916,4.0,8.0,1.0
2137,1.0,2.0,0.24778557,3.0,6.0,4.0
2138,2.0,1.0,0.8339485,5.0,13.0,9.0
2139,1.0,1.0,0.34341645,6.0,1.0,9.0
2140,2.0,2.0,0.45200837,8.0,0.0,6.0
2141,1.0,1.0,0.2903906,7.0,2.0,3.0
2142,7.0,3.0,0.18513572,3.0,5.0,5.0
2143,3.0,1.0,0.5953233,2.0,1.0,2.0
2144,3.0,0.0,0.5565491,5.0,1.0,5.0
2145,6.0,2.0,0.5148939,2.0,5.0,6.0
2146,3.0,3.0,0.08360505,5.0,2.0,1.0
2147,10.0,3.0,0.2830938,2.0,5.0,8.0
2148,5.0,0.0,0.27903318,7.0,2.0,4.0
2149,0.0,2.0,0.028961778,4.0,12.0,10.0
2150,4.0,2.0,0.008533597,6.0,9.0,4.0
2151,1.0,0.0,0.4994402,2.0,0.0,2.0
2152,1.0,2.0,0.19931519,4.0,11.0,4.0
2153,1.0,0.0,0.9689158,4.0,0.0,3.0
2154,3.0,1.0,0.5184165,4.0,6.0,0.0
2155,2.0,0.0,0.52924573,3.0,14.0,0.0
2156,3.0,0.0,0.09311807,0.0,3.0,0.0
2157,2.0,2.0,0.34391952,6.0,3.0,8.0
2158,2.0,0.0,0.8652786,3.0,8.0,6.0
2159,2.0,0.0,0.8455547,4.0,9.0,8.0
2160,10.0,2.0,0.22023308,4.0,4.0,5.0
2161,2.0,2.0,0.69392395,7.0,3.0,10.0
2162,2.0,0.0,0.1518681,1.0,1.0,4.0
2163,1.0,0.0,0.886389,2.0,2.0,2.0
2164,3.0,3.0,0.388242,2.0,1.0,3.0
2165,2.0,0.0,0.39840126,3.0,3.0,5.0
2166,2.0,2.0,0.384421,7.0,7.0,1.0
2167,3.0,0.0,0.585444,3.0,1.0,8.0
2168,5.0,1.0,0.41227174,4.0,12.0,3.0
2169,3.0,2.0,0.47666037,9.0,4.0,5.0
2170,2.0,0.0,0.7200124,6.0,2.0,1.0
2171,1.0,0.0,0.33023047,3.0,1.0,5.0
2172,6.0,1.0,0.72880113,5.0,4.0,4.0
2173,2.0,3.0,0.39771593,8.0,5.0,1.0
2174,4.0,2.0,0.35925388,3.0,0.0,2.0
2175,1.0,2.0,0.46601212,3.0,1.0,2.0
2176,1.0,2.0,0.68357956,2.0,2.0,7.0
2177,3.0,2.0,0.9376339,5.0,6.0,4.0
2178,5.0,0.0,0.3485719,4.0,1.0,6.0
2179,3.0,2.0,0.72607243,4.0,10.0,8.0
2180,0.0,3.0,0.96657145,5.0,2.0,3.0
2181,1.0,0.0,0.11033082,6.0,4.0,3.0
2182,2.0,0.0,0.5872953,0.0,3.0,0.0
2183,3.0,0.0,0.31201506,8.0,3.0,9.0
2184,2.0,0.0,0.43205953,6.0,0.0,3.0
2185,3.0,0.0,0.6773398,4.0,3.0,5.0
2186,5.0,2.0,0.23608291,4.0,0.0,3.0
2187,2.0,3.0,0.17599583,7.0,5.0,3.0
2188,5.0,2.0,0.7179519,4.0,0.0,12.0
2189,2.0,0.0,0.870394,6.0,0.0,7.0
2190,2.0,1.0,0.7502235,2.0,6.0,5.0
2191,3.0,0.0,0.3946302,6.0,1.0,5.0
2192,3.0,0.0,0.74890685,2.0,5.0,2.0
2193,1.0,1.0,0.8074093,1.0,6.0,6.0
2194,0.0,1.0,0.8630171,5.0,3.0,3.0
2195,1.0,0.0,0.08376479,3.0,1.0,4.0
2196,2.0,1.0,0.27844465,3.0,2.0,4.0
2197,4.0,2.0,0.32563603,7.0,0.0,8.0
2198,2.0,2.0,0.72085917,3.0,7.0,5.0
2199,1.0,2.0,0.04489422,3.0,2.0,6.0
