,senior-level_skill
3996,0.0
2868,0.0
3617,0.0
3249,0.0
2252,0.0
3637,0.0
2947,0.0
3800,0.0
2369,0.0
2465,0.0
2974,0.0
2229,0.0
3214,0.0
2415,0.0
2928,0.0
2261,0.0
3481,0.0
2127,0.0
3935,0.0
3678,0.0
2070,0.0
2617,0.0
3594,0.0
2326,0.0
3631,0.0
3841,0.0
2906,0.0
3875,0.0
3980,0.0
3397,0.0
3690,0.0
2782,0.0
3967,0.0
3546,0.0
3282,0.0
3758,0.0
3508,0.0
2723,0.0
2394,0.0
3642,0.0
2528,0.0
2587,0.0
2913,0.0
3538,0.0
2082,0.0
2689,0.0
3036,0.0
3079,0.0
3121,0.0
2948,0.0
3573,0.0
3720,0.0
2001,0.0
3921,0.0
2618,0.0
3760,1.0
2072,0.0
3461,0.0
2882,0.0
3221,0.0
2921,0.0
3579,0.0
3706,0.0
3052,0.0
2088,0.0
3571,0.0
3024,0.0
3855,0.0
2450,0.0
3635,0.0
2751,0.0
2789,0.0
2037,0.0
3995,0.0
2477,0.0
3962,0.0
2298,0.0
3142,0.0
3008,0.0
3961,0.0
3756,0.0
2301,0.0
3204,0.0
3643,0.0
2364,0.0
3680,0.0
2352,0.0
2247,0.0
2471,0.0
3884,0.0
2563,0.0
2925,0.0
3652,0.0
3157,0.0
3072,0.0
2684,0.0
3543,0.0
2656,0.0
2597,0.0
2899,0.0
3666,0.0
2743,0.0
3738,0.0
3748,0.0
3553,0.0
3343,0.0
3742,0.0
3347,0.0
3485,0.0
3555,0.0
2404,0.0
3122,0.0
2935,0.0
3076,0.0
2371,0.0
2454,0.0
2310,0.0
2590,0.0
2842,0.0
2155,0.0
3613,0.0
2595,0.0
2987,0.0
3294,0.0
3803,0.0
2373,0.0
2827,0.0
2572,0.0
3213,0.0
3653,0.0
2762,0.0
2112,0.0
3447,0.0
2215,0.0
3415,0.0
2840,0.0
2679,0.0
2453,0.0
3699,0.0
3798,0.0
2178,0.0
3599,0.0
3883,0.0
3533,0.0
2469,0.0
2895,0.0
2199,0.0
2333,0.0
2541,0.0
2362,0.0
3710,0.0
3993,0.0
2101,0.0
2005,0.0
3126,0.0
3084,0.0
3548,0.0
3364,0.0
3789,0.0
2912,0.0
3452,0.0
2134,0.0
3513,0.0
2227,0.0
2266,0.0
2577,0.0
3306,0.0
3433,0.0
2192,0.0
2306,0.0
2322,0.0
2998,0.0
3437,0.0
2113,0.0
2950,0.0
3392,0.0
2066,0.0
2042,0.0
2721,0.0
3590,0.0
2067,0.0
2853,0.0
3695,0.0
3765,0.0
3510,0.0
3823,0.0
2745,0.0
2714,0.0
2970,0.0
3088,0.0
2318,0.0
3550,0.0
3746,0.0
3673,0.0
3616,0.0
3629,0.0
2526,0.0
2271,0.0
3118,0.0
2855,0.0
