,years_experience,degree,nr_commits,nr_languages,nr_stars
2214,1.0,3.0,1015.0,4.0,11.0
3859,3.0,1.0,3034.0,1.0,14.0
2745,3.0,1.0,3035.0,1.0,14.0
3881,0.0,3.0,1.0,1.0,11.0
3574,3.0,1.0,3034.0,5.0,20.0
2222,3.0,1.0,34.0,3.0,6.0
3543,3.0,1.0,3036.0,4.0,20.0
2953,3.0,1.0,3035.0,4.0,19.0
3655,1.0,3.0,1018.0,3.0,10.0
3967,3.0,1.0,3033.0,5.0,17.0
2300,1.0,3.0,1014.0,4.0,14.0
2964,2.0,2.0,2024.0,3.0,20.0
2544,1.0,3.0,1010.0,1.0,13.0
3337,1.0,3.0,1015.0,4.0,15.0
3066,1.0,3.0,1019.0,9.0,20.0
3002,3.0,1.0,3032.0,1.0,13.0
3420,1.0,3.0,1015.0,5.0,13.0
2314,3.0,1.0,3035.0,3.0,11.0
2566,3.0,1.0,3032.0,3.0,15.0
3264,3.0,1.0,3032.0,4.0,12.0
3977,2.0,2.0,2022.0,9.0,14.0
2569,1.0,3.0,1011.0,4.0,11.0
2295,3.0,1.0,3036.0,11.0,16.0
2035,4.0,0.0,4043.0,3.0,19.0
3368,3.0,1.0,3032.0,2.0,12.0
3715,2.0,2.0,2023.0,10.0,14.0
3164,3.0,1.0,3031.0,6.0,12.0
3158,3.0,1.0,3033.0,1.0,14.0
2880,3.0,1.0,3035.0,3.0,12.0
2264,1.0,3.0,1015.0,5.0,19.0
3540,2.0,2.0,2020.0,1.0,15.0
2067,1.0,3.0,1014.0,4.0,12.0
3952,3.0,1.0,3032.0,2.0,17.0
2524,1.0,3.0,1018.0,1.0,14.0
2531,1.0,3.0,1013.0,6.0,15.0
2091,2.0,2.0,2024.0,12.0,15.0
3974,3.0,1.0,3036.0,7.0,11.0
3359,3.0,1.0,3034.0,3.0,14.0
3219,3.0,1.0,3038.0,3.0,12.0
2303,4.0,0.0,4044.0,2.0,18.0
3585,2.0,2.0,2025.0,5.0,10.0
2554,4.0,1.0,4045.0,8.0,15.0
3738,3.0,1.0,3033.0,9.0,15.0
2385,3.0,1.0,3033.0,9.0,16.0
2743,3.0,1.0,3034.0,1.0,15.0
3100,3.0,1.0,3032.0,1.0,12.0
3257,3.0,1.0,3035.0,2.0,13.0
2360,1.0,3.0,1016.0,2.0,13.0
3955,1.0,3.0,1013.0,6.0,10.0
2435,1.0,3.0,1011.0,3.0,15.0
3304,1.0,3.0,1014.0,6.0,15.0
3361,1.0,3.0,1011.0,3.0,15.0
3186,1.0,3.0,1015.0,7.0,16.0
3609,1.0,3.0,1016.0,2.0,11.0
3439,3.0,1.0,3032.0,2.0,15.0
2123,1.0,3.0,1012.0,2.0,13.0
3242,3.0,1.0,3037.0,5.0,16.0
3275,3.0,1.0,3035.0,2.0,10.0
3395,1.0,3.0,1013.0,2.0,16.0
2320,3.0,1.0,3035.0,12.0,15.0
2072,3.0,1.0,3034.0,7.0,11.0
2342,3.0,1.0,3035.0,3.0,10.0
2019,3.0,1.0,3034.0,6.0,15.0
2079,2.0,2.0,2022.0,3.0,11.0
2683,1.0,3.0,1011.0,2.0,16.0
3286,1.0,3.0,1011.0,2.0,18.0
2395,3.0,1.0,3039.0,7.0,18.0
3049,2.0,2.0,2024.0,9.0,16.0
3586,3.0,1.0,33.0,1.0,10.0
3932,3.0,1.0,39.0,7.0,4.0
2604,3.0,1.0,3032.0,5.0,15.0
2588,3.0,1.0,3030.0,2.0,18.0
3148,1.0,3.0,1015.0,12.0,20.0
3320,4.0,1.0,4044.0,8.0,12.0
3209,1.0,3.0,1019.0,9.0,15.0
