,years_experience,degree
2214,0.0,3.0
3859,0.0,1.0
2745,0.0,1.0
3881,0.0,0.0
3574,2.0,0.0
2222,2.0,1.0
3543,3.0,1.0
2953,1.0,1.0
3655,0.0,3.0
3967,3.0,1.0
2300,0.0,3.0
2964,2.0,0.0
2544,0.0,1.0
3337,0.0,1.0
3066,0.0,3.0
3002,3.0,1.0
3420,0.0,2.0
2314,1.0,1.0
2566,2.0,0.0
3264,1.0,0.0
3977,1.0,2.0
2569,1.0,3.0
2295,1.0,1.0
2035,1.0,0.0
3368,1.0,0.0
3715,0.0,1.0
3164,2.0,1.0
3158,0.0,1.0
2880,0.0,1.0
2264,1.0,3.0
3540,0.0,2.0
2067,0.0,3.0
3952,1.0,0.0
2524,0.0,3.0
2531,1.0,2.0
2091,0.0,2.0
3974,2.0,1.0
3359,2.0,1.0
3219,0.0,1.0
2303,1.0,0.0
3585,1.0,1.0
2554,1.0,0.0
3738,1.0,0.0
2385,3.0,1.0
2743,0.0,1.0
3100,2.0,1.0
3257,3.0,1.0
2360,0.0,2.0
3955,0.0,3.0
2435,0.0,3.0
3304,0.0,3.0
3361,1.0,2.0
3186,1.0,3.0
3609,0.0,3.0
3439,1.0,1.0
2123,1.0,1.0
3242,1.0,0.0
3275,1.0,1.0
3395,1.0,1.0
2320,1.0,1.0
2072,0.0,1.0
2342,2.0,1.0
2019,1.0,1.0
2079,1.0,2.0
2683,0.0,2.0
3286,1.0,1.0
2395,1.0,1.0
3049,0.0,2.0
3586,1.0,1.0
3932,0.0,1.0
2604,2.0,1.0
2588,1.0,1.0
3148,0.0,2.0
3320,0.0,1.0
3209,0.0,2.0
2511,1.0,1.0
2262,0.0,2.0
2958,0.0,1.0
3138,0.0,1.0
3615,3.0,1.0
2463,1.0,2.0
2258,0.0,3.0
3528,0.0,1.0
3755,1.0,1.0
3307,1.0,2.0
3616,1.0,1.0
2472,3.0,1.0
3874,0.0,3.0
3454,1.0,1.0
2848,0.0,1.0
3249,1.0,0.0
2874,0.0,2.0
3445,1.0,1.0
3569,0.0,2.0
3162,0.0,1.0
3931,0.0,3.0
2481,1.0,0.0
3154,1.0,3.0
3390,1.0,0.0
3716,1.0,1.0
3803,1.0,1.0
3979,0.0,1.0
3378,1.0,1.0
3777,0.0,3.0
3667,0.0,2.0
2635,1.0,0.0
3835,1.0,2.0
2962,2.0,0.0
2632,0.0,1.0
3115,0.0,3.0
2575,0.0,1.0
2551,0.0,2.0
2903,0.0,1.0
3721,1.0,1.0
3327,0.0,2.0
3237,0.0,3.0
3468,2.0,1.0
3741,1.0,1.0
3137,0.0,1.0
3056,0.0,3.0
3024,1.0,1.0
3220,2.0,1.0
3203,1.0,1.0
2305,0.0,1.0
2354,0.0,2.0
3660,1.0,2.0
2176,1.0,1.0
2722,0.0,2.0
2306,1.0,2.0
2209,0.0,1.0
3774,1.0,2.0
2558,1.0,1.0
3554,0.0,1.0
2657,3.0,0.0
3934,1.0,3.0
2949,3.0,1.0
3642,1.0,2.0
2851,2.0,1.0
3173,1.0,3.0
2286,0.0,1.0
2933,3.0,1.0
2598,0.0,1.0
2679,0.0,2.0
2540,0.0,3.0
3097,0.0,1.0
2279,0.0,3.0
2979,0.0,1.0
3122,0.0,1.0
2594,0.0,3.0
3943,1.0,1.0
3484,0.0,3.0
3838,1.0,1.0
3155,0.0,1.0
3036,1.0,1.0
3243,2.0,0.0
2811,0.0,1.0
3584,0.0,1.0
2467,1.0,1.0
3490,2.0,1.0
2715,0.0,3.0
3072,0.0,2.0
3907,1.0,0.0
3071,0.0,2.0
3112,1.0,1.0
3758,1.0,1.0
3829,1.0,1.0
2622,0.0,1.0
3188,1.0,1.0
3180,0.0,3.0
3347,0.0,2.0
3587,0.0,1.0
3225,0.0,2.0
3491,0.0,1.0
3406,1.0,0.0
2591,0.0,1.0
3628,1.0,1.0
3773,1.0,1.0
2225,0.0,3.0
2845,0.0,3.0
3354,0.0,1.0
3676,0.0,0.0
2907,1.0,3.0
3984,0.0,0.0
2697,1.0,1.0
3503,1.0,3.0
2106,1.0,1.0
3207,0.0,1.0
2104,0.0,1.0
3711,0.0,2.0
2739,0.0,3.0
2923,1.0,1.0
2122,0.0,1.0
3371,0.0,3.0
3358,1.0,3.0
2024,1.0,3.0
2908,0.0,2.0
3573,0.0,1.0
3254,2.0,2.0
2380,0.0,1.0
3028,0.0,1.0
