,senior-level_skill
3252,0.0
3637,0.0
2084,0.0
3481,0.0
2438,0.0
2906,0.0
3037,0.0
2154,0.0
2299,0.0
2501,0.0
3594,0.0
3887,0.0
3657,0.0
2480,0.0
3871,0.0
2080,0.0
3921,0.0
3349,0.0
2088,0.0
3699,0.0
2266,0.0
2581,0.0
2507,0.0
3809,0.0
2527,0.0
3350,0.0
2737,0.0
2682,0.0
2387,0.0
2595,0.0
2761,0.0
2789,0.0
3731,0.0
3913,0.0
3318,0.0
2982,0.0
3752,0.0
3418,0.0
2459,0.0
2928,0.0
2839,0.0
3404,0.0
3993,0.0
2406,0.0
3031,0.0
3923,0.0
3288,0.0
2548,0.0
3397,0.0
3726,0.0
2574,0.0
3995,0.0
2196,0.0
2003,0.0
3447,0.0
3119,0.0
3672,0.0
2347,0.0
3058,0.0
3026,0.0
3285,0.0
2159,0.0
2327,0.0
3247,0.0
2558,0.0
3828,0.0
3268,0.0
3416,0.0
3249,0.0
3888,0.0
2586,0.0
2314,0.0
2306,0.0
2914,0.0
2466,0.0
2421,0.0
3385,0.0
2067,0.0
2402,0.0
3579,0.0
2828,0.0
3758,0.0
2868,0.0
3824,0.0
2102,0.0
2338,0.0
3690,0.0
2591,0.0
3710,0.0
2963,0.0
2194,0.0
2855,0.0
2967,0.0
2499,0.0
3211,0.0
3954,0.0
3295,0.0
3341,0.0
3770,0.0
2923,0.0
3578,0.0
3862,0.0
2760,0.0
2590,0.0
3893,0.0
3085,0.0
2191,0.0
3538,0.0
3366,0.0
3979,0.0
2127,0.0
2564,0.0
3851,0.0
2049,0.0
3197,0.0
3345,0.0
2782,0.0
3889,0.0
2754,0.0
3361,0.0
2300,0.0
3883,0.0
2810,0.0
3371,0.0
3720,0.0
3855,0.0
3590,0.0
3599,0.0
2373,0.0
3406,0.0
3128,0.0
2656,0.0
2562,0.0
2449,0.0
3282,0.0
3960,0.0
2123,0.0
3738,0.0
2001,0.0
3422,0.0
3039,0.0
3546,0.0
3727,0.0
2066,0.0
3262,0.0
3565,0.0
2533,0.0
3344,0.0
2618,0.0
3454,0.0
2046,0.0
3652,0.0
2169,0.0
3870,0.0
2369,0.0
3167,0.0
3164,0.0
2332,0.0
3706,0.0
2204,0.0
2987,0.0
3513,0.0
2939,0.0
3666,0.0
3920,0.0
3789,0.0
2030,0.0
2679,0.0
2153,0.0
3063,0.0
2155,0.0
3196,0.0
2168,0.0
2488,0.0
2176,0.0
3452,0.0
3239,0.0
3126,0.0
2070,0.0
3548,0.0
2498,0.0
3756,0.0
2912,0.0
3002,0.0
3374,0.0
3390,0.0
2940,0.0
2364,0.0
3976,0.0
3283,0.0
3024,0.0
3930,0.0
3592,0.0
3470,0.0
2895,0.0
2903,0.0
3740,0.0
3760,1.0
2716,0.0
2183,0.0
