,years_experience,degree
3285,0.0,3.0
3770,2.0,0.0
3708,0.0,3.0
2011,0.0,1.0
2813,0.0,2.0
2795,1.0,0.0
3402,0.0,3.0
3421,1.0,1.0
2456,0.0,3.0
3200,0.0,2.0
2510,0.0,1.0
3688,2.0,0.0
3674,0.0,1.0
2057,0.0,2.0
3391,2.0,1.0
3332,0.0,1.0
2405,1.0,1.0
2325,1.0,1.0
3765,1.0,1.0
3325,0.0,1.0
2542,0.0,2.0
3279,1.0,1.0
2906,2.0,0.0
2572,0.0,1.0
3676,0.0,1.0
2833,3.0,1.0
2793,0.0,3.0
2622,1.0,0.0
2696,1.0,1.0
2640,0.0,2.0
2662,0.0,1.0
3864,1.0,2.0
3495,0.0,3.0
3931,1.0,1.0
2491,1.0,2.0
2490,0.0,2.0
2742,1.0,1.0
2617,0.0,3.0
3662,0.0,2.0
3972,0.0,2.0
2088,1.0,2.0
2130,2.0,0.0
2717,0.0,1.0
2466,1.0,3.0
3113,1.0,3.0
2561,0.0,2.0
2209,1.0,0.0
2488,1.0,3.0
2306,0.0,1.0
3567,0.0,1.0
2255,0.0,1.0
2326,1.0,3.0
3956,1.0,2.0
3307,1.0,3.0
3179,0.0,2.0
2462,0.0,2.0
2172,1.0,1.0
2061,3.0,0.0
2081,1.0,1.0
2533,1.0,0.0
2259,1.0,1.0
3109,0.0,1.0
3064,0.0,3.0
3492,1.0,1.0
2210,0.0,2.0
2540,0.0,2.0
2218,1.0,1.0
3852,0.0,1.0
3359,0.0,1.0
3767,1.0,0.0
3017,0.0,1.0
2784,0.0,2.0
3644,0.0,2.0
2438,0.0,2.0
2577,0.0,3.0
2725,0.0,2.0
2878,1.0,0.0
3434,2.0,2.0
2085,0.0,3.0
2633,2.0,0.0
2293,0.0,3.0
2881,0.0,2.0
3242,2.0,1.0
2718,1.0,1.0
3219,1.0,2.0
2322,1.0,2.0
2862,0.0,3.0
3375,0.0,1.0
3687,0.0,1.0
3802,1.0,1.0
3863,0.0,2.0
3872,0.0,3.0
3205,1.0,2.0
3229,1.0,1.0
3785,2.0,0.0
2428,0.0,2.0
3942,1.0,0.0
3537,0.0,2.0
2376,0.0,2.0
3865,0.0,2.0
3774,0.0,1.0
2867,2.0,1.0
2251,0.0,3.0
3821,0.0,1.0
3658,0.0,2.0
3712,1.0,2.0
2511,0.0,1.0
3185,0.0,2.0
3295,2.0,0.0
2987,0.0,2.0
2594,0.0,1.0
2569,1.0,1.0
3761,2.0,1.0
3305,1.0,3.0
3122,0.0,2.0
3608,1.0,1.0
3167,1.0,1.0
2118,0.0,1.0
3776,0.0,1.0
2317,0.0,2.0
2439,1.0,1.0
2040,1.0,1.0
3414,1.0,1.0
3482,0.0,3.0
3248,1.0,2.0
3545,3.0,1.0
2804,0.0,1.0
3161,0.0,1.0
2435,0.0,3.0
2763,1.0,1.0
3666,0.0,2.0
3516,0.0,3.0
2499,1.0,1.0
2233,1.0,1.0
2768,0.0,1.0
3980,2.0,0.0
2150,1.0,3.0
3691,0.0,1.0
3622,0.0,1.0
2440,0.0,3.0
2863,0.0,2.0
3581,0.0,3.0
2292,0.0,1.0
3381,0.0,1.0
2234,0.0,2.0
3836,0.0,2.0
2163,0.0,1.0
2185,0.0,2.0
2735,0.0,3.0
3252,0.0,3.0
2547,1.0,1.0
2133,0.0,3.0
3404,0.0,2.0
2599,0.0,2.0
2993,1.0,1.0
2543,0.0,2.0
3016,0.0,2.0
2712,0.0,3.0
3998,1.0,1.0
2890,0.0,2.0
2585,1.0,1.0
2942,0.0,3.0
2346,0.0,3.0
2145,1.0,2.0
3018,0.0,3.0
2520,1.0,1.0
3108,1.0,1.0
3153,1.0,2.0
2476,1.0,1.0
3071,0.0,3.0
2129,2.0,1.0
3808,0.0,3.0
2900,3.0,1.0
3448,0.0,2.0
3737,0.0,1.0
3103,1.0,0.0
3058,0.0,1.0
2734,1.0,1.0
2096,3.0,0.0
3548,2.0,0.0
3090,1.0,1.0
2926,2.0,0.0
3101,0.0,3.0
3290,1.0,1.0
2555,0.0,2.0
2426,0.0,2.0
3585,0.0,3.0
3754,0.0,2.0
3594,3.0,1.0
3088,2.0,1.0
2469,0.0,1.0
2014,1.0,2.0
2864,0.0,3.0
3762,0.0,1.0
3621,1.0,1.0
3081,0.0,1.0
3254,2.0,0.0
2608,2.0,0.0
3538,0.0,3.0
3705,0.0,3.0
