,x1,x2,x3,x4,x5
3266,0.10245118,0.4679118,-1.1326256,-0.046922766,-0.31763238
2156,0.92611665,-0.65686804,-0.5427902,0.94330674,-0.19158429
3211,-0.46859953,1.1893302,0.21381684,0.69077235,-0.14941211
2426,-1.8710406,1.8350568,0.4409627,0.60296416,-0.16992041
3330,1.3154628,-0.58553207,-0.19461232,-1.4252688,0.18519968
3185,0.876414,-0.6397997,-0.286988,-0.9757437,0.3028273
2833,0.25467584,0.014127947,2.101073,-2.0004697,-0.15654424
3730,0.50452435,-0.07408184,-0.8600169,-1.6267526,0.090773016
2638,-1.1155047,1.6933473,1.7285844,-0.9508253,-0.27164003
2735,0.69739735,-0.50564986,-1.3026536,-2.1077669,0.037290998
3585,0.40742263,0.0022730678,0.030239737,-0.13438615,-0.00019584224
3808,-0.35181206,0.9349778,-0.26303595,-0.40312532,-0.03472912
2412,-1.4965137,1.8809602,1.2790424,-0.19328806,0.31924996
2329,0.62436604,-0.22962236,-1.3243914,-0.9142331,0.01733467
2100,-0.08817764,0.56704444,-0.026671343,1.5515023,-0.30733654
2256,-1.0179758,1.6881728,1.8519956,-0.5367221,-0.27293038
2881,-1.3836768,1.848683,-0.4771098,-0.052182965,-0.07317979
3970,1.4010066,-0.83054286,-1.1096419,-1.7525302,0.15390846
2317,-1.3954048,1.8129846,-0.90117985,-0.3682248,-0.049823437
3190,1.2041941,-0.7750317,-1.1075839,0.69304633,-0.26685083
3355,-0.738838,1.4644552,-1.0298185,0.19703974,-0.29103285
2737,1.3587788,-0.7041804,-0.18182263,-0.93387544,0.26489094
2384,-0.28430054,0.86952806,0.48736626,1.668909,-0.10963605
3998,2.1902452,-1.0138445,0.621263,-0.9376245,0.22463101
2715,1.0665455,-0.640661,0.8199345,-1.5255318,-0.45670822
3625,0.6253683,-0.14839399,1.9896939,-1.2460796,-0.078740984
2162,-0.30351484,1.1304681,-0.9268248,0.33761343,-0.33737966
3486,0.19730176,0.08418578,-1.5166277,-0.4080875,-0.2617659
3692,-0.9423749,1.6194782,0.25210467,0.5154297,0.061744172
3999,1.330002,-0.80472124,-0.7738046,-0.93961364,-0.011597447
3274,-1.0882655,1.848697,-0.5517181,-1.2199813,0.037206344
3913,0.36391363,-0.028359627,-0.35248604,1.5166998,-0.16301595
3453,2.071081,-0.9784529,0.81702065,0.41142717,0.24470633
2258,0.3744081,0.05461155,0.02435975,1.3192565,-0.2819302
2607,0.90319455,-0.5750651,-0.6242469,0.23254979,-0.16164945
2195,-0.23952186,0.81357074,2.0603094,-1.6957802,0.6020169
3122,-0.79631317,1.4360075,0.05848804,-0.086381815,0.19305262
2238,0.2380828,0.11689297,0.61271,-1.7313259,0.35357633
3139,0.50405645,-0.1617691,0.4890966,0.41190073,-0.10895266
3136,1.1396391,-0.6770787,0.3560434,-2.075159,0.41979852
2189,0.76152325,-0.39294228,-0.08171186,1.0319133,-0.2605791
3423,0.7895462,-0.565845,0.412831,0.012814139,0.23197222
2097,0.0435994,0.537109,1.847812,-1.8059034,-0.13397661
3847,1.1403636,-0.6786456,0.58838624,-0.4236803,0.21141692
3020,-1.4128565,1.7652338,-0.18802118,1.4080567,-0.24895081
2142,0.49431783,-0.14233823,1.0290973,-0.4000466,0.29953033
3544,0.08008241,0.41244173,0.9503273,2.3257685,-0.34824243
3325,-1.802864,1.8314463,1.0535376,0.621864,-0.1535179
2393,-0.12808663,0.61960393,-1.1354015,-1.4552447,-0.009750642
2346,-0.39970183,1.1219695,-0.3113073,-0.44816232,-0.108806744
3313,0.7145524,-0.40475142,-0.6803038,-0.9094972,0.015703032
2335,0.8814295,-0.6091539,0.9735009,-1.8593206,-0.3002938
3047,-1.3083549,1.7436824,0.27219605,0.6607033,-0.12489241
2832,-0.07798163,0.5620761,1.4224403,2.4842212,-0.015014261
3262,-0.71766454,1.422101,1.2699889,-2.7197099,-0.075764716
2712,-1.5743593,2.0358899,0.46452492,-2.6719155,0.6302752
3770,0.0138995275,0.54802024,-1.7375703,0.118048884,-0.47520235
2058,0.88538563,-0.605691,-0.4369323,-1.0663306,0.08847457
2750,-0.0705997,0.60138994,-0.2718382,-0.08489636,-0.012995239
2382,-1.3677493,1.787124,-0.93020636,-0.07014886,-0.11930762
3403,0.4008121,-0.006375514,-0.94196904,-0.6036576,0.023719579
2039,0.17440471,0.32660955,-0.18850268,0.7878802,-0.32404798
2655,-0.9360776,1.6498961,-0.49460387,-0.56785285,0.052139554
3909,-0.34630677,0.93233114,0.35724622,0.50851667,0.012249317
3082,-0.012998074,0.52316415,2.1560972,-1.6037496,-0.109703556
3204,-0.69809467,1.4608244,0.25979295,0.40540466,0.038645662
2972,1.4380735,-0.9684716,0.02243732,0.22151221,0.038678546
2587,1.7090437,-0.7043972,0.7845384,-0.2283669,0.31817847
3039,0.72307783,-0.46617785,0.7347265,-0.7097563,0.29712057
3267,1.1688006,-0.5994498,-0.5507915,0.8005429,-0.23725107
2420,-0.15642062,0.6470784,0.15945776,0.18592116,0.14060622
3018,-0.2117554,0.85270804,-1.2000142,-0.70204085,-0.19336586
3845,0.4334567,-0.17328236,1.1048361,-1.5925901,-0.42372802
2361,1.2549192,-0.83263546,1.3680477,0.6932538,0.26732847
3078,1.1533916,-0.83131737,-0.6727929,-0.82223344,-0.07385421
3840,2.1516228,-1.0338281,-1.8143317,0.28265205,-0.34227303
3220,0.2201059,0.062293135,0.13730082,1.3895749,-0.22646722
3557,0.8425868,-0.6479663,0.7716163,-0.75044656,-0.44022813
3228,0.051279485,0.46974167,0.22556472,-0.51032543,0.1155909
2418,0.16878012,0.4434957,-1.4157964,0.40422246,-0.30034405
2315,0.0950377,0.30172,-0.12048236,0.7246943,-0.24606878
2692,0.25086197,0.22156575,-0.9645148,-0.44895273,-0.07112575
3927,-0.17942671,0.88779956,-1.0666615,0.4248307,-0.3542101
3060,0.3834391,0.0212821,-0.27235183,-0.041118365,-0.113214016
3239,-0.018294,0.56164604,1.1608921,-2.1782198,-0.4329743
3058,0.44819224,-0.169217,-1.4340612,0.1982662,-0.33685443
3231,0.5086442,-0.12702775,0.08015246,-1.198076,-0.4262349
3154,-0.13057618,0.70627093,0.6258414,-0.39685717,0.34568393
2796,-1.0063232,1.6388959,-0.10213387,-1.5229558,0.31180814
2624,-0.09016307,0.5841595,1.371632,1.4732176,-0.014517768
3812,-0.66881347,1.385803,-0.5846932,1.0558479,-0.32872084
2466,0.010406138,0.39851227,0.000851471,1.3873047,-0.32727134
3649,0.2553886,0.09454716,-0.22658889,0.21395724,-0.087722674
3673,-0.51722944,1.0423667,0.30255437,0.86031914,-0.20478082
2068,1.0830797,-0.5558008,-0.86614245,-0.5612257,-0.1250413
2669,0.3291195,-0.0036763605,-0.85175264,1.3628172,-0.3170546
2354,-1.6123755,1.8162336,0.50954777,-0.7745403,0.27484497
2380,0.22001682,0.19363302,0.28253543,-1.2137372,0.28012127
2506,0.6155736,-0.21894827,0.66984874,-0.89924073,0.36972618
3306,-1.3218116,1.845274,-0.009845138,0.431881,-0.046619695
2935,0.24535434,0.2820693,-0.0060940273,0.7585621,-0.077916056
2178,1.306891,-0.9723865,0.74584997,0.60413826,-0.114613704
3629,-1.2239377,1.6840359,0.92513645,-0.8620153,0.39197606
2254,-1.1426638,1.5893968,0.5653521,0.274137,-0.080036685
3246,-1.4778881,1.9035729,-0.30966467,-1.6220956,0.18189985
3527,0.9260368,-0.5508282,-0.34004548,-0.27002266,0.04596253
2635,-0.13089684,0.85518986,0.32606897,0.2567651,-0.0028814208
2941,0.5675616,-0.30012515,-0.5123753,-0.11442452,-0.056700483
2818,-1.339502,1.8011234,2.1250944,-2.0351753,-0.16645816
2982,0.65274346,-0.42290324,-1.5403538,0.6299479,-0.4229379
3432,0.71894807,-0.5317808,-0.4776464,-0.68204236,0.08046825
3093,1.4242462,-0.8401941,-0.6048431,0.45894486,-0.19989733
2946,-1.301942,1.6227019,0.24905849,-0.26521787,-0.031578414
2764,0.091754995,0.20534983,0.6510588,-0.8924528,0.4360572
3410,1.9245116,-0.83674514,-1.1961659,-0.2999841,-0.19548944
2278,0.4613183,-0.21806559,0.7693464,0.6711781,0.1440368
2913,0.4545894,-0.07953188,0.7825329,0.60841334,-0.08444046
3193,0.5591624,-0.084417164,0.4480753,0.11913129,0.1591919
2066,0.8782406,-0.72029054,-1.1085957,-1.166487,0.05836046
2182,-0.40438476,0.8878722,-1.5283,-1.1675646,0.069927916
2693,1.0338356,-0.9006845,0.027518623,-0.31469074,-0.053103484
2482,0.24979486,0.077867806,0.15050624,-1.0826117,0.29922795
2547,1.4275016,-0.9273389,-0.30554593,0.83564335,-0.23591493
2676,0.27175003,0.20906985,0.11497218,-1.8666087,0.465324
3050,0.37368867,0.16919322,-0.04166946,0.6241341,-0.24753234
3954,-1.0882564,1.6556952,0.86891055,0.65926033,-0.08824751
3077,1.5135323,-0.90401685,0.5349965,0.03869949,0.041729104
2949,-0.07220183,0.68209565,-0.8068091,0.025892755,-0.10267616
2236,0.3361846,0.05844889,-1.5290072,-0.58695054,-0.08487529
2286,0.87045634,-0.51747745,-0.57490075,1.1920637,-0.35140434
2364,1.2079477,-0.7349734,-0.31381047,-1.1245047,0.26321936
2828,-0.22143857,0.7244198,0.9629673,-2.3846345,-0.25037843
2502,1.1416584,-0.9305105,-0.31989887,2.0803556,-0.4515638
3334,-1.3043168,1.8714421,-0.13070333,-0.49452195,0.25097033
3745,0.79823923,-0.46936092,1.0413916,-1.3842484,-0.42234147
3701,-0.23444949,0.6738454,0.27577394,0.69558036,-0.092644826
2332,0.09142882,0.461088,-1.5610192,-1.0886519,-0.24208023
2866,0.5364959,-0.31574893,0.7000206,-3.166318,-0.19165169
2801,1.0955117,-0.6574797,1.247591,-3.1223066,-0.14145991
3384,0.8261588,-0.56078047,-1.1468598,1.0629312,-0.39450666
2040,-0.66054,1.368613,-0.08079845,-0.22311151,-0.038408987
2894,-0.907891,1.4869134,0.40989155,0.3081153,-0.074381545
2661,0.901119,-0.51871824,-1.2669283,-2.3828216,0.05475551
2700,0.9581655,-0.5992991,0.65901464,0.91453475,-0.05605651
3286,-0.65607804,1.2527853,0.6290428,1.0913291,-0.118809186
3826,-0.67463934,1.431835,-0.52452314,-0.06771344,-0.10296695
2117,-0.60771286,1.2613649,-1.3958762,-0.28111407,-0.2628735
2220,-0.68918097,1.2620693,0.6599719,-2.0494423,-0.36221233
3917,0.6571633,-0.29373208,1.3156538,0.65993595,0.23631692
2105,0.916761,-0.41688883,1.4085774,1.1427233,0.088298604
2937,-0.06249526,0.5698138,-0.958745,0.09654675,-0.34506935
2970,1.5972152,-0.8303801,-0.44243926,0.61197406,-0.28116918
2405,1.0967895,-0.5834034,0.7601269,1.6866076,-0.04677774
3359,1.0824864,-0.62679696,0.09900588,-2.326311,-0.49221146
2605,-0.96552527,1.6919259,1.1408491,-0.15591124,0.18354005
3854,0.13419273,0.43657553,-1.5879608,0.057693776,-0.22475895
2015,0.54147226,-0.37908268,-1.0997537,-0.20558406,-0.19991682
2761,-0.14330648,0.67218924,0.53668964,-0.029841764,0.08959622
2967,0.66086686,-0.45575705,-1.1426752,0.5278448,-0.29152238
3903,-0.1574068,0.7300259,-0.85670596,0.86367387,-0.37178653
3104,0.6826076,-0.41781184,-1.318778,-0.58501446,-0.14095026
3674,-1.2293012,1.8302683,1.4963608,-0.38337654,0.27238494
2588,0.37499824,-0.10249936,-0.43483195,-1.0149194,0.16645497
3216,-0.28438237,0.90132123,-0.11283095,-1.1583914,0.16275898
2974,0.71296847,-0.33092937,0.045373805,0.36810374,-0.14138973
3979,1.0030991,-0.6749514,-1.5036899,-0.5003838,-0.12843591
2231,-0.3639521,0.9676264,0.21891764,-0.90036786,0.1672478
3895,1.3060485,-0.8057028,-0.14382061,-0.54430515,0.18433642
2959,-0.70265764,1.6130906,1.2467113,0.8508102,0.1791394
3499,0.7135603,-0.5235059,0.5841886,0.03140544,0.006852038
2495,-1.6582181,2.004998,0.8325844,-1.3097823,0.3471192
2747,1.6129167,-0.7786591,-0.3433741,0.07418424,-0.07899213
2829,0.70637125,-0.42062664,-1.6014801,-0.2737931,-0.11975768
2683,-0.12905258,0.6930069,-0.46331462,0.6743068,-0.25644755
2802,0.18939057,-0.019989565,0.5204901,0.4918056,0.08995919
2637,1.1453851,-0.82288104,0.27057347,0.24642797,-0.09044427
2255,0.05012219,0.446428,-0.7092707,1.6952589,-0.49908096
2933,0.71009135,-0.3476252,0.61898637,2.1241655,-0.19986859
2880,0.98813367,-0.5350357,-0.6431967,-1.5041384,0.15504995
2218,0.3601877,0.0093815625,-1.2792853,0.23991811,-0.15069057
3821,0.9395651,-0.7345956,-1.120942,1.6685615,-0.5706702
3180,0.054483663,0.40514895,-0.44652387,0.45701444,-0.09519983
2964,-1.2361578,1.7341584,-0.86795217,0.6266889,-0.25328076
3259,1.2692791,-0.67581743,-0.62685513,2.2345111,-0.5542961
3953,-2.6793735,1.9858716,-0.71658206,1.0205691,-0.27356172
2019,0.16914657,0.13340637,0.98880374,0.716056,0.12080015
2508,-0.07272373,0.6264061,0.37081593,1.453777,-0.105158135
3307,-0.54133576,1.4732488,-1.4272506,0.0960295,-0.050949007
2938,0.9502111,-0.75316995,-1.1271183,-0.9976372,0.07359593
3941,1.1865343,-0.5846406,-1.1495656,-0.8904579,-0.042587817
3549,-0.8300379,1.6196573,-0.34702647,0.059940256,-0.027562842
3737,-0.4194909,1.1883433,0.2208388,1.4941121,-0.4110536
3686,-1.0810479,1.597918,0.74086136,2.0121744,-0.2296629
2453,-0.38561037,1.1162483,0.32662934,1.145342,-0.17711343
3535,1.5643331,-0.87735933,-0.18393914,0.33402455,-0.090950705
3364,0.40483084,0.0435754,-1.609737,1.1307167,-0.50223976
3522,0.19276063,0.26456845,-0.8570716,-1.2511073,0.062042043
3235,0.050927028,0.28493178,-2.933134,-0.49207428,-0.5103664
2861,-0.30998853,0.88165504,-0.44245142,-1.3208988,0.1545369
2713,-1.3040999,1.6613635,1.873945,0.8876711,0.18085404
