,x1,x2
2055,1.5,0.0
3862,0.7,2.8
3776,1.4,0.0
2764,1.8,0.0
2570,1.9,6.2
2894,1.9,-0.0
3514,2.2,3.4
2582,1.6,5.0
3609,2.1,4.4
2099,0.8,4.2
2939,2.2,6.1
3435,2.5,0.0
3856,2.9,0.0
3454,1.6,-0.0
3052,2.0,0.0
2167,1.9,-0.0
3894,4.2,0.0
3557,2.5,2.8
2978,1.0,3.6
3479,0.8,4.1
3651,2.5,2.9
2471,2.2,4.7
3890,1.5,-0.0
3824,3.3,0.0
2265,2.8,0.0
2350,2.9,4.6
2222,1.7,-0.0
2059,0.7,1.7
3268,1.7,0.0
2394,2.2,5.1
2088,1.9,0.0
3137,2.5,5.2
3486,3.0,0.0
2743,3.4,0.0
3782,3.7,1.9
2343,1.8,-0.0
2627,2.7,0.0
3009,2.3,-0.0
2537,1.4,4.7
3903,2.0,0.0
2015,2.7,-0.0
3457,2.5,-0.0
2688,1.9,3.8
2131,3.0,4.6
2794,2.2,0.0
2667,2.8,-0.0
2996,3.0,-0.0
3180,1.7,-0.0
2051,2.4,0.0
3788,2.9,-0.0
3242,2.2,4.7
3678,2.2,0.0
3265,1.7,0.0
3151,2.7,-0.0
2969,2.6,2.8
2528,1.5,-0.0
2369,2.2,0.0
2874,2.8,2.8
2751,2.3,-0.0
3978,2.6,-0.0
2459,2.2,-0.0
2599,1.5,2.6
3296,0.4,4.7
2556,3.9,0.0
2413,2.1,0.0
3729,2.2,6.1
3497,0.6,3.6
2692,2.5,0.0
2097,0.3,3.6
3727,2.1,0.0
3429,1.8,0.0
3078,2.5,0.0
3709,2.9,-0.0
3238,2.2,0.0
2937,2.7,-0.0
2209,3.2,3.6
2896,1.6,3.8
2598,1.4,4.1
3750,1.5,-0.0
2747,1.3,0.0
3030,1.7,-0.0
2281,1.7,0.0
3980,3.5,0.0
3348,1.5,0.0
3534,1.9,2.6
3539,2.2,-0.0
3174,2.2,3.2
2254,2.0,0.0
3951,2.1,0.0
3591,1.2,3.3
3527,0.1,3.6
2924,1.6,4.2
3564,1.0,1.8
3055,1.4,3.6
3574,2.2,0.0
3505,1.9,0.0
3653,2.7,-0.0
2967,2.1,2.5
2864,1.3,0.0
2836,2.8,-0.0
2898,2.7,4.2
2656,2.0,-0.0
3923,1.4,2.1
2232,1.9,0.0
2060,1.8,-0.0
3891,2.4,4.7
3992,3.3,0.0
2647,2.0,5.0
3291,0.9,2.1
3691,2.2,-0.0
2250,1.1,2.3
2681,3.0,-0.0
3526,2.1,0.9
2595,2.9,-0.0
3086,2.8,0.0
2113,2.0,0.0
2363,1.8,3.5
2138,1.7,-0.0
2458,0.5,4.2
2198,2.5,3.8
2987,1.6,-0.0
3802,3.1,0.0
3973,2.1,0.0
3637,3.1,-0.0
2192,2.2,-0.0
2779,0.7,3.1
3050,2.6,3.1
3193,2.1,-0.0
2090,3.5,4.9
3293,2.1,0.0
3808,1.6,4.7
2253,2.1,0.0
2852,0.2,3.6
3290,1.3,2.8
3421,2.6,3.7
2580,3.6,6.2
2798,1.8,-0.0
3984,2.6,-0.0
3889,2.3,-0.0
2238,1.3,3.1
3251,1.5,0.0
3286,2.8,4.7
3804,0.1,3.1
2629,3.3,0.0
2532,1.5,-0.0
2534,1.8,4.6
2441,3.3,5.6
3363,2.9,0.0
3507,2.2,0.0
2929,2.2,0.0
2963,2.3,-0.0
2252,2.3,-0.0
2128,1.9,3.2
2190,1.9,3.6
3064,2.2,0.0
3085,1.5,0.0
2420,2.4,-0.0
2061,1.7,0.0
2173,2.2,0.0
2880,3.2,-0.0
2870,2.0,0.0
3784,2.3,-0.0
2340,2.7,-0.0
2680,2.9,0.0
2632,2.2,-0.0
2682,2.4,-0.0
3070,2.1,-0.0
2346,2.5,-0.0
3537,2.5,-0.0
3790,1.7,0.0
3148,2.6,-0.0
2000,3.0,3.8
3530,2.0,0.0
3800,1.8,0.0
3970,0.0,3.3
3159,1.9,-0.0
2579,2.1,4.7
2133,2.7,0.0
3410,2.8,-0.0
3329,3.1,-0.0
2775,2.3,-0.0
3966,1.7,0.0
3881,0.7,4.6
2294,1.4,-0.0
2650,2.8,0.0
2042,2.4,0.0
2242,1.8,0.0
3841,1.8,2.1
2621,2.5,0.0
3449,2.3,-0.0
2010,1.6,0.0
2333,2.2,-0.0
2838,2.6,0.0
3240,2.7,0.0
2213,2.2,0.0
2655,2.2,-0.0
2180,0.8,2.1
3912,2.1,3.6
3333,1.9,0.0
3117,2.0,0.0
