,y
2055,1.0
3862,1.0
3776,1.0
2764,0.0
2570,1.0
2894,1.0
3514,1.0
2582,1.0
3609,1.0
2099,1.0
2939,1.0
3435,1.0
3856,1.0
3454,1.0
3052,1.0
2167,1.0
3894,1.0
3557,1.0
2978,1.0
3479,1.0
3651,1.0
2471,1.0
3890,1.0
3824,1.0
2265,1.0
2350,1.0
2222,1.0
2059,1.0
3268,1.0
2394,1.0
2088,1.0
3137,1.0
3486,1.0
2743,1.0
3782,1.0
2343,1.0
2627,1.0
3009,1.0
2537,0.0
3903,1.0
2015,1.0
3457,1.0
2688,1.0
2131,1.0
2794,1.0
2667,1.0
2996,1.0
3180,0.0
2051,1.0
3788,1.0
3242,0.0
3678,1.0
3265,1.0
3151,1.0
2969,1.0
2528,1.0
2369,1.0
2874,1.0
2751,1.0
3978,1.0
2459,1.0
2599,1.0
3296,1.0
2556,0.0
2413,0.0
3729,1.0
3497,1.0
2692,1.0
2097,1.0
3727,1.0
3429,1.0
3078,1.0
3709,1.0
3238,1.0
2937,1.0
2209,1.0
2896,1.0
2598,1.0
3750,1.0
2747,1.0
3030,1.0
2281,1.0
3980,1.0
3348,1.0
3534,1.0
3539,1.0
3174,1.0
2254,1.0
3951,1.0
3591,1.0
3527,1.0
2924,1.0
3564,1.0
3055,1.0
3574,1.0
3505,1.0
3653,0.0
2967,1.0
2864,1.0
2836,1.0
2898,1.0
2656,1.0
3923,1.0
2232,1.0
2060,1.0
3891,1.0
3992,1.0
2647,1.0
3291,1.0
3691,1.0
2250,1.0
2681,1.0
3526,1.0
2595,1.0
3086,1.0
2113,1.0
2363,1.0
2138,1.0
2458,0.0
2198,1.0
2987,1.0
3802,1.0
3973,1.0
3637,1.0
2192,1.0
2779,1.0
3050,1.0
3193,1.0
2090,1.0
3293,1.0
3808,1.0
2253,1.0
2852,1.0
3290,1.0
3421,1.0
2580,1.0
2798,1.0
3984,1.0
3889,1.0
2238,1.0
3251,1.0
3286,1.0
3804,1.0
2629,1.0
2532,1.0
2534,1.0
2441,1.0
3363,1.0
3507,1.0
2929,1.0
2963,1.0
2252,1.0
2128,1.0
2190,1.0
3064,1.0
3085,1.0
2420,1.0
2061,1.0
2173,1.0
2880,1.0
2870,1.0
3784,1.0
2340,1.0
2680,1.0
2632,1.0
2682,1.0
3070,1.0
2346,1.0
3537,1.0
3790,1.0
3148,0.0
2000,1.0
3530,1.0
3800,1.0
3970,1.0
3159,1.0
2579,1.0
2133,1.0
3410,1.0
3329,1.0
2775,1.0
3966,1.0
3881,1.0
2294,1.0
2650,1.0
2042,1.0
2242,1.0
3841,1.0
2621,1.0
3449,1.0
2010,1.0
2333,1.0
2838,1.0
3240,1.0
2213,1.0
2655,1.0
2180,1.0
3912,1.0
3333,1.0
3117,0.0
