ix,goal_cost,intv_cost
2613,1.0,1.0
2511,1.0,2.0
2781,1.0,1.0
2205,1.0,1.0
2738,1.0,1.0
2854,1.0,1.0
2475,1.0,1.0
2591,1.0,1.0
3290,1.0,1.0
2605,1.0,1.0
2953,1.0,1.0
3794,1.0,1.0
3252,1.0,1.0
2612,1.0,1.0
2618,1.0,1.0
3885,1.0,1.0
2504,1.0,1.0
3488,1.0,1.0
3979,1.0,1.0
3751,1.0,1.0
3633,1.0,2.0
3432,1.0,1.0
2404,1.0,1.0
3364,1.0,1.0
3249,1.0,1.0
3965,1.0,1.0
3472,1.0,1.0
2161,1.0,1.0
2249,1.0,1.0
2437,1.0,1.0
3846,1.0,1.0
3032,1.0,1.0
3153,1.0,1.0
2615,1.0,1.0
2113,1.0,1.0
3709,1.0,1.0
3384,1.0,1.0
2487,1.0,1.0
3241,1.0,1.0
3859,1.0,1.0
3260,1.0,1.0
2807,1.0,1.0
2156,1.0,1.0
2669,1.0,1.0
3397,1.0,1.0
2787,1.0,1.0
3098,1.0,1.0
2585,1.0,1.0
3328,1.0,1.0
3144,1.0,1.0
3421,1.0,1.0
3981,1.0,1.0
2529,1.0,1.0
3302,1.0,1.0
3369,1.0,1.0
3893,1.0,1.0
2962,1.0,1.0
3667,1.0,1.0
3121,1.0,2.0
3921,1.0,1.0
2175,1.0,1.0
3498,1.0,1.0
2245,1.0,1.0
2566,1.0,1.0
2835,1.0,1.0
2468,1.0,1.0
3061,1.0,1.0
2929,1.0,1.0
3906,1.0,1.0
2801,1.0,1.0
2276,1.0,1.0
3960,1.0,1.0
2859,1.0,1.0
3799,1.0,1.0
3727,1.0,1.0
3548,1.0,1.0
2675,1.0,1.0
2723,1.0,1.0
3879,1.0,1.0
2147,1.0,1.0
3963,0.973,1.0
3062,1.0,1.0
3461,1.0,1.0
2288,1.0,1.0
3166,1.0,1.0
3737,1.0,1.0
2753,1.0,1.0
3345,1.0,1.0
3410,1.0,1.0
3836,1.0,1.0
3542,1.0,1.0
2718,1.0,1.0
2946,1.0,1.0
3537,1.0,1.0
3460,1.0,1.0
3730,1.0,1.0
3677,1.0,1.0
2133,1.0,1.0
3935,1.0,1.0
3233,1.0,1.0
2403,1.0,2.0
2754,1.0,1.0
3583,1.0,1.0
3868,1.0,2.0
2191,1.0,1.0
3561,1.0,1.0
2247,1.0,1.0
2003,1.0,1.0
3266,1.0,1.0
3598,1.0,1.0
2890,1.0,1.0
2655,1.0,1.0
3632,1.0,1.0
3304,1.0,1.0
3745,1.0,1.0
2298,1.0,1.0
3993,1.0,1.0
3559,1.0,1.0
3595,1.0,1.0
2292,1.0,1.0
2143,1.0,1.0
3866,1.0,1.0
3844,1.0,1.0
3108,1.0,1.0
2190,1.0,1.0
2031,1.0,1.0
2825,1.0,1.0
2242,1.0,1.0
2024,1.0,1.0
2416,1.0,1.0
2855,1.0,1.0
2617,1.0,1.0
3722,1.0,1.0
2055,1.0,1.0
3002,1.0,1.0
2806,1.0,1.0
3554,1.0,1.0
2076,1.0,1.0
2909,1.0,1.0
3285,1.0,1.0
3518,1.0,1.0
3994,1.0,1.0
3843,1.0,1.0
3408,1.0,1.0
3755,1.0,1.0
2725,1.0,1.0
3945,1.0,1.0
2942,1.0,1.0
2597,1.0,1.0
2588,1.0,1.0
3615,1.0,1.0
3974,1.0,1.0
2550,1.0,1.0
2803,1.0,1.0
2018,1.0,1.0
3545,1.0,1.0
3301,1.0,1.0
3084,1.0,1.0
3892,1.0,1.0
2307,0.964,1.0
3334,1.0,1.0
2387,1.0,1.0
3396,1.0,1.0
2391,1.0,1.0
3876,1.0,1.0
3951,1.0,1.0
2580,1.0,1.0
2894,1.0,1.0
3371,1.0,1.0
3053,1.0,1.0
2168,1.0,1.0
3404,1.0,1.0
3657,1.0,1.0
3550,1.0,1.0
3652,1.0,1.0
3401,1.0,1.0
2892,1.0,1.0
3702,1.0,1.0
3575,1.0,1.0
2264,1.0,1.0
2531,1.0,1.0
3293,1.0,1.0
2393,0.9,1.0
3884,1.0,1.0
2505,1.0,1.0
3436,1.0,1.0
3999,1.0,1.0
3854,1.0,1.0
3610,1.0,1.0
2051,1.0,1.0
2743,1.0,1.0
2673,1.0,1.0
3463,1.0,1.0
2069,0.996,1.0
3110,1.0,1.0
3202,1.0,1.0
3206,1.0,1.0
2558,1.0,1.0
3956,1.0,1.0
3060,1.0,1.0
