,y_hat
14174,False
18565,False
17725,False
18746,False
13513,False
18679,False
17706,False
17272,False
16258,False
18714,False
15149,False
17962,False
13214,False
10673,False
10402,False
17290,False
15871,False
10926,False
17955,False
11736,False
12295,False
11381,False
17112,False
13173,False
13491,False
18553,False
18152,False
11452,False
14847,False
12338,False
15097,False
19883,False
16350,False
18113,False
18932,False
17018,False
12028,False
12372,False
10507,False
10030,False
15155,False
18668,False
18390,False
11467,False
14540,False
18029,False
10979,False
15819,False
15411,False
14437,False
14850,False
18776,False
13941,False
11392,False
13446,False
17067,False
12778,False
19838,False
14114,False
12610,False
16366,False
12560,False
16274,False
16612,False
18761,False
14607,False
12314,False
13004,False
18486,False
13017,False
10437,False
11175,False
19138,False
11817,False
18169,False
19703,False
11819,False
13623,False
10660,False
16117,False
19664,False
18166,False
11076,False
16497,False
15832,False
11470,False
17625,False
18774,False
18153,False
11215,False
13408,False
13283,False
14533,False
10009,False
19110,False
17482,False
12441,False
16298,False
13067,False
10393,False
19233,False
19293,False
17987,False
10756,False
16925,False
18065,False
17931,False
14782,False
16099,False
10501,False
14836,False
13388,False
19247,False
11538,False
15030,False
14831,False
15189,False
11151,False
19362,False
11891,False
16363,False
13405,False
10105,False
18985,False
14217,False
18385,False
10247,False
11526,False
12618,False
18972,False
19908,False
11003,False
18927,False
11549,False
16966,False
11266,False
18452,False
17571,False
10932,False
11263,False
18957,False
15448,False
11383,False
18030,False
19997,False
16224,False
12275,False
19179,False
14185,False
18035,False
11894,False
13364,False
11653,False
13601,False
15766,False
19172,False
12239,False
14863,False
11822,False
18675,False
16714,False
18229,False
11027,False
16124,False
12790,False
14595,False
14102,False
11100,False
19817,False
12079,False
11679,False
13363,False
10487,False
14486,False
17730,False
16202,False
14250,False
10253,False
16689,False
19428,False
14278,False
10485,False
14264,False
17764,False
18503,False
18291,False
17011,False
19030,False
16633,False
10115,False
13934,False
11650,False
13808,False
14558,False
16578,False
12823,False
11275,False
14750,False
12693,False
16567,False
