ix,goal_cost,intv_cost
2349,1.0,3.3000000000000003
2049,1.0,3.7
3861,1.0,3.5
2683,1.0,1.4
2389,1.0,0.7
3023,1.0,2.6999999999999997
2538,1.0,0.9
3569,1.0,1.3
2084,1.0,5.6
3864,1.0,1.9
2723,1.0,1.2
2295,1.0,1.2
3110,1.0,0.2
3973,1.0,0.2
3688,1.0,1.5
3815,1.0,0.3
3066,1.0,3.0
3749,1.0,0.7
3097,1.0,2.0
3729,1.0,0.1
2629,1.0,4.9
2888,1.0,0.1
3958,1.0,1.4
2504,1.0,1.6
3443,1.0,0.2
3659,1.0,3.2
2720,1.0,2.7
2256,1.0,2.4
3482,1.0,3.2
2661,1.0,3.6
3306,1.0,2.6
3743,1.0,3.7
2703,1.0,0.4
2490,1.0,0.6
3624,1.0,2.0
2965,1.0,2.2
3068,1.0,3.5
2609,1.0,1.1
3350,1.0,2.7
2305,1.0,1.2
2956,1.0,1.9
3311,1.0,0.5
2856,1.0,0.1
3119,1.0,2.2
2597,1.0,0.2
2326,1.0,2.0
3115,1.0,2.6
3032,1.0,1.5
3201,1.0,0.9
3744,1.0,6.8
3503,1.0,2.4
3227,1.0,2.3
2632,1.0,3.4
3570,1.0,1.9
3734,1.0,0.6
3878,1.0,3.8
3614,1.0,2.4
3083,1.0,4.0
3526,1.0,2.8
3216,1.0,0.9
3904,1.0,1.7000000000000002
2745,1.0,0.1
2695,1.0,1.7
3850,1.0,3.9
2896,1.0,4.0
3807,1.0,0.4
3983,1.0,0.3
2818,1.0,3.5
3152,1.0,5.1
2070,1.0,3.7
2839,1.0,1.9000000000000001
2372,1.0,1.4
3647,1.0,3.6
2354,1.0,3.4
3746,1.0,0.4
2536,1.0,4.9
3538,1.0,3.5
3576,1.0,2.8
3381,1.0,2.5
2515,1.0,2.3
2565,1.0,1.2
3993,1.0,2.5
2218,1.0,5.0
3378,1.0,1.6
2426,1.0,1.4
3351,1.0,0.1
3171,1.0,0.7
2673,1.0,0.4
2063,1.0,2.1
2104,1.0,0.5
3737,1.0,1.4
3410,1.0,2.9
2743,1.0,0.2
2630,1.0,4.4
2891,1.0,3.1
3015,1.0,3.4
3896,1.0,2.2
3043,1.0,2.6
2334,1.0,0.2
3449,1.0,1.7
2571,1.0,1.1
3962,1.0,4.0
3302,1.0,1.5
3764,1.0,5.5
3285,1.0,1.1
2353,1.0,0.2
3981,1.0,2.1
3498,1.0,1.8
3587,1.0,1.8
2545,1.0,7.8
2593,1.0,0.9
2321,1.0,6.4
2741,1.0,1.7
3270,1.0,4.6
2912,1.0,4.4
3790,1.0,1.5
2526,1.0,3.9
3602,1.0,4.3
3628,1.0,2.5
3033,1.0,0.2
3070,1.0,3.3
2488,1.0,4.7
2929,1.0,0.8
2037,1.0,3.4
3295,1.0,0.4
2966,1.0,4.8
2958,1.0,0.9
2906,1.0,2.2
3588,1.0,5.199999999999999
3879,1.0,2.0
3341,1.0,3.8
3159,1.0,0.2
3847,1.0,0.1
3654,1.0,2.1
2530,1.0,4.8
2274,1.0,2.6
3971,1.0,3.9
2023,1.0,2.9
2343,1.0,0.3
3816,1.0,0.4
2700,1.0,5.6
3858,1.0,0.3
3448,1.0,0.9
3699,1.0,0.9
2302,1.0,4.7
2962,1.0,1.8
2167,1.0,3.9
2186,1.0,2.5
3836,1.0,2.9
3191,1.0,2.8
3035,1.0,5.7
3853,1.0,1.0
2591,1.0,1.3
2876,1.0,2.5
3552,1.0,2.0
2379,1.0,6.9
2177,1.0,2.5
2289,1.0,3.4000000000000004
2262,1.0,2.5
2080,1.0,0.2
2101,1.0,0.3
2616,1.0,0.4
3768,1.0,2.7
3175,1.0,0.4
3753,1.0,2.7
3856,1.0,2.4
2595,1.0,4.7
2328,1.0,2.4
3257,1.0,3.0
3609,1.0,2.3
2135,1.0,0.1
2688,1.0,1.5
3412,1.0,2.6
3429,1.0,1.3
3519,1.0,0.6
3604,1.0,1.5
2201,1.0,3.5
3582,1.0,3.6
2699,1.0,2.4
3405,1.0,0.6
2211,1.0,3.2
2894,1.0,0.3
3346,1.0,2.3
2812,1.0,2.7
3283,1.0,1.7000000000000002
3354,1.0,2.9
2769,1.0,2.3
3396,1.0,1.7
2659,1.0,1.4
2200,1.0,3.5
2110,1.0,3.4000000000000004
3966,1.0,3.8
2261,1.0,3.7
2696,1.0,3.2
3606,1.0,2.5
3632,1.0,1.0
3747,1.0,1.1
3886,1.0,1.6
2590,1.0,2.5
3821,1.0,3.3000000000000003
