,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,7.0,0.0,0.032135487,3.0,2.0,4.0
2001,1.0,0.0,0.2069503,6.0,4.0,3.0
2002,2.0,0.0,0.9172865,6.0,9.0,3.0
2003,5.0,1.0,0.2853309,2.0,4.0,10.0
2004,2.0,2.0,0.9564811,1.0,2.0,4.0
2005,4.0,2.0,0.86041856,1.0,2.0,4.0
2006,3.0,0.0,0.7542794,7.0,1.0,5.0
2007,1.0,1.0,0.32125223,4.0,2.0,5.0
2008,6.0,2.0,0.39921868,6.0,1.0,3.0
2009,6.0,1.0,0.12574494,5.0,2.0,4.0
2010,3.0,1.0,0.11172855,8.0,3.0,2.0
2011,2.0,0.0,0.2159195,8.0,4.0,1.0
2012,3.0,0.0,0.340055,3.0,5.0,6.0
2013,3.0,2.0,0.57020795,6.0,2.0,4.0
2014,2.0,0.0,0.77475953,3.0,1.0,3.0
2015,1.0,0.0,0.2749083,3.0,5.0,7.0
2016,7.0,3.0,0.69466627,5.0,4.0,6.0
2017,2.0,2.0,0.01526463,3.0,9.0,3.0
2018,6.0,3.0,0.25289476,11.0,3.0,2.0
2019,3.0,2.0,0.55957496,2.0,0.0,1.0
2020,3.0,0.0,0.5112113,6.0,4.0,5.0
2021,0.0,2.0,0.3254515,5.0,6.0,3.0
2022,1.0,1.0,0.29593432,2.0,5.0,4.0
2023,0.0,1.0,0.36750293,7.0,2.0,4.0
2024,5.0,1.0,0.8101307,5.0,6.0,4.0
2025,5.0,2.0,0.3024423,6.0,9.0,3.0
2026,1.0,0.0,0.32594454,3.0,0.0,4.0
2027,1.0,2.0,0.30422044,3.0,2.0,4.0
2028,1.0,1.0,0.83352923,1.0,11.0,5.0
2029,3.0,3.0,0.4663843,7.0,5.0,3.0
2030,2.0,2.0,0.8400754,7.0,1.0,3.0
2031,1.0,0.0,0.8919797,2.0,4.0,3.0
2032,7.0,2.0,0.36815846,2.0,6.0,3.0
2033,3.0,0.0,0.5854721,4.0,10.0,3.0
2034,0.0,2.0,0.43718922,2.0,0.0,2.0
2035,2.0,0.0,0.2779007,4.0,1.0,2.0
2036,0.0,2.0,0.9372728,8.0,4.0,4.0
2037,3.0,0.0,0.14858234,5.0,3.0,6.0
2038,6.0,3.0,0.94070446,5.0,0.0,5.0
2039,3.0,0.0,0.5912926,5.0,2.0,6.0
2040,1.0,0.0,0.7824992,4.0,1.0,4.0
2041,2.0,2.0,0.14036322,2.0,3.0,7.0
2042,3.0,0.0,0.5998763,6.0,1.0,4.0
2043,1.0,1.0,0.63498545,3.0,1.0,1.0
2044,0.0,3.0,0.72845197,2.0,0.0,2.0
2045,2.0,3.0,0.0635581,2.0,6.0,2.0
2046,0.0,2.0,0.8028625,5.0,10.0,2.0
2047,6.0,0.0,0.96327937,1.0,3.0,2.0
2048,4.0,1.0,0.055138826,3.0,2.0,3.0
2049,2.0,1.0,0.90813863,2.0,4.0,0.0
2050,3.0,2.0,0.2768761,2.0,8.0,1.0
2051,5.0,3.0,0.052831173,5.0,5.0,4.0
2052,3.0,0.0,0.32818294,3.0,4.0,2.0
2053,4.0,2.0,0.0933578,5.0,5.0,0.0
2054,1.0,2.0,0.8013836,7.0,15.0,7.0
2055,2.0,1.0,0.2462107,6.0,1.0,3.0
2056,1.0,1.0,0.64314425,6.0,10.0,1.0
2057,2.0,2.0,0.40124512,3.0,5.0,6.0
2058,3.0,2.0,0.12307012,6.0,4.0,7.0
2059,5.0,0.0,0.167292,3.0,6.0,1.0
2060,10.0,1.0,0.4558897,3.0,0.0,1.0
2061,4.0,1.0,0.28375292,2.0,2.0,5.0
2062,8.0,0.0,0.03543234,1.0,0.0,8.0
2063,2.0,1.0,0.5466572,4.0,3.0,5.0
2064,9.0,0.0,0.31972194,4.0,0.0,2.0
2065,3.0,3.0,0.75490713,0.0,2.0,12.0
2066,2.0,0.0,0.79911745,1.0,2.0,0.0
2067,4.0,0.0,0.29942274,3.0,8.0,4.0
2068,1.0,0.0,0.9521376,4.0,1.0,4.0
2069,1.0,2.0,0.12858534,7.0,6.0,10.0
2070,2.0,1.0,0.16273105,5.0,4.0,7.0
2071,5.0,2.0,0.8866714,8.0,2.0,4.0
2072,2.0,0.0,0.46779752,3.0,4.0,4.0
