,y
3803,0.0
3953,0.0
3609,0.0
3895,0.0
3361,0.0
3800,0.0
2067,0.0
2975,0.0
3970,0.0
3827,0.0
3641,0.0
2015,0.0
2603,0.0
2814,0.0
3362,0.0
2332,0.0
2580,0.0
3715,0.0
3171,0.0
2819,0.0
2404,0.0
2166,0.0
3415,0.0
3701,0.0
2491,0.0
3267,0.0
2269,0.0
3683,0.0
2062,0.0
3982,0.0
2306,0.0
3771,0.0
2606,0.0
3983,0.0
2669,0.0
2056,0.0
3847,1.0
3342,0.0
2984,0.0
2304,1.0
2291,0.0
3382,0.0
2838,0.0
2438,0.0
2305,0.0
2989,0.0
2194,0.0
3648,0.0
2557,0.0
2063,0.0
3517,0.0
2573,0.0
2307,0.0
2423,1.0
3817,0.0
2929,0.0
3964,0.0
2116,1.0
3528,0.0
2822,0.0
2315,0.0
3748,0.0
2121,0.0
2301,0.0
2916,0.0
3289,0.0
3881,0.0
2157,0.0
2546,0.0
2171,0.0
3308,0.0
3526,0.0
2658,0.0
2592,0.0
3672,0.0
2503,0.0
3868,0.0
2002,0.0
3309,0.0
3957,0.0
2986,0.0
3569,0.0
3357,0.0
3071,0.0
3172,0.0
2685,0.0
2420,1.0
3842,1.0
3359,0.0
3547,0.0
3966,0.0
3487,0.0
2931,0.0
2712,0.0
3835,0.0
2812,0.0
3035,0.0
3297,0.0
2850,0.0
3093,0.0
3848,0.0
3379,0.0
3716,0.0
3923,0.0
2422,0.0
2866,0.0
2455,1.0
3740,0.0
2341,0.0
2074,0.0
2218,0.0
2513,0.0
2640,0.0
2098,0.0
2331,0.0
2753,0.0
2879,0.0
3875,0.0
3876,0.0
2677,0.0
2297,0.0
2479,0.0
3069,0.0
2670,0.0
2962,0.0
3336,0.0
3173,0.0
3082,0.0
3027,0.0
3376,0.0
3116,0.0
3616,0.0
2727,0.0
2003,1.0
3681,0.0
3506,0.0
3085,0.0
3056,0.0
3197,0.0
3831,0.0
2636,0.0
3298,0.0
3150,0.0
3845,0.0
3225,0.0
2755,0.0
2464,0.0
2614,0.0
2045,0.0
3260,0.0
3219,0.0
2065,0.0
3542,0.0
2385,0.0
2051,0.0
3685,0.0
2821,0.0
3993,0.0
3195,0.0
2922,0.0
2141,0.0
3424,0.0
2339,0.0
3549,0.0
3649,0.0
2296,0.0
2349,0.0
2182,0.0
3625,0.0
2086,0.0
2911,0.0
2043,0.0
3595,0.0
2310,0.0
2526,0.0
2468,0.0
2236,1.0
3395,0.0
3550,0.0
2076,0.0
3610,0.0
2091,1.0
3334,0.0
2136,0.0
3216,0.0
2152,0.0
3821,0.0
2435,0.0
3447,0.0
3437,0.0
3553,0.0
3381,0.0
2055,0.0
3763,0.0
3229,0.0
3385,0.0
3840,0.0
2920,0.0
3469,0.0
2778,0.0
