,years_experience,degree,nr_commits,nr_languages,nr_stars
2899,3.0,0.0,31.0,1.0,9.0
2447,1.0,0.0,13.0,1.0,3.0
2651,2.0,0.0,21.0,3.0,8.0
3828,0.0,2.0,5.0,4.0,1.0
2929,1.0,1.0,11.0,1.0,2.0
2817,2.0,0.0,22.0,2.0,4.0
3941,1.0,1.0,16.0,3.0,5.0
3650,1.0,0.0,17.0,9.0,3.0
3102,4.0,0.0,49.0,4.0,4.0
2001,0.0,0.0,4.0,7.0,9.0
3624,2.0,1.0,25.0,3.0,2.0
2836,1.0,0.0,12.0,5.0,5.0
3127,1.0,0.0,20.0,1.0,0.0
3388,3.0,0.0,33.0,7.0,5.0
2276,2.0,0.0,24.0,2.0,3.0
3084,3.0,0.0,33.0,0.0,4.0
2514,3.0,0.0,38.0,0.0,4.0
3810,0.0,2.0,3.0,5.0,1.0
3554,1.0,2.0,11.0,1.0,3.0
2374,2.0,0.0,24.0,13.0,3.0
3432,1.0,0.0,12.0,1.0,4.0
2843,1.0,0.0,13.0,6.0,4.0
3441,2.0,0.0,25.0,0.0,11.0
2790,0.0,1.0,9.0,15.0,5.0
3535,3.0,0.0,31.0,4.0,0.0
2011,0.0,0.0,4.0,13.0,5.0
3460,3.0,0.0,38.0,2.0,1.0
2477,3.0,0.0,35.0,1.0,5.0
3228,1.0,1.0,13.0,5.0,4.0
3529,1.0,0.0,13.0,2.0,4.0
3911,3.0,0.0,34.0,2.0,1.0
2082,3.0,0.0,32.0,4.0,5.0
2188,3.0,0.0,32.0,2.0,4.0
2981,1.0,0.0,16.0,3.0,8.0
2830,2.0,0.0,25.0,3.0,7.0
2991,1.0,0.0,14.0,14.0,6.0
2627,1.0,0.0,13.0,5.0,4.0
2491,0.0,1.0,5.0,3.0,5.0
3581,1.0,1.0,12.0,0.0,4.0
3550,1.0,1.0,13.0,9.0,3.0
3815,1.0,0.0,17.0,2.0,0.0
3497,1.0,0.0,13.0,5.0,4.0
3449,4.0,0.0,46.0,10.0,1.0
2412,0.0,1.0,7.0,0.0,6.0
3630,3.0,0.0,34.0,2.0,8.0
3192,2.0,0.0,23.0,0.0,7.0
3685,1.0,1.0,14.0,2.0,1.0
2657,1.0,0.0,13.0,0.0,0.0
2118,3.0,0.0,32.0,4.0,3.0
2814,1.0,0.0,12.0,8.0,3.0
3379,3.0,1.0,36.0,0.0,1.0
2294,2.0,0.0,21.0,6.0,1.0
2293,1.0,2.0,13.0,0.0,11.0
2407,2.0,0.0,27.0,4.0,5.0
3021,3.0,0.0,35.0,1.0,7.0
3135,2.0,0.0,24.0,4.0,0.0
3092,0.0,2.0,4.0,1.0,2.0
3719,3.0,0.0,34.0,2.0,1.0
3932,2.0,0.0,24.0,0.0,2.0
2934,1.0,1.0,14.0,0.0,0.0
2736,1.0,0.0,12.0,2.0,5.0
2777,0.0,0.0,7.0,1.0,6.0
3773,1.0,0.0,16.0,1.0,10.0
2688,1.0,0.0,15.0,11.0,3.0
3005,0.0,2.0,2.0,8.0,5.0
3313,2.0,0.0,24.0,6.0,1.0
3237,0.0,3.0,3.0,2.0,6.0
3788,1.0,0.0,14.0,6.0,5.0
3783,1.0,2.0,18.0,0.0,0.0
2175,1.0,0.0,14.0,6.0,3.0
2971,1.0,0.0,15.0,5.0,4.0
3196,1.0,0.0,16.0,2.0,5.0
2850,1.0,0.0,11.0,10.0,0.0
3717,0.0,1.0,5.0,2.0,3.0
3794,2.0,0.0,24.0,5.0,2.0
2828,0.0,2.0,11.0,2.0,7.0
2335,2.0,1.0,23.0,2.0,4.0
2724,2.0,0.0,26.0,2.0,2.0
3820,0.0,0.0,2.0,2.0,3.0
3831,1.0,0.0,14.0,2.0,7.0
2785,1.0,1.0,14.0,4.0,1.0
3018,0.0,1.0,3.0,5.0,4.0
2910,2.0,0.0,26.0,2.0,2.0
3278,2.0,0.0,24.0,5.0,3.0
3377,0.0,0.0,4.0,1.0,13.0
3966,1.0,1.0,12.0,7.0,3.0
2384,3.0,0.0,33.0,8.0,1.0
3340,2.0,1.0,23.0,1.0,4.0
2422,2.0,1.0,29.0,4.0,3.0
2073,0.0,0.0,4.0,2.0,0.0
2182,0.0,0.0,4.0,5.0,3.0
2921,0.0,1.0,10.0,1.0,2.0
2508,2.0,0.0,25.0,4.0,2.0
3162,0.0,0.0,6.0,6.0,8.0
3235,1.0,2.0,13.0,0.0,2.0
2618,0.0,1.0,2.0,5.0,5.0
2512,0.0,2.0,4.0,1.0,0.0
3147,3.0,0.0,32.0,6.0,5.0
2791,1.0,1.0,13.0,5.0,6.0
3150,2.0,0.0,25.0,4.0,7.0
3273,1.0,0.0,16.0,5.0,4.0
2733,2.0,0.0,28.0,4.0,4.0
3189,1.0,0.0,12.0,6.0,2.0
2758,1.0,0.0,17.0,7.0,2.0
3750,1.0,0.0,15.0,0.0,2.0
2147,1.0,0.0,13.0,10.0,5.0
2301,1.0,0.0,13.0,6.0,3.0
2566,1.0,0.0,14.0,13.0,4.0
3159,1.0,0.0,12.0,10.0,0.0
3770,1.0,1.0,15.0,3.0,2.0
2920,3.0,0.0,30.0,4.0,1.0
2418,3.0,0.0,33.0,0.0,2.0
3002,2.0,0.0,26.0,4.0,5.0
2176,1.0,0.0,12.0,0.0,1.0
3851,1.0,0.0,14.0,5.0,5.0
2192,2.0,0.0,26.0,4.0,1.0
3946,3.0,0.0,35.0,5.0,3.0
3400,1.0,1.0,14.0,2.0,4.0
2616,0.0,2.0,4.0,2.0,0.0
3872,1.0,1.0,13.0,6.0,4.0
2334,2.0,0.0,22.0,2.0,3.0
2200,1.0,1.0,15.0,4.0,7.0
3386,2.0,0.0,23.0,1.0,5.0
2668,5.0,0.0,51.0,5.0,2.0
2318,3.0,0.0,33.0,4.0,2.0
2326,1.0,1.0,12.0,6.0,7.0
2090,2.0,0.0,30.0,8.0,2.0
3303,2.0,1.0,21.0,4.0,10.0
2940,2.0,0.0,24.0,3.0,1.0
3780,0.0,0.0,4.0,0.0,3.0
2380,0.0,2.0,4.0,1.0,8.0
3352,1.0,0.0,12.0,11.0,2.0
2456,0.0,0.0,3.0,6.0,1.0
2235,0.0,1.0,4.0,4.0,7.0
2478,2.0,0.0,22.0,4.0,4.0
3894,1.0,0.0,15.0,13.0,4.0
3131,1.0,0.0,15.0,1.0,6.0
