,senior-level_skill
3676,0.0
2088,0.0
3978,0.0
3193,0.0
3747,0.0
2016,0.0
2798,0.0
3077,0.0
3634,0.0
2023,0.0
2991,0.0
2613,0.0
2675,0.0
3076,0.0
2824,0.0
2842,0.0
2496,0.0
2799,0.0
2880,0.0
2514,0.0
3266,0.0
3135,0.0
3217,0.0
2336,0.0
2178,0.0
3349,0.0
3062,0.0
2626,0.0
3569,0.0
3575,0.0
3445,0.0
3938,0.0
3128,0.0
2950,0.0
3378,0.0
2664,0.0
2853,0.0
2584,0.0
3331,0.0
2001,0.0
2232,0.0
2819,0.0
3940,0.0
2430,0.0
3698,0.0
3275,0.0
3416,0.0
2738,0.0
2668,0.0
2978,0.0
2760,0.0
3181,0.0
3401,0.0
3729,0.0
2014,0.0
3792,0.0
2527,0.0
2665,0.0
2260,0.0
2724,1.0
2564,0.0
3134,0.0
2492,0.0
2695,0.0
2098,0.0
3847,0.0
2511,0.0
2143,0.0
2408,0.0
2144,0.0
2132,0.0
3971,0.0
2051,0.0
2615,0.0
3171,0.0
3696,0.0
2638,0.0
2146,0.0
3389,0.0
3526,0.0
2481,0.0
2473,0.0
3865,0.0
2331,0.0
2332,0.0
2639,0.0
3875,0.0
3032,0.0
3740,0.0
3115,0.0
2024,0.0
3612,0.0
2845,0.0
3100,0.0
3715,0.0
2162,0.0
2321,0.0
3553,0.0
3632,0.0
3007,0.0
3016,0.0
3522,0.0
2276,0.0
3842,0.0
2292,0.0
2456,0.0
2343,0.0
3709,0.0
2888,0.0
2878,0.0
3071,0.0
3746,0.0
3670,0.0
3219,0.0
3053,0.0
3574,0.0
3060,0.0
3961,0.0
2323,0.0
3162,0.0
3921,0.0
2081,0.0
3672,0.0
2709,0.0
2180,0.0
3468,0.0
3088,0.0
2152,0.0
3941,0.0
2412,0.0
3250,0.0
3148,0.0
3772,0.0
3926,0.0
3708,0.0
3990,0.0
3403,0.0
2453,0.0
3886,0.0
3783,0.0
3273,0.0
3083,0.0
3506,0.0
2334,0.0
2767,0.0
3306,0.0
2861,0.0
2577,0.0
3751,0.0
2755,0.0
3460,0.0
3556,0.0
2341,0.0
2502,0.0
2139,0.0
2241,0.0
2742,0.0
3268,0.0
2789,0.0
3992,0.0
2951,0.0
2921,0.0
2677,0.0
3227,0.0
3024,0.0
2073,0.0
3893,0.0
3015,0.0
3748,0.0
3902,0.0
2582,0.0
3205,0.0
3528,0.0
2263,0.0
3298,0.0
2457,0.0
2118,0.0
2203,0.0
3442,0.0
3700,0.0
3233,0.0
2399,0.0
2346,0.0
3437,0.0
2202,0.0
2547,0.0
2563,0.0
2574,0.0
3988,0.0
2125,0.0
2156,0.0
2887,0.0
2142,0.0
2494,0.0
3955,0.0
2747,0.0
2790,0.0
2972,0.0
3627,0.0
3844,0.0
