,y_hat
2849,False
3918,False
3768,False
2407,False
3042,False
2646,False
3314,False
2379,False
3903,False
3215,False
3269,False
2871,False
3785,False
2058,False
3224,False
3978,False
2005,False
3900,False
3229,False
2649,False
3698,False
2729,False
2238,False
2196,False
3141,False
3246,False
3556,False
2898,False
3341,False
2926,False
3772,False
3473,False
3991,False
2468,False
3250,False
2744,False
3947,False
2164,False
2197,False
3227,False
2896,False
3627,False
2034,False
2328,False
3715,False
2598,False
3319,False
3108,False
2403,False
2048,False
2028,False
2109,False
2185,False
3378,False
3941,False
2184,False
2150,False
2895,False
2218,False
2388,False
3563,False
2705,False
3617,False
2163,False
3322,False
3839,False
2340,False
2657,False
2600,False
2654,False
3746,False
2829,False
3582,False
2778,False
2707,False
3907,False
3468,False
3491,False
2509,False
3340,False
2914,False
3469,False
2129,False
2503,False
2695,False
2510,False
2106,False
3347,False
2400,False
2291,False
2942,False
3443,False
2209,False
3827,False
2722,False
2581,False
3324,False
3892,False
3157,False
2641,False
2230,False
3209,False
3321,False
3981,False
2391,False
2977,False
3149,False
2588,False
3307,False
2563,False
2049,False
2526,False
2613,False
2994,False
3671,False
3474,False
2348,False
2639,False
2995,False
3396,False
3284,False
2803,False
2081,False
3852,False
2715,False
3419,False
2543,False
3210,False
2847,False
3113,False
3636,False
2199,False
2312,False
2061,False
2749,False
2200,False
3068,False
3406,False
3461,False
3134,False
3914,False
2727,False
2219,False
2848,False
3601,False
2825,False
2483,False
2303,False
3236,False
2224,False
3842,False
2203,False
3500,False
2182,False
3874,False
2404,False
3389,False
3612,False
3131,False
2060,False
3120,False
2013,False
2318,False
3752,False
2866,False
2247,False
3174,False
2090,False
2939,False
3999,False
2930,False
3818,False
3351,False
3466,False
3486,False
3803,False
3146,False
2025,False
2678,False
2923,False
3888,False
3142,False
3825,False
2814,False
3964,False
2014,False
3515,False
3583,False
2595,False
3989,False
2003,False
3111,False
2747,False
2236,False
3430,False
3101,False
3167,False
2080,False
2491,False
2559,False
