,years_experience,degree
2482,2.0,0.0
2199,0.0,3.0
2155,1.0,0.0
3488,0.0,2.0
2620,0.0,2.0
3773,0.0,1.0
2380,0.0,2.0
2359,3.0,0.0
3724,1.0,1.0
3528,2.0,0.0
2197,0.0,1.0
3194,0.0,1.0
3718,2.0,0.0
2106,0.0,1.0
3964,0.0,1.0
3921,0.0,1.0
3346,0.0,1.0
3208,2.0,0.0
3230,0.0,3.0
2339,0.0,1.0
3169,0.0,3.0
2033,2.0,0.0
3777,1.0,1.0
3007,0.0,2.0
2049,1.0,2.0
2113,1.0,1.0
3593,0.0,3.0
2813,0.0,1.0
2140,1.0,1.0
3257,0.0,1.0
2829,0.0,3.0
3821,0.0,3.0
2094,2.0,1.0
2281,0.0,3.0
3942,0.0,2.0
2146,1.0,0.0
3112,2.0,0.0
2883,0.0,3.0
3671,0.0,1.0
3624,1.0,0.0
2084,1.0,0.0
3031,1.0,0.0
2787,0.0,2.0
2962,0.0,2.0
2060,2.0,1.0
2564,0.0,2.0
3756,0.0,1.0
3440,2.0,1.0
2115,0.0,3.0
2301,1.0,0.0
3161,0.0,2.0
3124,1.0,1.0
2011,2.0,0.0
3287,1.0,1.0
3348,1.0,0.0
3419,0.0,1.0
2231,1.0,1.0
3845,0.0,3.0
3631,1.0,1.0
3843,0.0,1.0
3086,0.0,3.0
3564,3.0,0.0
2354,0.0,2.0
3507,0.0,2.0
2744,2.0,1.0
3795,0.0,3.0
3347,1.0,1.0
2492,0.0,1.0
3901,0.0,1.0
2880,0.0,1.0
2255,0.0,3.0
3958,1.0,0.0
2590,0.0,2.0
3591,2.0,0.0
3638,1.0,0.0
3098,2.0,0.0
3626,0.0,3.0
2552,0.0,1.0
2969,0.0,3.0
2434,1.0,0.0
3651,0.0,3.0
3164,0.0,1.0
3458,1.0,1.0
2027,0.0,3.0
3323,0.0,3.0
2283,0.0,3.0
2733,0.0,1.0
3788,0.0,1.0
2186,0.0,2.0
3656,0.0,2.0
3509,0.0,1.0
3139,0.0,3.0
3883,1.0,0.0
2151,0.0,1.0
2554,0.0,2.0
3061,2.0,1.0
2501,2.0,1.0
3587,1.0,0.0
3551,1.0,1.0
3850,1.0,1.0
2979,2.0,1.0
3639,0.0,1.0
2555,1.0,1.0
2774,0.0,2.0
3497,1.0,1.0
3657,1.0,0.0
2261,1.0,2.0
3895,1.0,1.0
2967,0.0,2.0
2553,1.0,0.0
2583,0.0,3.0
2796,2.0,0.0
2534,0.0,1.0
2749,0.0,3.0
3284,2.0,0.0
3983,0.0,3.0
3721,0.0,3.0
3446,0.0,1.0
2067,0.0,2.0
2696,0.0,1.0
2757,1.0,1.0
2484,2.0,0.0
2780,0.0,3.0
2204,0.0,3.0
2227,0.0,3.0
3926,2.0,0.0
2218,1.0,0.0
3065,3.0,0.0
3786,0.0,1.0
3418,0.0,1.0
2625,0.0,3.0
2010,0.0,1.0
3758,0.0,1.0
2518,0.0,2.0
2141,0.0,3.0
3402,0.0,3.0
3629,0.0,3.0
3968,0.0,2.0
3294,0.0,3.0
2622,0.0,3.0
3583,0.0,1.0
2632,1.0,1.0
2130,0.0,2.0
3285,0.0,3.0
3519,2.0,1.0
3231,1.0,1.0
3747,0.0,2.0
3327,1.0,1.0
3415,0.0,2.0
3242,0.0,3.0
3739,0.0,1.0
3897,0.0,3.0
2865,0.0,1.0
2908,0.0,1.0
3734,1.0,1.0
3091,0.0,1.0
3760,0.0,1.0
2673,1.0,1.0
2254,2.0,1.0
2153,2.0,0.0
2697,1.0,1.0
3574,0.0,3.0
3319,1.0,1.0
2046,1.0,1.0
2717,0.0,1.0
3494,1.0,1.0
3558,0.0,1.0
2524,0.0,1.0
3073,0.0,2.0
3396,0.0,2.0
3292,0.0,3.0
3818,0.0,3.0
2489,0.0,1.0
3803,2.0,0.0
2723,1.0,1.0
2270,0.0,1.0
3364,1.0,0.0
3922,0.0,2.0
3765,1.0,1.0
3303,0.0,2.0
3530,2.0,0.0
2674,0.0,1.0
3456,0.0,3.0
2658,0.0,1.0
3956,1.0,2.0
3941,0.0,3.0
3541,2.0,1.0
3763,0.0,3.0
2454,0.0,1.0
2456,0.0,1.0
2437,0.0,3.0
2597,1.0,2.0
2131,2.0,0.0
2350,2.0,0.0
2694,0.0,1.0
2660,0.0,1.0
3799,1.0,0.0
3374,1.0,1.0
3250,0.0,1.0
3436,0.0,1.0
