,y_hat
3380,False
2060,False
2877,False
3224,False
3038,False
3501,False
2880,False
2983,False
2111,False
3589,False
2897,False
3019,False
3208,False
2308,False
2890,False
2028,False
2860,False
2444,False
3774,False
3384,False
3892,False
3398,False
3773,False
2356,False
2619,False
2520,False
2609,False
3496,False
2084,False
2922,False
2206,False
2351,False
2672,False
3738,False
3753,False
2029,False
2649,False
3878,False
3857,False
3100,False
3400,False
2601,False
2539,False
3228,False
2383,False
2164,False
3914,False
2812,False
3916,False
3877,False
2536,False
3343,False
2607,False
2574,False
2845,False
2440,False
2743,False
2589,False
2811,False
2898,False
3985,False
2511,False
2991,False
2076,False
3239,False
2367,False
3644,False
3534,False
2300,False
2446,False
2407,False
3973,False
2707,False
2167,False
3729,False
2323,False
2524,False
2088,False
2091,False
2785,False
3467,False
3529,False
2313,False
2220,False
3342,False
2582,False
3469,False
3682,False
2401,False
3542,False
3898,False
3991,False
2093,False
2722,False
2192,False
3345,False
2135,False
3675,False
3821,False
2742,False
2205,False
2518,False
2976,False
3386,False
3249,False
3143,False
3869,False
3741,False
2869,False
2557,False
2382,False
3326,False
2016,False
2215,False
3478,False
3497,False
3703,False
3235,False
2809,False
2465,False
3056,False
2579,False
3331,False
3292,False
2626,False
3449,False
3344,False
2454,False
2381,False
2831,False
2284,False
2141,False
2705,False
2377,False
3109,False
2650,False
2038,False
3907,False
2159,False
3723,False
2175,False
2567,False
3187,False
3298,False
3832,False
2268,False
3951,False
3555,False
3858,False
2645,False
3777,False
3140,False
2851,False
2453,False
3840,False
3362,False
2906,False
3427,False
3357,False
3158,False
2900,False
2248,False
2009,False
2662,False
2152,False
2451,False
3031,False
2978,False
3443,False
2429,False
3455,False
2331,False
3879,False
2369,False
3854,False
2773,False
3498,False
3704,False
3376,False
3181,False
2939,False
3475,False
2614,False
2341,False
2354,False
3590,False
2931,False
3352,False
3264,False
2423,False
3935,False
3091,False
2486,False
3613,False
2149,False
2829,False
3625,False
3321,False
3072,False
3193,False
