,years_experience,degree,nr_commits,nr_languages,nr_stars
3829,1.0,0.0,18.0,1.0,2.0
2034,0.0,0.0,2.0,7.0,4.0
3241,0.0,2.0,4.0,2.0,5.0
2706,1.0,1.0,12.0,8.0,3.0
2440,1.0,1.0,12.0,3.0,3.0
2008,3.0,0.0,31.0,0.0,2.0
3638,2.0,0.0,24.0,3.0,3.0
2598,2.0,0.0,31.0,1.0,2.0
3867,1.0,1.0,17.0,8.0,3.0
2043,1.0,1.0,13.0,17.0,2.0
3218,1.0,0.0,13.0,3.0,3.0
2115,3.0,0.0,32.0,10.0,5.0
3838,2.0,1.0,25.0,3.0,5.0
3805,2.0,0.0,24.0,0.0,1.0
2869,1.0,0.0,13.0,3.0,5.0
3051,1.0,1.0,14.0,3.0,2.0
2368,2.0,0.0,22.0,0.0,3.0
2986,1.0,2.0,15.0,3.0,2.0
2763,0.0,2.0,2.0,0.0,1.0
2741,1.0,0.0,14.0,5.0,3.0
2617,2.0,0.0,23.0,3.0,3.0
3001,1.0,0.0,17.0,6.0,4.0
3853,1.0,1.0,16.0,6.0,5.0
3884,1.0,1.0,14.0,4.0,6.0
3035,5.0,0.0,55.0,6.0,5.0
2327,4.0,0.0,45.0,0.0,0.0
3593,3.0,0.0,32.0,0.0,3.0
3927,0.0,1.0,5.0,0.0,2.0
2859,2.0,0.0,21.0,10.0,2.0
3778,0.0,0.0,4.0,1.0,2.0
2662,1.0,0.0,15.0,2.0,4.0
3029,2.0,0.0,22.0,5.0,8.0
2953,1.0,1.0,16.0,2.0,2.0
3396,1.0,2.0,15.0,6.0,6.0
2677,1.0,1.0,13.0,4.0,2.0
3582,2.0,0.0,23.0,3.0,5.0
3384,2.0,1.0,28.0,11.0,5.0
3169,1.0,0.0,12.0,0.0,8.0
2927,0.0,0.0,2.0,3.0,2.0
2174,1.0,0.0,11.0,4.0,4.0
2385,0.0,1.0,5.0,4.0,0.0
3338,1.0,1.0,16.0,1.0,3.0
3388,4.0,0.0,46.0,1.0,7.0
2970,2.0,1.0,24.0,12.0,6.0
3423,2.0,0.0,24.0,6.0,1.0
3628,1.0,0.0,12.0,5.0,2.0
3324,1.0,0.0,10.0,6.0,6.0
2474,0.0,0.0,5.0,1.0,2.0
2351,1.0,1.0,12.0,4.0,4.0
3815,2.0,0.0,22.0,1.0,5.0
3733,1.0,1.0,14.0,2.0,5.0
3538,3.0,0.0,31.0,2.0,6.0
3494,2.0,0.0,23.0,0.0,4.0
3939,3.0,0.0,32.0,1.0,6.0
2013,1.0,0.0,15.0,15.0,7.0
3567,2.0,0.0,24.0,2.0,6.0
2581,1.0,0.0,14.0,4.0,1.0
3481,3.0,0.0,36.0,3.0,5.0
2712,2.0,1.0,24.0,1.0,4.0
3798,1.0,1.0,14.0,2.0,7.0
2900,2.0,0.0,21.0,6.0,10.0
3118,1.0,1.0,13.0,7.0,2.0
3441,1.0,0.0,12.0,1.0,5.0
2194,0.0,2.0,2.0,4.0,8.0
2408,0.0,1.0,1.0,4.0,6.0
3629,1.0,1.0,12.0,5.0,7.0
3456,0.0,0.0,4.0,4.0,0.0
2671,0.0,0.0,4.0,4.0,2.0
2675,1.0,1.0,15.0,3.0,1.0
3895,0.0,2.0,3.0,2.0,8.0
2947,3.0,0.0,35.0,0.0,8.0
2049,1.0,0.0,11.0,0.0,2.0
3282,0.0,0.0,1.0,5.0,6.0
3263,1.0,0.0,15.0,1.0,6.0
3523,3.0,0.0,36.0,2.0,4.0
2874,0.0,0.0,5.0,4.0,1.0
2107,2.0,0.0,23.0,6.0,5.0
3565,2.0,0.0,21.0,2.0,5.0
2438,2.0,0.0,23.0,1.0,4.0
3573,2.0,0.0,22.0,0.0,3.0
3952,2.0,1.0,24.0,5.0,3.0
3918,1.0,0.0,13.0,6.0,10.0
2750,3.0,0.0,34.0,5.0,6.0
2932,0.0,0.0,7.0,12.0,2.0
3254,1.0,1.0,16.0,6.0,7.0
3270,1.0,0.0,16.0,7.0,3.0
2772,0.0,2.0,1.0,2.0,5.0
3378,1.0,0.0,10.0,5.0,5.0
3541,1.0,0.0,12.0,6.0,1.0
3129,0.0,0.0,2.0,1.0,2.0
3526,1.0,2.0,14.0,2.0,1.0
3445,2.0,0.0,23.0,3.0,5.0
2992,0.0,2.0,3.0,2.0,2.0
3221,0.0,0.0,2.0,0.0,15.0
2587,0.0,2.0,3.0,2.0,4.0
3720,3.0,0.0,34.0,5.0,1.0
3431,2.0,1.0,22.0,3.0,8.0
3349,0.0,2.0,7.0,3.0,3.0
2503,2.0,0.0,22.0,4.0,5.0
2130,2.0,0.0,21.0,2.0,2.0
2022,2.0,0.0,24.0,7.0,3.0
2432,2.0,0.0,25.0,0.0,2.0
2940,2.0,1.0,22.0,0.0,4.0
2684,3.0,0.0,31.0,2.0,0.0
2409,2.0,0.0,22.0,1.0,7.0
2320,3.0,0.0,35.0,4.0,0.0
3062,1.0,0.0,13.0,0.0,1.0
2909,0.0,0.0,2.0,4.0,6.0
2415,1.0,0.0,13.0,9.0,5.0
3178,2.0,1.0,27.0,6.0,4.0
3362,0.0,2.0,3.0,2.0,5.0
2981,3.0,0.0,32.0,7.0,2.0
3339,0.0,2.0,7.0,4.0,1.0
3266,2.0,0.0,24.0,12.0,4.0
3773,2.0,0.0,21.0,4.0,6.0
3874,1.0,0.0,16.0,2.0,6.0
2744,3.0,0.0,32.0,0.0,2.0
3345,0.0,2.0,2.0,2.0,2.0
2592,1.0,0.0,13.0,7.0,0.0
2651,1.0,1.0,11.0,4.0,4.0
2254,1.0,1.0,13.0,8.0,2.0
2806,2.0,2.0,20.0,4.0,2.0
3021,1.0,0.0,12.0,0.0,7.0
3476,2.0,0.0,25.0,16.0,4.0
3756,0.0,0.0,4.0,6.0,4.0
2267,1.0,0.0,14.0,6.0,4.0
2842,1.0,1.0,16.0,2.0,6.0
3064,2.0,0.0,25.0,5.0,1.0
2600,4.0,0.0,45.0,0.0,11.0
3993,2.0,2.0,20.0,6.0,3.0
2621,1.0,1.0,13.0,7.0,6.0
2977,2.0,0.0,24.0,2.0,2.0
2453,3.0,2.0,31.0,6.0,3.0
2061,3.0,0.0,34.0,0.0,5.0
2434,0.0,0.0,0.0,2.0,0.0
2064,0.0,2.0,6.0,1.0,7.0
2906,3.0,0.0,36.0,2.0,10.0
3788,2.0,0.0,24.0,0.0,11.0
3407,0.0,2.0,2.0,2.0,1.0
3039,2.0,0.0,25.0,3.0,3.0
3666,1.0,0.0,13.0,0.0,6.0
2728,3.0,0.0,31.0,5.0,1.0
3823,3.0,0.0,36.0,3.0,6.0
2665,1.0,0.0,11.0,0.0,3.0
2595,3.0,0.0,36.0,1.0,7.0
3123,1.0,0.0,17.0,6.0,2.0
2821,2.0,0.0,23.0,4.0,5.0
2479,2.0,0.0,27.0,2.0,2.0
3120,2.0,0.0,26.0,3.0,1.0
3182,1.0,2.0,14.0,9.0,3.0
3403,3.0,0.0,35.0,6.0,3.0
2393,1.0,1.0,14.0,3.0,2.0
3759,2.0,1.0,23.0,1.0,12.0
3136,3.0,0.0,32.0,4.0,5.0
3804,1.0,1.0,14.0,7.0,4.0
3405,3.0,0.0,32.0,4.0,3.0
3513,1.0,0.0,12.0,8.0,7.0
2305,0.0,0.0,6.0,1.0,2.0
2897,2.0,0.0,20.0,4.0,5.0
2162,1.0,0.0,13.0,5.0,1.0
2646,0.0,0.0,1.0,2.0,5.0
2192,0.0,0.0,6.0,7.0,10.0
2501,2.0,1.0,22.0,2.0,7.0
3356,1.0,0.0,11.0,1.0,4.0
2099,1.0,0.0,16.0,5.0,6.0
2352,3.0,0.0,34.0,7.0,2.0
3374,3.0,0.0,33.0,7.0,3.0
2391,1.0,0.0,15.0,3.0,4.0
2717,0.0,1.0,2.0,10.0,1.0
2603,2.0,1.0,23.0,8.0,0.0
3781,3.0,0.0,33.0,0.0,6.0
2700,0.0,1.0,6.0,4.0,4.0
2131,3.0,0.0,34.0,2.0,7.0
3406,2.0,0.0,22.0,1.0,3.0
3999,1.0,0.0,12.0,0.0,12.0
2442,0.0,2.0,0.0,1.0,7.0
3052,0.0,2.0,7.0,6.0,4.0
3047,0.0,0.0,3.0,6.0,4.0
2814,2.0,0.0,22.0,3.0,11.0
3945,1.0,2.0,13.0,7.0,3.0
3760,2.0,0.0,24.0,0.0,8.0
2516,2.0,0.0,28.0,9.0,5.0
3099,1.0,0.0,12.0,1.0,5.0
2290,3.0,0.0,35.0,6.0,2.0
3721,2.0,0.0,24.0,2.0,3.0
3170,3.0,0.0,36.0,7.0,7.0
2209,2.0,1.0,23.0,5.0,4.0
2199,1.0,2.0,13.0,2.0,7.0
3301,0.0,1.0,2.0,5.0,1.0
3944,2.0,0.0,25.0,7.0,5.0
3841,0.0,0.0,3.0,0.0,3.0
3154,3.0,0.0,34.0,3.0,3.0
3201,1.0,0.0,17.0,5.0,9.0
3660,0.0,2.0,9.0,3.0,3.0
2122,0.0,3.0,8.0,3.0,17.0
3825,3.0,0.0,33.0,4.0,2.0
3516,2.0,1.0,25.0,9.0,1.0
2809,3.0,0.0,33.0,1.0,4.0
3074,2.0,1.0,24.0,2.0,4.0
3746,1.0,2.0,13.0,3.0,3.0
