,y
3256,1.0
3840,1.0
3569,1.0
2913,1.0
2425,1.0
2625,1.0
2654,1.0
3369,1.0
3982,1.0
2390,1.0
2364,1.0
2320,1.0
2718,1.0
2446,0.0
3063,1.0
2872,1.0
2844,1.0
2566,1.0
2785,1.0
2775,1.0
2740,1.0
3135,1.0
2165,1.0
3043,1.0
2874,1.0
2096,1.0
3768,1.0
3019,1.0
3291,1.0
2731,1.0
3394,1.0
3097,1.0
2836,1.0
2491,1.0
3985,1.0
2027,1.0
2371,1.0
2552,1.0
2877,1.0
2098,1.0
2051,0.0
3818,1.0
3134,1.0
2301,1.0
2195,1.0
3012,1.0
3387,0.0
2630,1.0
2607,1.0
3777,0.0
2245,1.0
2229,0.0
2586,1.0
2833,1.0
3892,1.0
2907,1.0
3089,1.0
3898,0.0
2192,1.0
2125,0.0
2666,1.0
3970,1.0
3304,1.0
2274,1.0
3469,1.0
3648,1.0
3837,1.0
3524,1.0
2968,1.0
3374,1.0
3254,1.0
2994,1.0
3749,1.0
2442,0.0
2620,1.0
2612,1.0
2982,0.0
3269,0.0
3650,1.0
2935,1.0
2189,1.0
2329,1.0
3413,0.0
3138,1.0
3257,1.0
3518,1.0
3691,1.0
2746,0.0
3788,0.0
3376,1.0
2784,1.0
2531,1.0
2726,0.0
3609,1.0
2180,1.0
3483,1.0
3960,1.0
3143,1.0
2662,0.0
3583,1.0
2694,1.0
2660,1.0
2294,1.0
2040,0.0
2337,1.0
2407,1.0
3815,1.0
3086,1.0
3114,1.0
2903,1.0
3441,1.0
2852,1.0
3667,1.0
3677,1.0
2392,1.0
2384,0.0
3144,1.0
2000,0.0
2580,1.0
2131,1.0
2451,1.0
3141,1.0
3551,1.0
2159,1.0
3412,1.0
3485,1.0
2023,1.0
2460,1.0
2940,1.0
3684,1.0
2381,1.0
3585,1.0
2058,1.0
3498,1.0
2863,1.0
2126,1.0
3377,1.0
2326,1.0
3443,1.0
3122,1.0
3209,0.0
2819,1.0
3192,1.0
2719,1.0
3041,1.0
3496,1.0
2174,1.0
3278,1.0
3017,1.0
3560,1.0
2593,1.0
3082,1.0
2456,1.0
3004,1.0
3060,1.0
2514,1.0
3530,1.0
3013,1.0
2636,0.0
2680,1.0
3874,0.0
3834,1.0
2035,1.0
3432,0.0
2091,1.0
3449,1.0
2226,1.0
3769,1.0
2867,1.0
2565,1.0
3606,1.0
3876,0.0
2748,1.0
3397,1.0
2745,1.0
3845,1.0
3079,1.0
3980,1.0
2496,1.0
2847,1.0
2208,1.0
3202,1.0
3901,1.0
3679,1.0
2262,0.0
2339,1.0
2009,1.0
3774,1.0
2617,1.0
2830,1.0
3500,1.0
3591,1.0
3724,1.0
2959,1.0
3463,1.0
3277,1.0
2966,1.0
2513,1.0
3816,1.0
2794,0.0
