,years_experience,degree
2208,0.0,3.0
3912,0.0,1.0
3818,1.0,0.0
2840,1.0,0.0
3074,0.0,1.0
3163,0.0,1.0
2051,0.0,2.0
2176,0.0,3.0
3067,2.0,0.0
2896,0.0,2.0
2486,0.0,1.0
3124,2.0,0.0
3240,1.0,0.0
2235,0.0,3.0
2192,2.0,0.0
2389,1.0,0.0
3528,0.0,1.0
3960,1.0,1.0
3576,0.0,0.0
3899,1.0,1.0
3819,1.0,0.0
3782,0.0,2.0
3789,1.0,1.0
2004,1.0,0.0
2418,0.0,2.0
2833,0.0,2.0
2730,0.0,2.0
3243,1.0,1.0
2850,0.0,3.0
3530,0.0,3.0
2417,0.0,1.0
2092,1.0,1.0
3147,2.0,0.0
2722,2.0,0.0
3577,2.0,0.0
2972,0.0,1.0
2495,0.0,1.0
2635,0.0,2.0
3689,0.0,2.0
2238,0.0,3.0
3919,0.0,2.0
2028,1.0,0.0
3902,0.0,1.0
2187,1.0,1.0
2298,1.0,2.0
3197,0.0,2.0
3095,0.0,1.0
3513,1.0,1.0
3852,0.0,1.0
3612,0.0,1.0
3956,0.0,2.0
3507,0.0,0.0
2726,2.0,0.0
2153,0.0,2.0
2430,1.0,0.0
3741,1.0,1.0
3731,2.0,0.0
3166,0.0,1.0
3787,1.0,0.0
2623,0.0,1.0
3071,0.0,1.0
2085,0.0,1.0
3595,1.0,0.0
3474,2.0,1.0
2013,0.0,1.0
3052,0.0,3.0
2521,3.0,0.0
3472,0.0,0.0
3490,0.0,2.0
3469,0.0,1.0
2463,1.0,0.0
2182,2.0,0.0
2768,0.0,1.0
2343,1.0,0.0
3636,0.0,2.0
3923,0.0,3.0
2012,2.0,0.0
3179,0.0,2.0
2918,0.0,1.0
2933,1.0,1.0
2947,0.0,0.0
3222,2.0,0.0
2683,1.0,0.0
2017,0.0,3.0
2712,2.0,0.0
2925,0.0,2.0
2283,0.0,0.0
2356,1.0,0.0
3711,0.0,1.0
2851,1.0,1.0
3370,1.0,1.0
2621,0.0,2.0
2261,0.0,1.0
2528,1.0,1.0
2943,2.0,1.0
2674,2.0,0.0
3015,0.0,3.0
2809,1.0,0.0
3047,0.0,1.0
3458,0.0,2.0
2401,0.0,3.0
2600,1.0,1.0
3412,2.0,0.0
3185,0.0,1.0
2789,1.0,0.0
3726,0.0,2.0
2967,1.0,0.0
2383,0.0,2.0
2743,0.0,3.0
3379,1.0,1.0
3097,1.0,0.0
2442,0.0,2.0
3556,2.0,1.0
2306,0.0,3.0
2304,0.0,1.0
2718,3.0,0.0
2663,0.0,2.0
2534,0.0,2.0
3791,1.0,1.0
3216,0.0,3.0
2509,1.0,1.0
3446,0.0,1.0
3391,0.0,1.0
2322,0.0,2.0
3361,0.0,1.0
2078,2.0,0.0
2849,0.0,3.0
2233,0.0,2.0
3403,0.0,1.0
2425,0.0,3.0
3776,1.0,1.0
2131,2.0,1.0
3204,1.0,0.0
3101,2.0,0.0
3817,0.0,3.0
3225,0.0,1.0
3094,0.0,3.0
3193,0.0,1.0
3242,0.0,2.0
2802,2.0,1.0
2492,1.0,1.0
3471,2.0,1.0
3827,1.0,1.0
3257,0.0,3.0
2742,1.0,1.0
2912,1.0,0.0
3906,0.0,3.0
2988,0.0,2.0
2178,0.0,3.0
3627,0.0,2.0
3384,1.0,0.0
3554,0.0,2.0
3761,2.0,0.0
3687,1.0,0.0
3801,0.0,1.0
3651,1.0,1.0
3882,1.0,0.0
2854,0.0,3.0
3181,1.0,1.0
3536,0.0,0.0
2699,0.0,3.0
2914,0.0,3.0
2963,0.0,1.0
2351,2.0,0.0
3330,0.0,2.0
3570,0.0,1.0
3173,1.0,0.0
3849,0.0,1.0
2615,0.0,3.0
3703,0.0,1.0
2859,2.0,0.0
3230,0.0,1.0
3545,0.0,3.0
2269,0.0,2.0
2047,0.0,3.0
3843,0.0,2.0
3730,0.0,1.0
3757,0.0,2.0
2738,0.0,1.0
2272,0.0,1.0
3997,0.0,1.0
2326,1.0,0.0
2954,1.0,0.0
3641,0.0,3.0
3809,0.0,1.0
2553,0.0,1.0
2177,2.0,0.0
3841,1.0,0.0
3416,1.0,1.0
3149,0.0,3.0
3371,0.0,3.0
3520,1.0,0.0
2939,2.0,0.0
2104,1.0,1.0
2484,2.0,0.0
2147,0.0,2.0
3656,0.0,1.0
3963,0.0,3.0
3184,0.0,3.0
3421,1.0,0.0
