,y
3126,1.0
2150,0.0
3730,0.0
3748,0.0
2349,1.0
2612,1.0
3248,0.0
3808,1.0
2904,1.0
2019,1.0
3270,1.0
2652,0.0
3493,0.0
3528,1.0
2731,0.0
2006,0.0
2600,1.0
2855,1.0
2287,0.0
3110,0.0
2471,1.0
2447,0.0
3866,0.0
3106,0.0
3344,0.0
2260,0.0
2334,1.0
2668,0.0
3058,1.0
3319,1.0
2520,0.0
3772,0.0
2718,0.0
3163,1.0
2716,0.0
2648,1.0
3733,0.0
2922,1.0
3551,0.0
2005,0.0
3832,0.0
3632,0.0
2821,0.0
3874,0.0
3897,0.0
3611,1.0
3447,1.0
2072,1.0
3830,0.0
2253,1.0
2875,0.0
2179,0.0
3875,0.0
2133,1.0
3094,0.0
2379,0.0
3164,0.0
3970,0.0
3374,1.0
3837,0.0
3926,0.0
3721,0.0
3411,0.0
3187,0.0
2356,1.0
2885,1.0
2090,0.0
2314,0.0
2783,0.0
3705,1.0
3502,0.0
3418,0.0
3048,0.0
2529,0.0
2369,1.0
2365,0.0
3492,0.0
2698,0.0
3155,1.0
2106,1.0
3381,1.0
2395,0.0
3034,1.0
3913,1.0
2330,0.0
3480,0.0
2075,1.0
2807,1.0
2853,0.0
2914,0.0
3054,0.0
2804,0.0
2833,0.0
2107,0.0
2261,0.0
2896,0.0
2760,0.0
2418,1.0
3306,0.0
2457,1.0
2806,1.0
2640,0.0
3588,0.0
3793,1.0
2375,1.0
3718,1.0
2670,0.0
3488,0.0
3586,0.0
2736,1.0
2188,0.0
3393,1.0
2763,0.0
2918,0.0
2832,0.0
3676,1.0
3231,1.0
2109,0.0
2155,1.0
2455,0.0
3901,0.0
2496,0.0
2588,0.0
2727,1.0
2437,0.0
3651,0.0
2851,0.0
3639,0.0
2016,0.0
3784,0.0
2299,0.0
3475,0.0
2340,0.0
3619,1.0
2181,0.0
2615,0.0
3440,0.0
3731,1.0
2408,1.0
2276,0.0
3774,1.0
2057,0.0
2030,0.0
3161,1.0
2070,0.0
2118,0.0
2554,1.0
3841,1.0
3027,1.0
3309,0.0
3104,1.0
3147,1.0
2169,0.0
2476,0.0
3581,0.0
3691,0.0
2860,0.0
3399,1.0
3984,1.0
2350,0.0
2946,1.0
3057,0.0
2963,1.0
2538,0.0
3328,1.0
2092,0.0
3349,1.0
2355,0.0
3912,0.0
2249,1.0
3809,0.0
2732,1.0
3580,1.0
3980,0.0
3565,0.0
2318,0.0
3234,0.0
3208,1.0
2012,0.0
2536,0.0
3037,0.0
3697,0.0
2621,0.0
3285,1.0
3162,0.0
2208,0.0
3657,0.0
2983,0.0
3706,0.0
2025,1.0
2575,1.0
3860,0.0
2296,0.0
2239,0.0
2562,0.0
3070,0.0
3345,0.0
3413,0.0
2629,0.0
3136,0.0
