,years_experience,degree
3116,0.0,1.0
3037,0.0,3.0
3617,2.0,0.0
2989,0.0,2.0
3474,0.0,3.0
2042,1.0,1.0
3454,0.0,1.0
3241,2.0,1.0
3797,1.0,1.0
3082,1.0,1.0
2035,0.0,2.0
3268,0.0,1.0
3607,1.0,1.0
2618,0.0,1.0
3154,1.0,0.0
2040,0.0,3.0
2653,0.0,1.0
2859,0.0,1.0
3195,1.0,1.0
2965,0.0,3.0
3845,0.0,2.0
2090,0.0,3.0
2521,0.0,1.0
2369,0.0,1.0
3487,2.0,1.0
3144,0.0,3.0
3269,3.0,1.0
2993,0.0,1.0
2102,0.0,3.0
3301,1.0,2.0
3757,0.0,3.0
2809,0.0,3.0
3973,0.0,1.0
3186,0.0,2.0
3578,0.0,2.0
3251,3.0,1.0
3783,0.0,1.0
3383,0.0,3.0
3019,0.0,1.0
2986,1.0,0.0
2292,3.0,0.0
2166,0.0,1.0
2510,1.0,0.0
2761,0.0,1.0
3471,0.0,1.0
3165,0.0,3.0
3112,1.0,3.0
2876,3.0,1.0
3967,2.0,0.0
2806,0.0,3.0
3647,2.0,0.0
3007,0.0,3.0
2323,1.0,0.0
2398,0.0,1.0
3083,1.0,2.0
3415,0.0,1.0
3885,0.0,3.0
2703,0.0,1.0
3624,0.0,1.0
3766,0.0,2.0
3480,0.0,3.0
3748,0.0,3.0
3629,0.0,1.0
2749,2.0,1.0
2499,2.0,1.0
2280,2.0,1.0
3579,0.0,1.0
3047,0.0,3.0
2081,2.0,0.0
2471,1.0,3.0
3177,3.0,0.0
2466,0.0,1.0
2278,1.0,0.0
2120,0.0,1.0
3104,1.0,1.0
2633,2.0,1.0
2574,0.0,1.0
2492,0.0,3.0
2606,1.0,1.0
2917,0.0,1.0
3991,1.0,1.0
2240,0.0,2.0
2263,2.0,2.0
3632,0.0,1.0
2541,0.0,2.0
2135,0.0,1.0
2745,1.0,1.0
2077,0.0,1.0
2111,1.0,3.0
3702,0.0,2.0
3016,0.0,3.0
3744,2.0,0.0
2105,0.0,1.0
3814,1.0,2.0
2062,1.0,3.0
3888,0.0,1.0
2383,1.0,3.0
2098,0.0,1.0
2123,0.0,1.0
2283,1.0,1.0
3416,0.0,1.0
2464,0.0,1.0
3972,2.0,0.0
3917,1.0,2.0
2457,3.0,1.0
2368,0.0,1.0
3446,0.0,3.0
2927,1.0,1.0
3768,1.0,1.0
3619,0.0,1.0
3903,0.0,2.0
2971,0.0,3.0
2905,1.0,3.0
3045,1.0,1.0
2614,0.0,1.0
2984,0.0,3.0
3510,0.0,1.0
3319,0.0,2.0
2735,0.0,2.0
2624,0.0,1.0
3514,0.0,1.0
2567,1.0,1.0
2814,0.0,1.0
2578,1.0,1.0
3341,0.0,1.0
2720,0.0,1.0
3616,0.0,1.0
3694,1.0,0.0
2242,0.0,1.0
3005,0.0,3.0
3184,0.0,1.0
2694,4.0,0.0
2069,0.0,2.0
2337,0.0,3.0
3698,0.0,3.0
3245,0.0,1.0
2375,1.0,1.0
3438,2.0,0.0
2052,0.0,1.0
2130,3.0,0.0
2625,0.0,1.0
2100,0.0,3.0
3756,0.0,1.0
3309,0.0,1.0
3023,1.0,1.0
3933,1.0,1.0
2405,1.0,0.0
3148,1.0,1.0
3228,2.0,1.0
3517,1.0,3.0
3904,0.0,3.0
2488,2.0,1.0
3719,0.0,3.0
2470,0.0,2.0
3877,0.0,2.0
2339,0.0,2.0
3093,0.0,3.0
3133,1.0,1.0
2507,1.0,3.0
2213,0.0,1.0
3932,1.0,2.0
3800,0.0,1.0
2660,2.0,1.0
2746,0.0,1.0
2342,0.0,1.0
3372,0.0,3.0
2678,1.0,3.0
3065,0.0,1.0
3099,0.0,3.0
2775,0.0,1.0
3914,0.0,2.0
2237,1.0,1.0
3263,0.0,1.0
2695,1.0,1.0
3994,0.0,3.0
2796,0.0,1.0
2393,0.0,1.0
2658,0.0,1.0
2295,0.0,1.0
2169,0.0,2.0
2877,0.0,3.0
2074,0.0,1.0
3191,1.0,2.0
2319,0.0,3.0
2004,0.0,2.0
3595,0.0,3.0
3160,0.0,1.0
3392,0.0,2.0
2066,1.0,1.0
3486,2.0,1.0
2060,0.0,2.0
2479,2.0,0.0
3407,1.0,0.0
2571,1.0,1.0
2338,0.0,3.0
3397,3.0,1.0
2270,0.0,1.0
2455,0.0,1.0
3886,1.0,3.0
3272,0.0,2.0
