,years_experience,degree
3123,0.0,2.0
2988,0.0,1.0
2962,0.0,3.0
3466,0.0,2.0
2767,0.0,3.0
2308,2.0,0.0
3540,0.0,3.0
3343,0.0,1.0
2493,0.0,3.0
3974,1.0,1.0
2330,0.0,3.0
2588,0.0,1.0
3282,1.0,1.0
3125,1.0,1.0
3545,0.0,1.0
3142,0.0,1.0
3137,0.0,1.0
2157,0.0,1.0
3488,0.0,2.0
3998,0.0,2.0
3109,1.0,0.0
2784,3.0,1.0
3451,0.0,1.0
2969,0.0,1.0
3583,0.0,3.0
3443,0.0,2.0
3512,1.0,1.0
2663,0.0,3.0
3843,0.0,3.0
2240,1.0,1.0
2180,2.0,1.0
3575,0.0,2.0
3662,0.0,3.0
3419,0.0,3.0
2517,2.0,1.0
2499,1.0,1.0
2827,1.0,1.0
3264,0.0,1.0
3840,0.0,3.0
3809,1.0,0.0
2807,2.0,0.0
3750,1.0,0.0
3135,2.0,0.0
2668,0.0,2.0
2401,3.0,0.0
2817,0.0,2.0
3711,2.0,1.0
2620,0.0,3.0
3956,0.0,2.0
2745,1.0,2.0
3177,0.0,1.0
2450,1.0,1.0
3972,1.0,0.0
3412,1.0,0.0
3946,1.0,1.0
2785,0.0,2.0
2564,0.0,1.0
3397,0.0,2.0
2490,2.0,0.0
2673,0.0,1.0
3219,0.0,1.0
2074,1.0,0.0
2572,2.0,0.0
3593,0.0,1.0
2575,0.0,1.0
3724,0.0,2.0
3510,0.0,3.0
2421,0.0,3.0
2778,0.0,1.0
2659,0.0,1.0
2326,1.0,1.0
3710,0.0,2.0
3336,0.0,1.0
2524,1.0,0.0
3117,0.0,1.0
2148,0.0,3.0
3590,0.0,2.0
2281,0.0,2.0
2480,1.0,1.0
3531,0.0,2.0
3157,0.0,2.0
3114,0.0,1.0
3568,0.0,3.0
3469,0.0,3.0
2599,1.0,0.0
2740,2.0,1.0
3566,2.0,1.0
3141,2.0,0.0
2359,0.0,1.0
2241,0.0,1.0
2477,2.0,1.0
2473,1.0,0.0
3903,0.0,3.0
2041,0.0,1.0
3674,0.0,3.0
2611,0.0,2.0
3556,0.0,2.0
3423,1.0,1.0
2391,1.0,1.0
2867,0.0,3.0
2186,2.0,0.0
3965,1.0,1.0
3578,0.0,3.0
2028,0.0,1.0
2386,0.0,1.0
2975,0.0,2.0
2527,0.0,3.0
3212,0.0,3.0
2189,0.0,1.0
3260,0.0,1.0
2267,0.0,1.0
3174,1.0,1.0
2456,1.0,1.0
2268,0.0,2.0
2626,0.0,3.0
3631,0.0,3.0
2320,0.0,1.0
2987,0.0,3.0
3755,0.0,1.0
2729,0.0,3.0
2562,0.0,2.0
2921,0.0,2.0
2658,0.0,3.0
2004,2.0,0.0
3122,1.0,0.0
2271,0.0,1.0
3777,2.0,0.0
2721,1.0,0.0
2907,2.0,0.0
3172,0.0,2.0
3017,2.0,1.0
3634,2.0,1.0
2102,0.0,3.0
3457,0.0,1.0
3508,0.0,1.0
3452,0.0,1.0
3769,0.0,1.0
2576,1.0,1.0
2812,1.0,2.0
3501,0.0,1.0
3259,0.0,2.0
2874,1.0,0.0
2314,0.0,1.0
2765,0.0,0.0
3660,0.0,3.0
2382,2.0,0.0
3751,2.0,1.0
3899,0.0,2.0
3979,0.0,1.0
3382,2.0,0.0
3369,0.0,2.0
3714,2.0,0.0
3112,0.0,3.0
2594,0.0,1.0
3889,0.0,2.0
3890,0.0,2.0
3921,0.0,1.0
2533,0.0,1.0
2412,0.0,1.0
3706,0.0,3.0
3704,2.0,0.0
2631,2.0,1.0
3567,0.0,1.0
2677,0.0,1.0
2485,0.0,3.0
2623,2.0,1.0
2952,0.0,1.0
2335,2.0,1.0
2608,0.0,2.0
2710,0.0,3.0
2040,1.0,0.0
3959,0.0,2.0
3741,2.0,1.0
2023,1.0,0.0
2736,2.0,0.0
3437,0.0,1.0
3364,1.0,1.0
3088,0.0,1.0
2980,0.0,1.0
3312,3.0,0.0
3514,0.0,3.0
2828,0.0,1.0
2341,2.0,0.0
3345,2.0,0.0
3415,1.0,0.0
3064,2.0,0.0
3626,2.0,1.0
2645,2.0,0.0
3746,2.0,0.0
2690,0.0,3.0
2861,0.0,1.0
2621,0.0,1.0
2622,0.0,1.0
2459,0.0,3.0
3353,0.0,2.0
3357,1.0,0.0
2413,0.0,1.0
3688,0.0,2.0
2672,2.0,1.0
3975,1.0,1.0
