,years_experience,degree,nr_commits,nr_languages,nr_stars
3123,2.0,0.0,27.0,4.0,3.0
2988,3.0,0.0,35.0,4.0,5.0
2962,1.0,0.0,14.0,0.0,3.0
3466,2.0,0.0,26.0,6.0,5.0
2767,1.0,0.0,13.0,7.0,2.0
2308,1.0,1.0,14.0,3.0,1.0
3540,0.0,0.0,9.0,12.0,2.0
3343,3.0,0.0,30.0,6.0,2.0
2493,1.0,0.0,16.0,4.0,1.0
3974,2.0,0.0,24.0,12.0,11.0
2330,1.0,0.0,15.0,1.0,5.0
2588,1.0,2.0,15.0,3.0,4.0
3282,2.0,0.0,23.0,1.0,0.0
3125,2.0,0.0,22.0,7.0,5.0
3545,3.0,0.0,32.0,0.0,3.0
3142,1.0,2.0,16.0,5.0,2.0
3137,0.0,2.0,4.0,1.0,3.0
2157,0.0,2.0,3.0,8.0,6.0
3488,0.0,1.0,5.0,8.0,1.0
3998,1.0,1.0,15.0,0.0,3.0
3109,3.0,0.0,35.0,3.0,2.0
2784,0.0,0.0,2.0,1.0,3.0
3451,3.0,0.0,32.0,4.0,4.0
2969,3.0,0.0,34.0,3.0,10.0
3583,1.0,0.0,12.0,1.0,4.0
3443,2.0,0.0,26.0,13.0,2.0
3512,2.0,0.0,22.0,2.0,1.0
2663,0.0,0.0,4.0,2.0,4.0
3843,0.0,0.0,5.0,0.0,1.0
2240,2.0,0.0,25.0,5.0,7.0
2180,1.0,0.0,18.0,2.0,4.0
3575,0.0,1.0,4.0,0.0,3.0
3662,0.0,0.0,1.0,5.0,2.0
3419,1.0,0.0,13.0,0.0,1.0
2517,1.0,0.0,12.0,4.0,4.0
2499,2.0,0.0,24.0,1.0,2.0
2827,2.0,0.0,24.0,2.0,2.0
3264,2.0,1.0,21.0,9.0,4.0
3840,0.0,0.0,3.0,1.0,2.0
3809,0.0,2.0,2.0,2.0,12.0
2807,1.0,1.0,13.0,5.0,4.0
3750,0.0,3.0,5.0,4.0,2.0
3135,2.0,0.0,24.0,1.0,3.0
2668,1.0,1.0,16.0,12.0,4.0
2401,1.0,0.0,20.0,4.0,4.0
2817,1.0,1.0,14.0,5.0,4.0
3711,1.0,0.0,13.0,0.0,1.0
2620,1.0,0.0,18.0,3.0,12.0
3956,0.0,1.0,7.0,2.0,2.0
2745,1.0,0.0,12.0,2.0,6.0
3177,3.0,0.0,31.0,3.0,1.0
2450,2.0,0.0,22.0,8.0,5.0
3972,2.0,1.0,25.0,0.0,2.0
3412,1.0,2.0,13.0,3.0,5.0
3946,1.0,1.0,13.0,9.0,2.0
2785,0.0,1.0,8.0,15.0,7.0
2564,1.0,2.0,14.0,6.0,4.0
3397,1.0,1.0,13.0,1.0,4.0
2490,2.0,0.0,26.0,5.0,8.0
2673,3.0,0.0,35.0,0.0,3.0
3219,3.0,0.0,30.0,2.0,3.0
2074,2.0,1.0,27.0,2.0,3.0
2572,2.0,0.0,22.0,2.0,10.0
