,y_hat
2297,False
3445,False
3570,False
2494,False
3345,False
2824,False
3405,False
2409,False
3789,False
3034,False
2758,False
3925,False
3284,False
2160,False
2207,False
2463,False
3710,False
2807,False
3373,False
2641,False
3032,False
2765,False
2501,False
3207,False
3235,False
2751,False
3112,False
3785,False
3095,False
3563,False
2428,False
2182,False
2960,False
2071,False
3203,False
2283,False
3548,False
2091,False
3077,False
2573,False
2074,False
3294,False
2632,False
3671,False
3854,False
2035,False
3374,False
3726,False
2495,False
2224,False
2366,False
2291,False
3450,False
3300,False
2926,False
2199,False
2457,False
3566,False
2701,False
2057,False
2797,False
3803,False
3468,False
3460,False
2538,False
3666,False
3559,False
2717,False
2245,False
3911,False
2533,False
3540,False
2455,False
2684,False
2635,False
3527,False
3946,False
3964,False
3988,False
2273,False
3342,False
2333,False
3394,False
2746,False
3892,False
2223,False
2654,False
2655,False
3435,False
2720,False
2342,False
3957,False
3171,False
2378,False
3158,False
3889,False
2186,False
2498,False
2473,False
3699,False
2398,False
3200,False
3539,False
3823,False
3689,False
3741,False
2318,False
2233,False
2137,False
2846,False
2417,False
2922,False
2889,False
2373,False
3668,False
3317,False
3681,False
2638,False
3702,False
3030,False
3427,False
3144,False
3674,False
3519,False
3433,False
2636,False
3326,False
3832,False
2528,False
3859,False
2715,False
2935,False
2156,False
2509,False
3968,False
2278,False
3816,False
3949,False
3928,False
3974,False
2389,False
3954,False
3779,False
3225,False
2406,False
2140,False
3623,False
2668,False
3407,False
2450,False
3815,False
2992,False
2776,False
2844,False
3278,False
2371,False
3416,False
2196,False
3461,False
2269,False
2920,False
2874,False
2696,False
3155,False
2141,False
2946,False
2877,False
2522,False
3003,False
3163,False
3191,False
2784,False
3228,False
3861,False
2785,False
2249,False
3680,False
2896,False
3631,False
3771,False
2444,False
3075,False
2783,False
2418,False
3444,False
2803,False
2702,False
3041,False
2823,False
3476,False
3139,False
3332,False
2045,False
3222,False
3211,False
2149,False
2709,False
2513,False
3775,False
2674,False
