,senior-level_skill
2214,0.0
2377,0.0
2486,0.0
2273,0.0
2064,0.0
2565,0.0
2575,0.0
3164,0.0
3479,0.0
2539,0.0
2480,0.0
2011,0.0
3911,0.0
2601,0.0
2531,0.0
3574,0.0
2232,0.0
2072,0.0
3984,0.0
3509,0.0
2861,0.0
2835,0.0
2614,0.0
3865,0.0
3558,0.0
3559,0.0
3195,0.0
3249,0.0
3691,0.0
3118,0.0
2967,0.0
3420,0.0
3815,0.0
2461,0.0
2643,0.0
2295,0.0
2132,0.0
3435,0.0
3902,0.0
2386,0.0
3981,0.0
2125,0.0
3993,0.0
2570,0.0
3267,0.0
3867,0.0
3611,0.0
2303,0.0
3360,0.0
3773,0.0
3027,0.0
3736,0.0
3487,0.0
2349,0.0
2012,0.0
3547,0.0
3175,0.0
3181,0.0
2934,0.0
3097,0.0
3471,0.0
2738,0.0
3236,0.0
3039,0.0
3830,0.0
2819,0.0
3729,0.0
3026,0.0
2227,0.0
3291,0.0
3025,0.0
2526,0.0
2305,0.0
3305,0.0
2314,0.0
3912,0.0
2964,0.0
2015,0.0
3061,0.0
2090,0.0
2040,0.0
2397,0.0
3279,0.0
2954,0.0
3201,0.0
3078,0.0
2642,0.0
3982,0.0
3750,0.0
2734,0.0
2794,0.0
2330,0.0
3474,0.0
3040,0.0
3319,0.0
3534,0.0
2067,0.0
2030,0.0
3809,0.0
2924,0.0
3585,0.0
2724,0.0
3566,0.0
2148,0.0
3052,0.0
3847,0.0
2093,0.0
3498,0.0
2180,0.0
3643,0.0
2723,0.0
2168,0.0
2764,0.0
2321,0.0
3425,0.0
2896,0.0
2417,0.0
2598,0.0
3946,0.0
3472,0.0
3411,0.0
2494,0.0
2634,0.0
3980,0.0
2489,0.0
3134,0.0
2007,0.0
3780,0.0
2034,0.0
3058,0.0
2092,0.0
3453,0.0
2824,0.0
2949,0.0
3831,0.0
3894,0.0
3511,0.0
3034,0.0
3909,0.0
2933,0.0
3760,0.0
2474,0.0
3772,0.0
3488,0.0
2785,0.0
2152,0.0
3885,0.0
2421,0.0
2655,0.0
3567,0.0
3292,0.0
2554,0.0
3802,0.0
2549,0.0
3012,0.0
2514,0.0
2079,0.0
2267,0.0
2202,0.0
2802,0.0
3107,0.0
3281,0.0
2875,0.0
2749,0.0
3081,0.0
3402,0.0
3641,0.0
2381,0.0
3244,0.0
3781,0.0
3819,0.0
2333,0.0
3506,0.0
2464,0.0
2444,0.0
3665,0.0
2922,0.0
3047,0.0
2146,0.0
2231,0.0
2109,0.0
3477,0.0
3814,0.0
2994,0.0
3870,0.0
2812,0.0
3647,0.0
3524,0.0
3949,0.0
3940,0.0
3743,0.0
2008,0.0
2599,0.0
2710,0.0
3609,0.0
3016,0.0
3718,0.0
2297,0.0
2584,0.0
3231,0.0
