,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,1.0,2.0,0.91023254,3.0,6.0,2.0
2001,4.0,2.0,0.16676962,5.0,6.0,7.0
2002,8.0,1.0,0.75392175,3.0,7.0,2.0
2003,7.0,1.0,0.68806505,2.0,4.0,4.0
2004,1.0,1.0,0.6041461,4.0,12.0,9.0
2005,6.0,0.0,0.7006049,2.0,4.0,1.0
2006,0.0,0.0,0.20602334,4.0,1.0,3.0
2007,5.0,2.0,0.9220706,4.0,5.0,14.0
2008,1.0,0.0,0.19439542,2.0,2.0,5.0
2009,3.0,0.0,0.84729576,5.0,1.0,4.0
2010,3.0,0.0,0.7198963,6.0,1.0,7.0
2011,4.0,0.0,0.3020451,2.0,3.0,2.0
2012,2.0,0.0,0.045524478,3.0,3.0,8.0
2013,2.0,0.0,0.7734978,3.0,2.0,3.0
2014,5.0,3.0,0.3515396,2.0,2.0,4.0
2015,11.0,0.0,0.9562392,5.0,6.0,1.0
2016,0.0,2.0,0.75043154,2.0,1.0,4.0
2017,2.0,3.0,0.56048596,2.0,5.0,7.0
2018,5.0,2.0,0.8813175,5.0,1.0,2.0
2019,2.0,2.0,0.0628854,2.0,5.0,3.0
2020,6.0,1.0,0.36074746,7.0,5.0,3.0
2021,2.0,0.0,0.68269837,7.0,1.0,2.0
2022,4.0,1.0,0.50103736,8.0,1.0,4.0
2023,1.0,0.0,0.42375767,3.0,5.0,4.0
2024,2.0,0.0,0.07420027,9.0,1.0,3.0
2025,4.0,3.0,0.62917304,4.0,4.0,4.0
2026,3.0,0.0,0.83416736,4.0,1.0,0.0
2027,5.0,2.0,0.4989022,2.0,1.0,0.0
2028,4.0,0.0,0.011128545,3.0,2.0,1.0
2029,2.0,1.0,0.081117034,3.0,0.0,8.0
2030,3.0,0.0,0.8776077,5.0,4.0,1.0
2031,5.0,1.0,0.3568853,8.0,3.0,6.0
2032,5.0,2.0,0.18410313,6.0,2.0,8.0
2033,4.0,2.0,0.3683139,3.0,5.0,3.0
2034,3.0,0.0,0.7872182,2.0,1.0,12.0
2035,1.0,0.0,0.48674214,10.0,0.0,3.0
2036,2.0,0.0,0.816234,2.0,4.0,3.0
2037,3.0,1.0,0.90291846,5.0,1.0,6.0
2038,3.0,2.0,0.7659936,2.0,1.0,7.0
2039,0.0,2.0,0.025132895,2.0,4.0,1.0
2040,2.0,0.0,0.07983899,5.0,5.0,6.0
2041,2.0,2.0,0.79275084,4.0,1.0,4.0
2042,1.0,0.0,0.19212079,3.0,5.0,7.0
2043,3.0,2.0,0.94121313,5.0,0.0,3.0
2044,10.0,0.0,0.31845522,4.0,5.0,11.0
2045,3.0,0.0,0.35268748,5.0,1.0,2.0
2046,1.0,0.0,0.53382134,5.0,12.0,4.0
2047,5.0,0.0,0.86742175,2.0,4.0,7.0
2048,1.0,1.0,0.39698446,2.0,6.0,1.0
2049,2.0,2.0,0.9367821,6.0,5.0,2.0
2050,4.0,0.0,0.14713895,3.0,2.0,3.0
2051,6.0,2.0,0.85954607,2.0,4.0,7.0
2052,3.0,0.0,0.41730845,4.0,7.0,2.0
2053,2.0,0.0,0.88725364,6.0,4.0,4.0
2054,1.0,3.0,0.7228061,5.0,2.0,1.0
2055,1.0,3.0,0.038397193,4.0,1.0,6.0
2056,1.0,0.0,0.48347187,6.0,6.0,4.0
2057,4.0,1.0,0.19770384,6.0,2.0,7.0
2058,3.0,0.0,0.82740176,5.0,3.0,2.0
2059,2.0,1.0,0.03517294,5.0,12.0,6.0
2060,1.0,0.0,0.20254433,4.0,5.0,6.0
2061,2.0,2.0,0.4422828,7.0,1.0,5.0
2062,5.0,0.0,0.42406642,5.0,12.0,5.0
2063,2.0,2.0,0.34206295,5.0,1.0,2.0
2064,6.0,2.0,0.81038713,7.0,10.0,3.0
2065,1.0,0.0,0.9580666,1.0,7.0,6.0
2066,3.0,1.0,0.5693606,7.0,1.0,9.0
2067,2.0,0.0,0.60606587,3.0,1.0,3.0
2068,4.0,0.0,0.23986065,4.0,7.0,6.0
2069,2.0,0.0,0.2713784,4.0,1.0,2.0
2070,4.0,0.0,0.38592148,5.0,5.0,7.0
2071,0.0,0.0,0.09936118,1.0,6.0,3.0
2072,11.0,2.0,0.430768,3.0,11.0,6.0
2073,4.0,0.0,0.7071898,3.0,4.0,4.0
2074,3.0,0.0,0.6923734,3.0,6.0,3.0
2075,3.0,1.0,0.8840885,4.0,1.0,3.0
2076,2.0,1.0,0.6476333,4.0,2.0,4.0
2077,5.0,2.0,0.65393317,4.0,0.0,3.0
2078,4.0,2.0,0.6812844,2.0,0.0,0.0
2079,3.0,1.0,0.8537297,3.0,2.0,2.0
2080,0.0,2.0,0.5553386,8.0,1.0,6.0
2081,7.0,1.0,0.0018966198,1.0,5.0,0.0
2082,3.0,1.0,0.48472226,10.0,1.0,3.0
2083,1.0,3.0,0.66126,3.0,1.0,2.0
2084,4.0,1.0,0.67685163,6.0,0.0,7.0
2085,2.0,0.0,0.10493922,8.0,2.0,4.0
2086,3.0,3.0,0.7711073,5.0,3.0,4.0
2087,2.0,1.0,0.371549,4.0,4.0,7.0
2088,4.0,2.0,0.44600856,3.0,3.0,3.0
2089,5.0,0.0,0.7086619,5.0,0.0,5.0
2090,2.0,1.0,0.9390565,5.0,0.0,5.0
2091,3.0,1.0,0.9097241,3.0,10.0,5.0
2092,2.0,2.0,0.2533548,2.0,7.0,8.0
2093,2.0,2.0,0.64344263,3.0,3.0,2.0
2094,2.0,1.0,0.43453395,2.0,1.0,12.0
2095,7.0,2.0,0.7788533,5.0,5.0,4.0
2096,1.0,1.0,0.59795606,3.0,8.0,3.0
2097,8.0,2.0,0.8194668,2.0,2.0,5.0
2098,2.0,0.0,0.4955262,7.0,0.0,3.0
2099,0.0,2.0,0.566749,2.0,9.0,3.0
2100,0.0,0.0,0.42134893,7.0,1.0,2.0
2101,3.0,1.0,0.788659,2.0,11.0,9.0
2102,4.0,3.0,0.004667878,4.0,0.0,5.0
2103,3.0,2.0,0.8288429,4.0,9.0,7.0
