,h_post,h_post_individualized
3015,0.0,0.0
2468,0.0,0.0
3485,0.9912682259679281,1.0
2274,0.9912682259679281,1.0
2460,0.9974990661044829,1.0
3953,0.9912682259679281,1.0
2861,0.7957139158952662,1.0
2842,0.2,0.0
3053,0.9912682259679281,1.0
3691,0.7957139158952662,1.0
2092,0.9912682259679281,1.0
2485,0.9912682259679281,1.0
2564,0.9356414453926443,1.0
2623,0.7957139158952662,1.0
2114,0.9912682259679281,1.0
3411,0.9912682259679281,1.0
2439,0.9356414453926443,1.0
2787,0.6108791783709628,1.0
3157,0.9912682259679281,1.0
3639,0.99212740450942,1.0
3845,0.9974990661044829,1.0
2998,0.9356414453926443,1.0
3138,0.9912682259679281,1.0
2829,0.9912682259679281,1.0
3167,0.9974990661044829,1.0
3618,0.9356414453926443,1.0
3985,0.7957139158952662,1.0
3409,0.9974990661044829,1.0
2024,0.9356414453926443,1.0
3504,0.9356414453926443,1.0
3677,0.9912682259679281,1.0
2696,0.7957139158952662,1.0
2689,0.7957139158952662,1.0
3906,0.9912682259679281,1.0
2282,0.9912682259679281,1.0
3130,0.9912682259679281,1.0
2317,0.9912682259679281,1.0
2042,0.9912682259679281,1.0
2161,0.0,0.0
3518,0.9356414453926443,1.0
2269,0.9356414453926443,1.0
3669,0.9356414453926443,1.0
2220,0.9356414453926443,1.0
2232,0.9912682259679281,1.0
2990,0.99212740450942,1.0
3250,0.9912682259679281,1.0
3730,0.9912682259679281,1.0
3600,0.9912682259679281,1.0
3885,0.9356414453926443,1.0
3548,0.7957139158952662,1.0
3218,0.9356414453926443,1.0
2004,0.0,0.0
3467,0.9974990661044829,1.0
2562,0.99212740450942,1.0
3522,0.9356414453926443,1.0
2248,0.6108791783709628,1.0
2828,0.9912682259679281,1.0
3604,0.9356414453926443,1.0
3065,0.6623184684654727,1.0
3046,0.9912682259679281,1.0
3037,0.9912682259679281,1.0
2410,0.9912682259679281,1.0
2492,0.0,0.0
2307,0.9912682259679281,1.0
2768,0.9912682259679281,1.0
2900,0.0,0.0
3465,0.9356414453926443,1.0
2850,0.0,0.0
3601,0.9912682259679281,1.0
3712,0.9912682259679281,1.0
2959,0.9356414453926443,1.0
2801,0.99212740450942,1.0
3640,0.7957139158952662,1.0
3001,0.99212740450942,1.0
2636,0.9912682259679281,1.0
3775,0.9356414453926443,1.0
2079,0.9974990661044829,1.0
3159,0.6623184684654727,1.0
2151,0.9974990661044829,1.0
3306,0.7957139158952662,1.0
2147,0.99212740450942,1.0
2967,0.9912682259679281,1.0
3492,0.9356414453926443,1.0
