,years_experience,degree,nr_commits,nr_languages,nr_stars
3015,3.0,1.0,32.0,4.0,4.0
2468,1.0,3.0,18.0,7.0,9.0
3485,3.0,1.0,3030.0,3.0,11.0
2274,3.0,1.0,3038.0,5.0,14.0
2460,4.0,0.0,4041.0,3.0,15.0
3953,3.0,1.0,3032.0,3.0,12.0
2861,0.0,3.0,2.0,3.0,18.0
2842,0.0,3.0,3.0,13.0,5.0
3053,3.0,1.0,3035.0,4.0,11.0
3691,0.0,3.0,4.0,11.0,13.0
2092,3.0,1.0,3030.0,3.0,11.0
2485,3.0,1.0,3036.0,3.0,14.0
2564,1.0,3.0,1012.0,2.0,17.0
2623,0.0,3.0,1.0,4.0,13.0
2114,3.0,1.0,3033.0,6.0,12.0
3411,3.0,1.0,3033.0,5.0,12.0
2439,1.0,3.0,1015.0,4.0,15.0
2787,0.0,3.0,7.0,3.0,11.0
3157,3.0,1.0,3031.0,4.0,15.0
3639,2.0,2.0,2025.0,3.0,15.0
3845,4.0,1.0,4042.0,3.0,13.0
2998,1.0,3.0,1017.0,15.0,13.0
3138,3.0,1.0,3034.0,9.0,12.0
2829,3.0,1.0,3033.0,8.0,17.0
3167,4.0,0.0,4045.0,4.0,12.0
3618,1.0,3.0,1014.0,1.0,14.0
3985,0.0,3.0,4.0,3.0,13.0
3409,4.0,0.0,4043.0,7.0,14.0
2024,1.0,3.0,1014.0,5.0,13.0
3504,1.0,3.0,1011.0,1.0,14.0
3677,3.0,1.0,3033.0,1.0,17.0
2696,0.0,3.0,6.0,9.0,18.0
2689,0.0,3.0,6.0,9.0,16.0
3906,3.0,1.0,3036.0,3.0,13.0
2282,3.0,1.0,3034.0,4.0,15.0
3130,3.0,1.0,3034.0,1.0,12.0
2317,3.0,1.0,3034.0,7.0,20.0
2042,3.0,1.0,3037.0,5.0,13.0
2161,3.0,1.0,35.0,3.0,4.0
3518,1.0,3.0,1015.0,12.0,14.0
2269,1.0,3.0,1014.0,8.0,14.0
3669,1.0,3.0,1011.0,1.0,21.0
2220,1.0,3.0,1014.0,4.0,15.0
2232,3.0,1.0,3035.0,1.0,20.0
2990,2.0,2.0,2024.0,5.0,16.0
3250,3.0,1.0,3031.0,1.0,16.0
3730,3.0,1.0,3031.0,5.0,14.0
3600,3.0,1.0,3031.0,6.0,15.0
3885,1.0,3.0,1014.0,1.0,12.0
3548,0.0,3.0,3.0,6.0,13.0
3218,1.0,3.0,1014.0,1.0,11.0
2004,4.0,0.0,42.0,4.0,4.0
3467,4.0,0.0,4043.0,5.0,13.0
2562,2.0,2.0,2021.0,9.0,14.0
3522,1.0,3.0,1018.0,1.0,21.0
2248,0.0,3.0,4.0,5.0,11.0
2828,3.0,1.0,3032.0,10.0,12.0
3604,1.0,3.0,1015.0,1.0,15.0
3065,0.0,3.0,3.0,1.0,12.0
3046,3.0,1.0,3033.0,5.0,12.0
3037,3.0,1.0,3034.0,10.0,16.0
2410,3.0,1.0,3030.0,6.0,15.0
2492,3.0,1.0,35.0,2.0,6.0
2307,3.0,1.0,3032.0,12.0,15.0
2768,3.0,1.0,3033.0,13.0,14.0
2900,3.0,1.0,31.0,5.0,4.0
3465,1.0,3.0,1014.0,5.0,13.0
2850,4.0,0.0,40.0,7.0,0.0
3601,3.0,1.0,3031.0,4.0,12.0
3712,3.0,1.0,3033.0,11.0,15.0
2959,1.0,3.0,1017.0,2.0,15.0
2801,2.0,2.0,2022.0,6.0,17.0
3640,0.0,3.0,6.0,2.0,19.0
3001,2.0,2.0,2023.0,4.0,16.0
2636,3.0,1.0,3033.0,1.0,11.0
3775,1.0,3.0,1015.0,5.0,15.0
2079,4.0,1.0,4046.0,7.0,12.0
3159,0.0,3.0,6.0,9.0,12.0
2151,4.0,0.0,4043.0,4.0,11.0
3306,0.0,3.0,8.0,1.0,14.0
2147,2.0,3.0,2023.0,5.0,13.0
2967,3.0,1.0,3032.0,1.0,13.0
3492,1.0,2.0,1010.0,7.0,12.0
3877,4.0,1.0,4046.0,5.0,10.0
2637,1.0,3.0,1013.0,4.0,19.0
2261,1.0,3.0,1013.0,1.0,19.0
2798,0.0,3.0,3.0,6.0,14.0
3261,1.0,3.0,1014.0,15.0,17.0
2893,0.0,3.0,6.0,2.0,11.0
2878,2.0,2.0,2024.0,1.0,16.0
3066,4.0,0.0,4043.0,6.0,13.0
3344,1.0,3.0,1010.0,7.0,15.0
3817,0.0,3.0,7.0,25.0,15.0
2582,4.0,0.0,4044.0,1.0,14.0
2509,3.0,1.0,35.0,7.0,1.0
3147,3.0,1.0,3033.0,4.0,10.0
2266,4.0,0.0,4045.0,4.0,15.0
2364,3.0,1.0,31.0,2.0,4.0
2128,4.0,0.0,4046.0,1.0,11.0
3172,3.0,1.0,3035.0,8.0,15.0
2165,2.0,2.0,2028.0,2.0,14.0
3406,3.0,1.0,3035.0,4.0,13.0
3852,4.0,1.0,4043.0,4.0,14.0
3533,0.0,3.0,5.0,3.0,12.0
3777,3.0,1.0,3033.0,4.0,15.0
3194,1.0,3.0,1014.0,2.0,14.0
3854,1.0,3.0,1012.0,1.0,16.0
2210,3.0,1.0,3032.0,10.0,18.0
3273,3.0,1.0,35.0,1.0,6.0
2933,4.0,0.0,4047.0,8.0,12.0
2167,4.0,0.0,4047.0,3.0,12.0
2467,1.0,3.0,1013.0,4.0,12.0
3858,3.0,1.0,3035.0,6.0,11.0
2909,4.0,1.0,4043.0,5.0,12.0
2393,3.0,1.0,3035.0,6.0,13.0
3039,2.0,2.0,2021.0,6.0,17.0
2324,3.0,1.0,3037.0,6.0,12.0
3401,4.0,0.0,4042.0,5.0,15.0
3597,1.0,3.0,1016.0,7.0,15.0
2665,3.0,1.0,3040.0,1.0,11.0
2973,3.0,1.0,3033.0,2.0,10.0
2321,0.0,3.0,6.0,4.0,13.0
3427,1.0,3.0,1013.0,3.0,12.0
3704,4.0,1.0,4042.0,12.0,12.0
3486,0.0,3.0,4.0,7.0,12.0
3741,2.0,2.0,2023.0,1.0,12.0
3893,2.0,2.0,2025.0,3.0,21.0
2143,3.0,1.0,3034.0,3.0,18.0
