,years_experience,degree
3730,1.0,0.0
3618,0.0,3.0
2114,2.0,0.0
2965,0.0,1.0
3594,0.0,2.0
3277,2.0,0.0
3903,1.0,1.0
3119,0.0,1.0
2210,2.0,0.0
3071,0.0,2.0
3352,1.0,1.0
3432,0.0,1.0
2042,0.0,1.0
2796,1.0,1.0
3146,0.0,2.0
3475,2.0,1.0
2313,1.0,0.0
3578,0.0,1.0
2045,1.0,1.0
3667,0.0,1.0
3169,0.0,3.0
3551,1.0,1.0
3211,1.0,0.0
2835,0.0,3.0
3701,0.0,1.0
3051,0.0,2.0
3161,0.0,1.0
2073,3.0,0.0
3097,1.0,1.0
2518,0.0,1.0
2147,0.0,1.0
2414,1.0,1.0
3431,1.0,1.0
3047,0.0,1.0
3897,1.0,1.0
3256,0.0,3.0
3018,1.0,1.0
2460,1.0,1.0
2196,0.0,1.0
2780,1.0,2.0
2828,1.0,0.0
3087,0.0,1.0
2220,2.0,1.0
2657,1.0,1.0
2152,0.0,3.0
2462,0.0,2.0
3001,0.0,3.0
3846,0.0,1.0
2671,0.0,1.0
3512,0.0,1.0
3039,1.0,1.0
2174,0.0,1.0
2534,0.0,3.0
3055,0.0,2.0
3597,0.0,2.0
3096,1.0,0.0
2696,0.0,3.0
3576,2.0,1.0
3712,0.0,2.0
3520,0.0,1.0
3268,0.0,3.0
2849,0.0,3.0
2842,0.0,2.0
3226,0.0,3.0
3387,0.0,3.0
3723,2.0,1.0
3269,0.0,3.0
2317,2.0,0.0
2165,1.0,0.0
2079,0.0,1.0
2321,0.0,2.0
2485,0.0,1.0
3777,1.0,0.0
2623,0.0,3.0
3966,0.0,2.0
3224,1.0,0.0
2837,0.0,2.0
2344,0.0,2.0
3056,0.0,2.0
2794,2.0,1.0
2214,0.0,3.0
3583,0.0,3.0
2487,0.0,1.0
3857,0.0,1.0
2730,0.0,3.0
2274,1.0,1.0
2896,0.0,3.0
3989,1.0,0.0
3501,2.0,0.0
3479,0.0,3.0
3805,2.0,1.0
2421,0.0,3.0
3893,1.0,0.0
2705,2.0,0.0
2556,1.0,2.0
2516,0.0,1.0
3254,2.0,1.0
2690,2.0,0.0
3351,1.0,2.0
3265,0.0,1.0
2652,1.0,1.0
2068,1.0,1.0
3467,0.0,3.0
2092,0.0,2.0
2903,0.0,2.0
2151,0.0,2.0
2792,0.0,3.0
2249,0.0,3.0
2943,0.0,1.0
2070,0.0,3.0
2564,0.0,2.0
3953,2.0,0.0
2282,2.0,0.0
2427,3.0,0.0
2665,0.0,2.0
3649,2.0,0.0
3827,0.0,2.0
2143,1.0,0.0
3401,1.0,1.0
2051,0.0,2.0
2017,2.0,1.0
2268,0.0,2.0
2261,0.0,3.0
2531,1.0,2.0
2308,0.0,2.0
3129,0.0,3.0
3530,2.0,1.0
2901,0.0,1.0
3409,0.0,1.0
3282,0.0,2.0
2503,0.0,1.0
3180,0.0,2.0
3281,0.0,1.0
3890,0.0,1.0
3147,0.0,1.0
2157,0.0,1.0
3640,0.0,3.0
2774,0.0,2.0
3744,0.0,3.0
2637,0.0,3.0
2034,0.0,2.0
2581,0.0,3.0
2716,0.0,1.0
3606,0.0,1.0
2266,0.0,3.0
3643,0.0,1.0
3685,0.0,1.0
3152,1.0,0.0
2453,1.0,2.0
3875,1.0,1.0
2897,0.0,1.0
2973,0.0,1.0
3085,2.0,0.0
2030,0.0,1.0
3021,0.0,1.0
2992,0.0,2.0
3941,0.0,1.0
2636,0.0,1.0
3105,0.0,3.0
3735,0.0,3.0
2183,1.0,1.0
2902,0.0,1.0
3492,0.0,1.0
2362,1.0,1.0
2798,0.0,1.0
2975,0.0,2.0
2247,1.0,1.0
2023,0.0,1.0
3638,0.0,2.0
3927,1.0,0.0
3440,2.0,0.0
3650,0.0,2.0
2280,2.0,0.0
3066,1.0,1.0
2479,1.0,0.0
2513,0.0,1.0
2057,0.0,3.0
2173,0.0,1.0
2319,0.0,2.0
2966,0.0,3.0
3695,0.0,1.0
3630,0.0,2.0
3042,1.0,1.0
2481,0.0,1.0
2914,1.0,0.0
3188,0.0,2.0
2439,0.0,3.0
2497,2.0,1.0
2194,0.0,2.0
3852,1.0,0.0
3365,1.0,1.0
3788,0.0,1.0
2478,1.0,1.0
2256,0.0,1.0
3419,0.0,3.0
3964,1.0,2.0
2020,1.0,0.0
2234,0.0,3.0
3065,0.0,3.0
2238,0.0,1.0
