,senior-level_skill
2683,0.0
2157,0.0
2020,0.0
3161,0.0
2305,0.0
2247,0.0
3079,0.0
2500,0.0
3364,0.0
2648,0.0
2081,0.0
3835,0.0
2826,0.0
3032,0.0
3746,0.0
2990,0.0
3013,0.0
3062,0.0
2392,0.0
2749,0.0
3113,0.0
3385,0.0
2688,0.0
3078,0.0
3109,0.0
3440,0.0
3045,0.0
2987,0.0
2579,0.0
3478,0.0
2753,0.0
2898,0.0
3500,0.0
3382,0.0
2584,0.0
2309,0.0
3512,0.0
3165,0.0
2667,0.0
3945,0.0
2372,0.0
2137,0.0
3022,0.0
2581,0.0
3482,0.0
2517,0.0
2413,0.0
3147,0.0
2466,0.0
2301,0.0
2710,0.0
2834,0.0
3680,0.0
3314,0.0
2070,0.0
2245,0.0
2454,0.0
3900,0.0
2871,0.0
3007,0.0
3541,0.0
2597,0.0
2511,0.0
2917,0.0
3298,0.0
2473,0.0
2585,0.0
3159,0.0
3257,0.0
2128,0.0
3197,0.0
2672,0.0
2515,0.0
3626,0.0
2980,0.0
3726,0.0
2265,0.0
2438,0.0
2072,0.0
3837,0.0
2408,0.0
2874,0.0
2482,0.0
2563,0.0
3218,0.0
2010,0.0
2751,0.0
2691,0.0
2735,0.0
3973,0.0
3323,0.0
2523,0.0
2572,0.0
3883,0.0
2436,0.0
3570,0.0
3861,0.0
2239,0.0
3684,0.0
3099,0.0
3092,0.0
3734,0.0
3093,0.0
3531,0.0
3146,0.0
2273,0.0
3282,0.0
2205,0.0
2632,0.0
2008,0.0
2862,0.0
2798,0.0
3852,0.0
3560,0.0
2739,0.0
3043,0.0
3210,0.0
3821,0.0
2960,0.0
3559,0.0
3886,0.0
2939,0.0
2788,0.0
3600,0.0
2864,0.0
2240,0.0
3619,0.0
3089,0.0
3353,0.0
3867,0.0
2992,0.0
2225,0.0
2888,0.0
2567,0.0
2700,0.0
3283,0.0
3785,0.0
2461,0.0
2384,0.0
3594,0.0
2855,0.0
2288,0.0
2469,0.0
3625,0.0
3130,0.0
2142,0.0
2416,0.0
2640,0.0
2021,0.0
3520,0.0
2328,0.0
3474,0.0
2687,0.0
2770,0.0
3449,0.0
2520,0.0
2574,0.0
2377,0.0
3961,0.0
2791,0.0
2005,0.0
2379,0.0
3591,0.0
3547,0.0
2298,0.0
3104,0.0
2244,0.0
3826,0.0
2801,0.0
3874,0.0
3097,0.0
3631,0.0
3301,0.0
2323,0.0
2366,0.0
3841,0.0
3272,0.0
3276,0.0
3354,0.0
2405,0.0
2849,0.0
3139,0.0
3769,0.0
3598,0.0
3519,0.0
3551,0.0
3689,0.0
2000,0.0
2729,0.0
2832,0.0
2428,0.0
3179,0.0
3611,0.0
3704,0.0
2496,0.0
3182,0.0
3374,0.0
2084,0.0
3988,0.0
2432,0.0
