ix,goal_cost,intv_cost
2683,0.996,15.0
2157,0.98,10.0
2020,0.96,20.0
3161,0.908,10.0
2305,0.956,15.0
2247,0.984,20.0
3079,0.952,5.0
2500,0.954,5.0
3364,0.976,5.0
2648,0.952,15.0
2081,0.954,20.0
3835,0.904,15.0
2826,0.978,5.0
3032,0.99,15.0
3746,0.998,10.0
2990,0.954,5.0
3013,0.984,10.0
3062,0.99,10.0
2392,0.962,10.0
2749,0.996,15.0
3113,0.936,5.0
3385,0.99,20.0
2688,0.996,10.0
3078,0.982,10.0
3109,0.994,10.0
3440,0.94,10.0
3045,0.904,15.0
2987,0.958,10.0
2579,0.996,20.0
3478,0.948,5.0
2753,0.994,20.0
2898,0.93,5.0
3500,0.988,10.0
3382,0.958,5.0
2584,0.976,10.0
2309,0.992,20.0
3512,0.984,15.0
3165,0.998,20.0
2667,0.994,15.0
3945,0.93,5.0
2372,0.906,10.0
2137,0.996,10.0
3022,0.994,15.0
2581,0.992,5.0
3482,0.998,15.0
2517,0.994,20.0
2413,0.982,10.0
3147,0.934,10.0
2466,0.996,15.0
2301,0.992,20.0
2710,0.988,20.0
2834,0.954,5.0
3680,0.966,10.0
3314,0.996,10.0
2070,0.996,15.0
2245,1.0,15.0
2454,0.992,10.0
3900,0.944,10.0
2871,0.95,10.0
3007,0.95,10.0
3541,0.99,15.0
2597,0.954,10.0
2511,0.99,5.0
2917,0.946,15.0
3298,0.99,5.0
2473,0.99,10.0
2585,0.99,10.0
3159,0.99,15.0
3257,0.992,15.0
2128,0.902,15.0
3197,0.96,5.0
2672,0.992,15.0
2515,0.996,10.0
3626,0.952,10.0
2980,0.982,10.0
3726,0.918,15.0
2265,0.998,15.0
2438,0.936,10.0
2072,0.94,5.0
3837,0.984,15.0
2408,0.96,5.0
2874,0.958,5.0
2482,0.998,20.0
2563,0.956,20.0
3218,0.96,10.0
2010,0.992,15.0
2751,0.992,10.0
2691,0.956,5.0
2735,0.992,20.0
3973,0.988,20.0
3323,0.992,20.0
2523,0.982,10.0
2572,0.996,10.0
3883,0.916,10.0
2436,0.974,5.0
3570,0.942,15.0
3861,0.994,20.0
2239,0.97,10.0
3684,0.98,10.0
3099,0.992,15.0
3092,0.952,10.0
3734,0.982,5.0
3093,1.0,5.0
3531,0.992,10.0
3146,0.998,15.0
2273,0.99,10.0
3282,0.956,10.0
2205,0.954,10.0
2632,0.94,10.0
2008,0.992,10.0
2862,0.958,5.0
2798,0.988,10.0
3852,0.98,20.0
3560,0.954,5.0
2739,0.992,10.0
3043,0.992,10.0
3210,0.996,15.0
3821,0.998,5.0
2960,0.958,20.0
3559,0.98,10.0
3886,0.95,5.0
2939,0.952,5.0
2788,0.902,15.0
3600,0.982,20.0
2864,0.998,15.0
2240,0.986,15.0
3619,0.94,10.0
3089,0.954,10.0
3353,0.948,10.0
3867,0.96,5.0
2992,0.996,15.0
2225,0.992,10.0
2888,0.954,5.0
2567,0.984,15.0
2700,0.984,10.0
3283,0.994,20.0
3785,0.94,10.0
2461,0.994,5.0
2384,0.994,15.0
3594,0.952,15.0
2855,0.988,15.0
2288,0.994,20.0
2469,0.998,10.0
3625,0.994,5.0
3130,0.984,20.0
2142,0.96,10.0
2416,0.94,15.0
2640,0.99,15.0
2021,0.948,10.0
3520,0.93,10.0
2328,0.954,5.0
3474,0.976,10.0
2687,0.978,15.0
2770,0.93,10.0
3449,0.96,10.0
2520,0.948,5.0
2574,0.998,20.0
2377,0.994,5.0
3961,0.944,10.0
2791,0.95,20.0
2005,0.95,10.0
2379,0.956,10.0
3591,0.948,15.0
3547,0.95,10.0
2298,0.95,5.0
3104,0.952,5.0
2244,0.99,20.0
3826,0.944,5.0
2801,0.95,10.0
3874,0.954,15.0
3097,0.956,10.0
3631,0.994,20.0
3301,0.974,10.0
2323,0.988,15.0
2366,0.982,5.0
3841,0.996,20.0
3272,0.956,5.0
3276,0.944,10.0
3354,0.952,5.0
2405,0.958,10.0
2849,0.978,15.0
3139,1.0,5.0
3769,0.968,5.0
3598,0.994,5.0
3519,0.94,15.0
3551,0.946,10.0
3689,0.942,5.0
2000,0.998,5.0
2729,0.95,15.0
2832,0.95,10.0
2428,0.948,10.0
3179,0.976,10.0
3611,0.962,10.0
3704,0.99,5.0
2496,0.996,15.0
3182,0.966,5.0
3374,0.996,15.0
2084,0.99,15.0
3988,0.998,10.0
2432,0.958,10.0
