,y
3712,0.0
2938,1.0
3288,0.0
2082,0.0
2660,0.0
2513,0.0
2532,0.0
3926,0.0
2974,0.0
3058,0.0
2536,0.0
2781,1.0
3432,0.0
2530,0.0
3529,0.0
2627,0.0
2602,0.0
2822,0.0
3611,0.0
3590,0.0
3793,0.0
2346,0.0
2096,0.0
2653,0.0
3897,1.0
2981,0.0
2605,0.0
3223,0.0
3230,0.0
2515,0.0
2467,1.0
3938,0.0
3970,0.0
3164,0.0
2644,0.0
2020,0.0
2026,0.0
3722,1.0
3424,0.0
3356,0.0
3876,0.0
2248,0.0
2545,0.0
3884,0.0
2865,0.0
2273,0.0
3090,0.0
2837,0.0
3459,0.0
3679,0.0
3862,0.0
2033,0.0
3088,0.0
3334,0.0
2565,0.0
3253,0.0
3698,0.0
2249,0.0
2441,0.0
3435,0.0
2955,0.0
3847,1.0
3282,0.0
3068,0.0
3161,0.0
2088,0.0
3367,0.0
2135,0.0
3587,0.0
3087,0.0
2210,0.0
2756,0.0
2264,1.0
2863,1.0
3810,0.0
3595,0.0
3824,1.0
3835,1.0
3546,1.0
3320,0.0
2789,0.0
2633,0.0
3372,0.0
3923,0.0
2311,0.0
2698,0.0
3296,0.0
3596,0.0
2327,0.0
2268,0.0
2289,0.0
3443,0.0
3960,0.0
2256,0.0
3808,0.0
2129,0.0
3216,0.0
2479,1.0
2190,0.0
3838,0.0
3569,0.0
3277,0.0
3013,0.0
3544,0.0
3019,1.0
2803,1.0
3702,1.0
3842,0.0
3908,1.0
3727,1.0
2251,0.0
2700,1.0
3555,1.0
3035,0.0
3408,0.0
2995,0.0
2234,0.0
2549,0.0
3981,0.0
2338,1.0
2233,0.0
2150,0.0
3263,0.0
2039,0.0
3062,0.0
3592,0.0
3632,0.0
2043,0.0
2034,0.0
2367,1.0
3736,0.0
3385,0.0
3784,0.0
3174,0.0
3116,0.0
3414,0.0
3826,0.0
3188,0.0
3330,0.0
2892,0.0
3211,0.0
2990,0.0
3015,0.0
3615,0.0
2712,0.0
3694,0.0
3740,0.0
3402,0.0
3298,0.0
2010,0.0
2487,0.0
2045,0.0
2548,1.0
2942,0.0
2436,0.0
2546,1.0
3542,0.0
2640,0.0
2075,0.0
3773,0.0
2758,0.0
3830,0.0
2898,0.0
2425,0.0
3566,0.0
2931,0.0
3073,0.0
2890,0.0
2392,0.0
2074,0.0
2200,0.0
3625,0.0
2831,0.0
3203,0.0
3189,0.0
2606,0.0
2328,0.0
2662,0.0
3154,1.0
2934,0.0
3042,0.0
3533,0.0
2283,0.0
3423,0.0
2850,0.0
3661,0.0
2797,0.0
2307,0.0
2079,0.0
3852,0.0
3028,0.0
2128,0.0
2386,0.0
3478,0.0
3866,0.0
2066,0.0
3484,0.0
2155,0.0
3342,0.0
3531,0.0
