,y
3712,1.0
2938,1.0
3288,0.0
2082,0.0
2660,1.0
2513,1.0
2532,0.0
3926,0.0
2974,1.0
3058,0.0
2536,0.0
2781,1.0
3432,1.0
2530,0.0
3529,1.0
2627,1.0
2602,0.0
2822,1.0
3611,0.0
3590,0.0
3793,1.0
2346,0.0
2096,0.0
2653,1.0
3897,1.0
2981,1.0
2605,0.0
3223,1.0
3230,0.0
2515,0.0
2467,1.0
3938,0.0
3970,0.0
3164,0.0
2644,0.0
2020,0.0
2026,0.0
3722,1.0
3424,1.0
3356,0.0
3876,1.0
2248,1.0
2545,0.0
3884,0.0
2865,1.0
2273,1.0
3090,1.0
2837,1.0
3459,1.0
3679,1.0
3862,0.0
2033,0.0
3088,1.0
3334,0.0
2565,1.0
3253,0.0
3698,0.0
2249,0.0
2441,0.0
3435,1.0
2955,1.0
3847,1.0
3282,0.0
3068,0.0
3161,1.0
2088,0.0
3367,1.0
2135,1.0
3587,1.0
3087,0.0
2210,0.0
2756,0.0
2264,1.0
2863,1.0
3810,1.0
3595,0.0
3824,1.0
3835,1.0
3546,1.0
3320,1.0
2789,0.0
2633,0.0
3372,0.0
3923,1.0
2311,0.0
2698,1.0
3296,0.0
3596,0.0
2327,0.0
2268,0.0
2289,1.0
3443,1.0
3960,1.0
2256,0.0
3808,0.0
2129,1.0
3216,0.0
2479,1.0
2190,1.0
3838,0.0
3569,1.0
3277,0.0
3013,1.0
3544,0.0
3019,1.0
2803,1.0
3702,1.0
3842,0.0
3908,1.0
3727,1.0
2251,0.0
2700,1.0
3555,1.0
3035,0.0
3408,1.0
2995,1.0
2234,0.0
2549,1.0
3981,0.0
2338,1.0
2233,1.0
2150,0.0
3263,0.0
2039,1.0
3062,0.0
3592,0.0
3632,1.0
2043,1.0
2034,0.0
2367,1.0
3736,1.0
3385,0.0
3784,1.0
3174,0.0
3116,0.0
3414,0.0
3826,0.0
3188,1.0
3330,1.0
2892,0.0
3211,1.0
2990,1.0
3015,0.0
3615,0.0
2712,0.0
3694,1.0
3740,1.0
3402,0.0
3298,0.0
2010,0.0
2487,0.0
2045,0.0
2548,1.0
2942,0.0
2436,1.0
2546,1.0
3542,1.0
2640,0.0
2075,1.0
3773,1.0
2758,1.0
3830,0.0
2898,0.0
2425,1.0
3566,0.0
2931,0.0
3073,1.0
2890,0.0
2392,0.0
2074,0.0
2200,0.0
3625,0.0
2831,0.0
3203,0.0
3189,1.0
2606,0.0
2328,0.0
2662,0.0
3154,1.0
2934,1.0
3042,0.0
3533,1.0
2283,1.0
3423,0.0
2850,1.0
3661,0.0
2797,1.0
2307,0.0
2079,1.0
3852,0.0
3028,0.0
2128,0.0
2386,1.0
3478,0.0
3866,1.0
2066,1.0
3484,1.0
2155,1.0
3342,0.0
3531,1.0
