,u_x1,u_x2,u_x3,u_y
2000,-0.04419775,2.1922398,-0.030996252,0.6159692
2001,-0.15199788,-0.3740695,0.23663478,0.89180756
2002,0.08588589,-0.46519268,-0.003937996,0.22383523
2003,0.76765007,0.31043112,0.061832137,0.4389286
2004,0.6070638,-0.4906289,-0.10005132,0.42432618
2005,1.2548194,-1.4535443,0.15104535,0.77124846
2006,1.2414836,-1.1499208,0.02055354,0.2856735
2007,-0.3583335,-0.23640397,-0.08179208,0.76390517
2008,-0.044204924,0.7165225,-0.13270119,0.71182394
2009,-1.9370482,-0.19045562,-0.10323501,0.6058959
2010,1.1268415,-2.3635347,-0.15467592,0.6126498
2011,-1.9048377,0.91020167,-0.04831728,0.66810536
2012,-0.20060398,-0.9104506,0.034472413,0.6402149
2013,0.6112402,-1.7173177,-0.09191013,0.15242708
2014,0.19206445,-0.35845777,-0.029271323,0.3705374
2015,0.37098882,-0.46749827,0.018209489,0.60989666
2016,-0.8183785,-0.13902898,0.10933336,0.081526875
2017,-0.4338452,-0.10475016,-0.019164702,0.6659162
2018,-0.13623653,-0.11919163,-0.18303628,0.48075473
2019,1.9247687,-1.2059114,-0.1475771,0.8261416
2020,0.13347666,-0.4494554,0.14090882,0.758955
2021,0.6171652,0.050505158,0.008648965,0.56293154
2022,1.1253945,-0.065007105,-0.11770989,0.3559487
2023,0.5979193,-1.0210133,0.041601893,0.9690906
2024,-0.92885995,1.0406013,0.02337961,0.7635406
2025,1.7897156,-0.35474166,-0.06992,0.7729142
2026,-0.6567223,-0.47524035,0.068782195,0.6604724
2027,-0.8587651,-0.042671464,-0.047274083,0.19038415
2028,-0.103529766,-1.0475627,-0.12673399,0.11984944
2029,-0.039307285,-1.2493119,-0.056096237,0.6627706
2030,1.7116058,-0.23960675,0.11814924,0.6540532
2031,0.95858073,-0.20416845,-0.083212584,0.8188015
2032,0.16775966,1.0947841,0.008887226,0.28368914
2033,-1.6935316,-0.82295716,0.015345158,0.97531545
2034,-0.7303271,0.14187336,0.046254706,0.8405007
2035,-0.7019667,0.25040808,-0.0009856742,0.4205618
2036,-0.42995322,-0.36667687,-0.19014786,0.8577585
2037,2.2623718,0.9592859,-0.02919623,0.8439175
2038,0.5235922,-0.48459747,-0.07126412,0.39557993
