,years_experience,degree,nr_commits,nr_languages,nr_stars
2450,3.0,1.0,3035.0,7.0,10.0
2389,1.0,3.0,1012.0,3.0,15.0
2211,2.0,2.0,2023.0,9.0,12.0
3554,4.0,0.0,4042.0,6.0,15.0
2644,0.0,3.0,3.0,9.0,3.0
3295,2.0,2.0,2026.0,2.0,12.0
3235,1.0,3.0,1015.0,8.0,15.0
2249,1.0,3.0,1012.0,5.0,12.0
2560,3.0,1.0,3035.0,2.0,16.0
2340,2.0,2.0,2024.0,6.0,12.0
3810,3.0,1.0,3034.0,3.0,12.0
2229,3.0,1.0,3039.0,8.0,17.0
3967,4.0,0.0,4045.0,4.0,14.0
3850,2.0,2.0,2021.0,3.0,17.0
2035,3.0,1.0,32.0,3.0,3.0
3038,3.0,1.0,3031.0,2.0,12.0
2425,4.0,1.0,4043.0,4.0,12.0
2383,4.0,0.0,4048.0,2.0,16.0
3903,3.0,1.0,3034.0,3.0,11.0
2103,3.0,1.0,3038.0,3.0,14.0
3296,0.0,3.0,3.0,4.0,18.0
3885,2.0,2.0,2029.0,7.0,11.0
3728,1.0,3.0,1013.0,6.0,12.0
3371,0.0,3.0,1.0,8.0,18.0
3999,3.0,1.0,3033.0,6.0,10.0
3798,0.0,3.0,2.0,9.0,11.0
2661,3.0,1.0,3032.0,5.0,13.0
2044,1.0,3.0,1015.0,5.0,12.0
2591,3.0,1.0,3035.0,2.0,18.0
2869,1.0,3.0,1014.0,1.0,11.0
3789,1.0,3.0,1012.0,18.0,19.0
2766,3.0,1.0,3032.0,9.0,12.0
3448,2.0,2.0,2021.0,3.0,13.0
3841,4.0,0.0,4041.0,5.0,12.0
2568,2.0,2.0,2023.0,3.0,14.0
2536,4.0,0.0,43.0,2.0,2.0
2981,4.0,0.0,4042.0,2.0,14.0
3359,2.0,2.0,2023.0,22.0,13.0
3432,3.0,1.0,3033.0,2.0,10.0
2545,2.0,2.0,2023.0,2.0,20.0
3037,4.0,0.0,4044.0,15.0,17.0
2601,0.0,3.0,3.0,12.0,15.0
2404,0.0,3.0,3.0,6.0,13.0
3569,3.0,1.0,3036.0,2.0,10.0
2333,3.0,1.0,3033.0,2.0,12.0
2028,3.0,1.0,3036.0,3.0,13.0
3409,4.0,0.0,4044.0,11.0,10.0
3965,2.0,2.0,2028.0,9.0,13.0
2165,0.0,3.0,5.0,4.0,15.0
3877,0.0,3.0,3.0,3.0,15.0
3035,3.0,1.0,3033.0,7.0,12.0
2834,0.0,3.0,2.0,6.0,11.0
3540,0.0,3.0,5.0,1.0,3.0
3657,1.0,3.0,1012.0,1.0,11.0
2712,4.0,0.0,4044.0,3.0,17.0
