,senior-level_skill
2819,0.0
3743,0.0
3076,0.0
3839,0.0
2747,0.0
2349,0.0
3612,0.0
2843,0.0
2589,0.0
3550,0.0
3023,0.0
3838,0.0
3560,0.0
3540,0.0
3027,0.0
3902,0.0
2658,0.0
3879,0.0
3931,0.0
2224,0.0
3503,0.0
2544,0.0
3749,0.0
2357,0.0
2087,0.0
2975,0.0
3618,0.0
2303,0.0
2050,0.0
2312,0.0
2030,0.0
3124,0.0
2366,0.0
2059,0.0
3510,0.0
3929,0.0
3267,0.0
3240,0.0
3273,0.0
3910,0.0
3212,0.0
2689,0.0
2376,0.0
3689,0.0
3246,0.0
3172,0.0
2909,0.0
2877,0.0
3577,0.0
2552,0.0
3818,0.0
2761,0.0
3382,0.0
3703,0.0
3058,0.0
2066,0.0
3125,0.0
3712,0.0
2094,0.0
2221,0.0
2405,0.0
2721,0.0
3982,0.0
2029,0.0
2116,0.0
3657,0.0
2103,0.0
3990,0.0
3633,0.0
3784,0.0
3647,0.0
3988,0.0
3986,0.0
2757,0.0
2858,0.0
3015,0.0
3309,0.0
2568,0.0
2204,0.0
2860,0.0
2912,0.0
3903,0.0
2963,0.0
2408,0.0
2196,0.0
3475,0.0
3482,0.0
2354,0.0
3971,0.0
2095,0.0
2091,0.0
2306,0.0
2822,0.0
3265,0.0
2384,0.0
3773,0.0
3314,0.0
3054,0.0
3012,0.0
3859,0.0
3873,0.0
2971,0.0
3768,0.0
3918,0.0
2597,0.0
3279,0.0
2789,0.0
3189,0.0
2363,0.0
2365,0.0
3255,0.0
3914,0.0
2251,0.0
3814,0.0
2600,0.0
2446,0.0
3217,0.0
2413,0.0
2655,0.0
2048,0.0
3702,0.0
2983,0.0
3352,0.0
2414,0.0
3311,0.0
2911,0.0
3396,0.0
3680,0.0
3616,0.0
2926,0.0
3250,0.0
2110,0.0
2683,0.0
2205,0.0
2777,0.0
2132,0.0
3554,0.0
3351,0.0
2731,0.0
3507,0.0
2974,0.0
2873,0.0
2887,0.0
3402,0.0
2505,0.0
2084,0.0
3139,0.0
3917,0.0
3213,0.0
2161,0.0
2778,0.0
2390,0.0
2271,0.0
3664,0.0
2123,0.0
2243,0.0
3529,0.0
2534,0.0
3074,0.0
3241,0.0
3334,0.0
3950,0.0
3440,0.0
2737,0.0
3132,0.0
3597,0.0
2862,0.0
3425,0.0
2549,0.0
3380,0.0
2304,0.0
2852,0.0
2679,0.0
2075,0.0
2957,0.0
2956,0.0
3405,0.0
3442,0.0
3393,0.0
3401,0.0
2400,0.0
3264,0.0
3861,0.0
2874,0.0
2787,0.0
3508,0.0
3575,0.0
3106,0.0
3225,0.0
2635,0.0
2629,0.0
3095,0.0
2049,0.0
3122,0.0
2168,0.0
2494,0.0
3480,0.0
3568,0.0
2816,0.0
3400,0.0
