,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.7799999713897705,0.10999999940395355,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,9,"[[0.6827128891371846, 0.7717785165004775, 1.2868682940375442], [-0.014121949050313195]]",0.9970000386238098,3.2535
1,1.0,0.75,0.75,0.47999998927116394,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,9,"[[0.6827128891371846, 0.7717785165004775, 1.2868682940375442], [-0.014121949050313195]]",0.5960000157356262,2.444
2,1.0,0.75,0.75,0.3799999952316284,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,9,"[[0.6827128891371846, 0.7717785165004775, 1.2868682940375442], [-0.014121949050313195]]",0.3610000014305115,3.0085
3,1.0,0.75,0.75,0.6850000023841858,0.11500000208616257,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,9,"[[0.6827128891371846, 0.7717785165004775, 1.2868682940375442], [-0.014121949050313195]]",0.9989999532699585,4.4905
4,1.0,0.75,0.75,0.41999998688697815,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,9,"[[0.6827128891371846, 0.7717785165004775, 1.2868682940375442], [-0.014121949050313195]]",0.3540000021457672,3.1315
5,1.0,0.75,0.75,0.7799999713897705,0.10499999672174454,0.995,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.7978641809832601, 0.748518002937392, 1.1668010616351208], [-0.09834929710019066]]",0.9629999995231628,3.344
6,1.0,0.75,0.75,0.5099999904632568,0.12999999523162842,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.7978641809832601, 0.748518002937392, 1.1668010616351208], [-0.09834929710019066]]",0.625,2.6955
7,1.0,0.75,0.75,0.5149999856948853,0.14000000059604645,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.7978641809832601, 0.748518002937392, 1.1668010616351208], [-0.09834929710019066]]",0.4690000116825104,3.3105
8,1.0,0.75,0.75,0.7599999904632568,0.11500000208616257,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.7978641809832601, 0.748518002937392, 1.1668010616351208], [-0.09834929710019066]]",0.9779999852180481,4.5215
9,1.0,0.75,0.75,0.46000000834465027,0.12999999523162842,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.7978641809832601, 0.748518002937392, 1.1668010616351208], [-0.09834929710019066]]",0.47999995946884155,3.167
