,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.8849999904632568,0.10000000149011612,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.9022047086960665, 0.8810945389735222, 0.9340945495575673], [-0.08707530411410914]]",0.9969999194145203,4.021
1,1.0,0.9,0.9,0.550000011920929,0.08500000089406967,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.9022047086960665, 0.8810945389735222, 0.9340945495575673], [-0.08707530411410914]]",0.5689999461174011,2.735
2,1.0,0.9,0.9,0.9200000166893005,0.10000000149011612,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.9022047086960665, 0.8810945389735222, 0.9340945495575673], [-0.08707530411410914]]",0.9789999723434448,4.0875
3,1.0,0.9,0.9,0.5849999785423279,0.11500000208616257,0.97,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.9022047086960665, 0.8810945389735222, 0.9340945495575673], [-0.08707530411410914]]",0.5170000195503235,3.306
4,1.0,0.9,0.9,0.9150000214576721,0.10499999672174454,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.9324162596391057, 1.0971362554554165, 1.0116340593584312], [0.007678041727454182]]",0.9979999661445618,4.2265
5,1.0,0.9,0.9,0.6399999856948853,0.1550000011920929,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.9324162596391057, 1.0971362554554165, 1.0116340593584312], [0.007678041727454182]]",0.8229999542236328,2.3405
6,1.0,0.9,0.9,0.875,0.10999999940395355,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.9324162596391057, 1.0971362554554165, 1.0116340593584312], [0.007678041727454182]]",0.9930000305175781,3.6859999999999995
7,1.0,0.9,0.9,0.5099999904632568,0.10499999672174454,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.9324162596391057, 1.0971362554554165, 1.0116340593584312], [0.007678041727454182]]",0.7369999885559082,3.1485000000000003
8,1.0,0.9,0.9,0.9100000262260437,0.11999999731779099,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.9586446713238624, 0.7669110381124479, 1.1321275236981], [-0.02203657202381483]]",0.9759999513626099,3.5
9,1.0,0.9,0.9,0.5400000214576721,0.07000000029802322,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.9586446713238624, 0.7669110381124479, 1.1321275236981], [-0.02203657202381483]]",0.7619999647140503,2.613
10,1.0,0.9,0.9,0.8899999856948853,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.9586446713238624, 0.7669110381124479, 1.1321275236981], [-0.02203657202381483]]",0.9869999885559082,3.945
11,1.0,0.9,0.9,0.47999998927116394,0.12999999523162842,0.95,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.9586446713238624, 0.7669110381124479, 1.1321275236981], [-0.02203657202381483]]",0.8079999685287476,2.8310000000000004
