ix,goal_cost,intv_cost
2032,1.0,0.7999999999999999
3496,1.0,4.9
2878,1.0,4.8
2832,1.0,2.1
3830,1.0,3.8
2771,1.0,0.6
3410,1.0,0.8999999999999999
2907,1.0,4.6
2235,1.0,8.7
3482,1.0,2.9
2739,1.0,6.199999999999999
2266,1.0,0.4
3698,1.0,2.0
3895,1.0,5.3
2488,1.0,6.2
2407,1.0,0.7
2353,1.0,9.6
2664,1.0,1.7000000000000002
2886,1.0,2.8
2784,1.0,0.6
3758,1.0,0.9
3966,1.0,1.9
2366,1.0,0.5
3602,1.0,6.8999999999999995
2817,1.0,0.2
2793,1.0,0.5
2174,1.0,0.3
3932,1.0,6.5
3034,1.0,4.7
2171,1.0,0.30000000000000004
2059,1.0,7.1
2471,1.0,9.5
2588,1.0,5.6
2678,1.0,0.4
3166,1.0,0.9
3875,1.0,4.1
3004,1.0,3.1999999999999997
3687,1.0,7.1
3236,1.0,3.9
3397,1.0,1.0
3038,1.0,4.1
3853,1.0,4.800000000000001
2928,1.0,2.7
3537,1.0,5.0
3849,1.0,1.1
2063,1.0,1.6
2796,1.0,2.2
3641,1.0,1.9
2305,1.0,3.9
2461,1.0,4.5
2822,1.0,6.699999999999999
2496,1.0,7.8999999999999995
2922,1.0,3.0
3322,1.0,2.0
3562,1.0,2.5
3504,1.0,3.9
2233,1.0,1.2
2418,1.0,7.8
2960,1.0,2.9000000000000004
2182,1.0,2.2
3752,1.0,6.0
2582,1.0,0.9
2195,1.0,0.6
3847,1.0,5.800000000000001
3863,1.0,4.8999999999999995
2627,1.0,0.4
3247,1.0,1.4
3017,1.0,3.6
3287,1.0,2.3
2789,1.0,1.7000000000000002
2465,1.0,5.0
2448,1.0,0.1
3277,1.0,1.3
3427,1.0,0.4
2987,1.0,3.5
2577,1.0,3.5
3780,1.0,7.5
2604,1.0,7.4
2426,1.0,2.4
3658,1.0,7.5
2755,1.0,5.3
2084,1.0,2.1
2476,1.0,0.7
2337,1.0,2.0
3403,1.0,2.9
3232,1.0,0.5
2387,1.0,2.2
3800,1.0,2.3000000000000003
3139,1.0,5.5
3087,1.0,0.2
3839,1.0,1.7
3618,1.0,0.9
3438,1.0,2.8
3108,1.0,0.6000000000000001
3074,1.0,0.4
2102,1.0,4.800000000000001
2479,1.0,3.9
3141,1.0,4.0
2980,1.0,1.3
2045,1.0,2.9
2999,1.0,5.3
3781,1.0,0.1
3911,1.0,7.1
3401,1.0,6.5
2044,1.0,1.3
3151,1.0,5.4
2159,1.0,0.6
2569,1.0,5.9
2066,1.0,2.6
2265,1.0,0.8
3282,1.0,0.5
3744,1.0,0.5
3245,1.0,0.7
3859,1.0,2.4
3715,1.0,5.0
2256,1.0,3.1
2221,1.0,2.9
3223,1.0,0.5
2132,1.0,4.5
2965,1.0,1.2
3978,1.0,1.9
3099,1.0,4.9
3942,1.0,2.2
2312,1.0,2.8
2095,1.0,2.9000000000000004
2288,1.0,0.1
3580,1.0,2.1
2964,1.0,0.8999999999999999
3342,1.0,4.0
3053,1.0,5.3999999999999995
3199,1.0,2.4
3133,1.0,0.4
2533,1.0,0.4
3522,1.0,5.1
2773,1.0,0.8
2406,1.0,4.9
3134,1.0,5.3
3402,1.0,1.5
3529,1.0,3.6
3554,1.0,8.7
3136,1.0,4.2
2212,1.0,1.3
2360,1.0,6.0
2942,1.0,1.9
3759,1.0,6.4
3738,1.0,1.2
2493,1.0,1.5999999999999999
2289,1.0,6.0
2231,1.0,3.5999999999999996
2607,1.0,3.0
3118,1.0,2.6
3418,1.0,1.5
3708,1.0,0.1
2735,1.0,2.4
2836,1.0,0.7000000000000001
2128,1.0,2.5
2513,1.0,1.2
2708,1.0,0.7
3882,1.0,1.3
3439,1.0,5.5
2474,1.0,7.0
3190,1.0,4.6000000000000005
3206,1.0,2.6
3019,1.0,2.2
3124,1.0,2.5999999999999996
2029,1.0,0.1
3487,1.0,0.7
2966,1.0,4.3
2531,1.0,4.4
2460,1.0,0.30000000000000004
3276,1.0,2.3
3235,1.0,7.6000000000000005
2194,1.0,7.0
3334,1.0,1.4
3086,1.0,4.1
2108,1.0,2.8000000000000003
3995,1.0,3.9
3993,1.0,2.6
3676,1.0,0.1
2481,1.0,5.5
3371,1.0,8.3
2296,1.0,0.5
3549,1.0,4.6
2062,1.0,5.5
3083,1.0,1.0
3367,1.0,2.9
3215,1.0,1.2000000000000002
3244,1.0,4.6
2510,1.0,1.6
2135,1.0,10.9
2139,1.0,7.8
3149,1.0,4.1000000000000005
3414,1.0,2.0
3007,1.0,0.5
2639,1.0,2.9000000000000004
3248,1.0,0.5
2300,1.0,6.0
2816,1.0,6.9
2341,1.0,0.2
2944,1.0,0.5
