ix,goal_cost,intv_cost
3302,1.0,4.1
3077,1.0,1.7
2109,1.0,1.3
2656,1.0,0.30000000000000004
2773,1.0,1.4000000000000001
3974,1.0,1.7
3322,1.0,6.8
2845,1.0,4.8
2536,1.0,3.8
2315,1.0,5.2
2568,1.0,1.7
3437,1.0,0.6
2520,1.0,0.7
3346,1.0,2.7
3235,1.0,2.7
3597,1.0,3.0
2334,1.0,0.6
3035,1.0,0.1
2442,1.0,5.8
3150,1.0,1.6
2218,1.0,6.199999999999999
3467,1.0,3.9
3859,1.0,3.4
2280,1.0,2.9
2073,1.0,1.1
3296,1.0,5.7
2400,1.0,2.0
3092,1.0,2.1
2999,1.0,11.2
3098,1.0,0.6
2267,1.0,3.8000000000000003
2962,1.0,4.6
2464,1.0,1.3
2007,1.0,3.3000000000000003
3207,1.0,0.7999999999999999
2331,1.0,1.8
3364,1.0,1.8
2885,1.0,2.8
2398,1.0,1.4
3309,1.0,1.2
3237,1.0,0.4
2011,1.0,1.6
2734,1.0,1.1
2270,1.0,0.9
3019,1.0,1.7
3692,1.0,3.4
3694,1.0,3.3000000000000003
2617,1.0,0.5
3949,1.0,0.2
3607,1.0,2.0
3378,1.0,2.5
3536,1.0,5.0
2247,1.0,4.0
2907,1.0,3.2
2512,1.0,2.4
3440,1.0,3.6
2497,1.0,1.4000000000000001
2968,1.0,0.6
3071,1.0,2.9
3696,1.0,1.1
3525,1.0,1.6
3492,1.0,0.1
2138,1.0,1.2
2189,1.0,4.0
2343,1.0,7.0
2729,1.0,3.5
3083,1.0,2.9
2703,1.0,1.8
3149,1.0,4.9
2967,1.0,4.7
3508,1.0,1.2
2571,1.0,1.1
2324,1.0,5.8
3048,1.0,0.7
3851,1.0,0.8
2183,1.0,3.1
3744,1.0,4.5
3079,1.0,3.4
3615,1.0,0.3
2901,1.0,2.0
3023,1.0,3.2
2349,1.0,3.0
2062,1.0,2.1
2506,1.0,0.2
3563,1.0,5.3
2762,1.0,0.30000000000000004
3920,1.0,4.9
2338,1.0,1.9
2486,1.0,1.3
3690,1.0,2.0
3120,1.0,3.4
2080,1.0,2.3
3178,1.0,3.2
3123,1.0,3.0
2402,1.0,1.6
3538,1.0,1.7
2895,1.0,8.9
3466,1.0,2.1
3054,1.0,2.1
3428,1.0,0.5
3634,1.0,0.4
3275,1.0,3.3
3988,1.0,2.1
2859,1.0,0.2
2942,1.0,1.9
2311,1.0,1.9
3807,1.0,1.1
2495,1.0,4.4
2618,1.0,7.6000000000000005
3203,1.0,2.6
2663,1.0,6.3999999999999995
2191,1.0,2.3
3823,1.0,0.9
3315,1.0,3.2
2857,1.0,1.5
2755,1.0,5.2
3647,1.0,2.2
3205,1.0,2.9
2840,1.0,3.8
2389,1.0,0.9
3515,1.0,2.9
3954,1.0,1.8
3680,1.0,3.5
2394,1.0,4.8
3409,1.0,3.5
3325,1.0,4.199999999999999
3303,1.0,6.3999999999999995
2173,1.0,5.5
3426,1.0,1.1
2989,1.0,3.5
2312,1.0,3.3000000000000003
3925,1.0,0.7
3836,1.0,5.3
2245,1.0,1.3
2265,1.0,1.0
3029,1.0,2.2
2964,1.0,2.2
2325,1.0,4.1
3244,1.0,1.7
2936,1.0,7.3
3060,1.0,1.8
3233,1.0,4.7
2609,1.0,0.5
2105,1.0,4.6000000000000005
3968,1.0,6.699999999999999
3067,1.0,2.5
3896,1.0,0.9
3825,1.0,1.7
3684,1.0,5.8999999999999995
2465,1.0,3.7
3566,1.0,0.2
3722,1.0,3.6
2277,1.0,5.3
2178,1.0,4.3
3546,1.0,1.4000000000000001
3276,1.0,3.6
3878,1.0,2.2
2583,1.0,0.9
3176,1.0,0.1
3490,1.0,6.1
2801,1.0,0.9
2581,1.0,0.5
3069,1.0,0.1
3611,1.0,3.9
3248,1.0,2.2
3068,1.0,1.1
3412,1.0,0.5
3947,1.0,3.1
2539,1.0,0.2
3053,1.0,6.2
3754,1.0,2.6
3678,1.0,8.3
2498,1.0,0.7
2523,1.0,3.6
2909,1.0,1.5
3442,1.0,2.5
2799,1.0,5.8
3479,1.0,2.0
3935,1.0,1.6
2955,1.0,2.7
2793,1.0,6.6
3695,1.0,2.6
3821,1.0,2.6
2963,1.0,0.5
3046,1.0,1.5
2249,1.0,3.6
2829,1.0,3.1
2153,1.0,2.7
3124,1.0,10.3
3720,1.0,1.4
2833,1.0,2.1
2083,1.0,0.7999999999999999
2078,1.0,1.2000000000000002
2034,1.0,0.1
2049,1.0,1.8
3852,1.0,2.4
2809,1.0,0.3
2589,1.0,0.4
2891,1.0,1.5
2556,1.0,4.3
