,x1,x2
2952,2.4,4.7
2081,2.3,0.0
3629,2.7,5.0
2829,3.5,-0.0
2692,2.0,-0.0
3701,2.2,0.0
3525,0.2,6.7
2616,1.6,-0.0
3156,3.0,0.0
3607,2.5,4.1
2733,2.6,3.1
3568,2.2,0.0
2569,2.9,0.0
3483,2.1,0.0
2136,3.3,3.6
2306,2.8,-0.0
3913,1.6,-0.0
2459,1.8,0.0
2730,1.8,0.0
2049,0.7,4.1
3409,3.7,-0.0
2223,2.0,2.6
2819,1.8,4.2
3065,2.7,-0.0
3772,2.9,0.0
2356,2.1,0.0
2547,2.1,-0.0
3351,0.3,4.6
2045,2.9,0.0
2773,3.2,0.0
3961,0.7,4.2
2699,2.7,0.0
3526,1.9,0.0
2494,1.9,-0.0
3090,1.7,-0.0
2945,1.9,-0.0
3862,4.2,5.9
3230,1.0,4.2
3106,3.1,2.0
2483,2.3,3.6
2535,1.8,0.0
3582,2.7,0.0
2879,2.2,0.0
2217,2.4,4.2
2637,1.1,2.3
2764,3.3,0.0
3398,3.1,-0.0
2497,2.6,-0.0
2005,1.4,3.3
2959,0.8,3.3
2580,2.2,4.1
3013,1.8,4.7
2703,2.8,1.9
2830,1.3,3.3
2347,2.9,0.0
3046,0.8,3.1
3890,2.5,-0.0
3252,1.5,2.1
3942,1.2,6.2
2305,0.0,3.6
2446,1.8,0.0
2204,2.6,-0.0
3036,3.4,2.1
2929,2.8,0.0
2661,2.2,3.3
3338,1.8,0.0
2905,1.8,4.2
2270,1.9,0.0
2229,2.1,0.0
2543,2.1,3.0
2785,2.4,-0.0
2713,2.1,-0.0
2095,2.7,0.0
3770,1.8,4.7
3962,2.5,-0.0
3038,2.4,0.0
3891,1.5,2.6
2449,1.7,2.6
3810,2.1,4.7
2050,2.0,0.0
3368,1.6,-0.0
2795,2.5,0.0
3885,2.7,0.0
3659,1.9,3.3
2405,3.3,0.0
3380,2.5,0.0
3265,2.7,-0.0
2739,2.6,0.0
3944,2.1,-0.0
3722,2.2,-0.0
2693,2.6,0.0
3077,2.4,-0.0
3787,2.9,0.0
2515,2.0,-0.0
2061,2.1,0.0
3954,0.4,2.6
3159,2.7,-0.0
2740,2.9,0.0
3425,1.8,4.5
2838,2.8,-0.0
2279,2.2,4.2
2587,1.7,0.0
2776,2.2,0.0
3130,1.8,3.1
2940,1.2,4.6
3933,0.4,4.7
2406,1.6,-0.0
2815,1.9,0.0
3584,2.1,-0.0
3003,3.0,0.0
2203,2.9,0.0
2415,1.1,3.6
3183,1.9,-0.0
2226,2.6,-0.0
3085,3.5,4.7
2388,0.5,4.2
3235,1.3,1.6
3535,2.9,0.0
3924,2.3,0.0
3461,2.7,-0.0
3023,2.3,-0.0
3958,1.9,0.0
2169,2.6,0.0
2573,0.2,2.5
2058,1.7,-0.0
2561,1.9,-0.0
3172,2.8,4.7
2861,2.2,0.0
3792,1.9,0.0
2159,1.9,-0.0
2602,0.6,2.1
2113,1.3,3.3
2115,0.2,4.5
2334,0.1,5.7
3852,1.6,0.0
2603,2.7,-0.0
3832,2.1,-0.0
3241,1.8,0.0
2149,0.9,4.1
3588,1.8,-0.0
2937,2.1,0.0
3116,2.0,-0.0
3239,2.2,0.0
3303,1.9,-0.0
3475,2.0,-0.0
3182,0.9,2.1
3718,2.6,-0.0
2150,0.5,3.1
2506,2.5,-0.0
2335,1.7,0.0
3665,2.1,-0.0
3606,2.1,5.6
2311,2.5,3.6
2823,3.0,0.0
2989,1.7,4.7
3270,0.1,3.3
2447,3.9,4.7
3370,2.0,3.4
2510,3.4,4.6
3715,3.6,-0.0
3545,1.7,4.2
3725,3.4,0.0
3816,1.6,0.0
3998,2.4,0.0
3124,1.5,0.0
3113,3.2,3.8
3783,1.8,4.7
3205,2.6,0.0
2554,1.0,2.0
3538,2.0,-0.0
2845,2.3,-0.0
2252,2.3,0.0
3320,2.3,0.0
3767,1.4,-0.0
3641,3.8,0.0
2078,3.6,0.0
3227,1.5,-0.0
2820,1.9,5.7
3708,2.3,-0.0
3403,2.1,2.1
3309,2.2,2.6
2943,2.1,0.0
3295,1.7,-0.0
2873,3.1,4.6
3050,1.8,4.2
3523,2.6,-0.0
2982,1.3,7.7
2746,3.2,0.0
2755,2.4,0.0
3249,2.8,-0.0
2036,3.0,-0.0
3087,1.9,0.0
3247,1.9,-0.0
3511,3.2,0.0
2931,1.6,0.0
3349,3.7,1.5
3328,2.0,-0.0
3623,1.1,2.7
3099,2.1,3.4
3653,2.4,0.0
